YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-1;-7.1;-11.7;-6.5;-10.4;-14;1;-1;0.42;2.5;2.3;131.9;142;32;78;41;86970;0.03;1.4;0.32;0.37
1981;1;2;2;-3.4;-8.3;-12.3;-8.7;-11.7;-14.6;1.2;-0.4;0.43;2.5;2.3;134.99;152;33;65;47;87026;0.03;2.88;0.31;0.37
1981;1;3;3;-2.9;-6;-10;-4.9;-8;-12.3;1.3;0.3;0.43;2.5;2.3;137.29;175;35;71;26;86204;0;2.01;0.31;0.37
1981;1;4;4;-1.1;-4.7;-8;-3.5;-6.7;-10.3;0.8;-0.4;0.43;2.5;2.3;139.13;124;25;69;38;85608;0;2.77;0.31;0.37
1981;1;5;5;-5.9;-8.9;-12.1;-11.2;-14.1;-16.7;1.4;-0.9;0.43;2.5;2.3;142.65;143;30;88;58;86006;0.27;3.62;0.31;0.37
1981;1;6;6;-7.2;-11.6;-15.9;-11.8;-15.1;-18.4;0.8;-0.6;0.43;2.4;2.3;144.92;121;27;62;40;86314;0.03;1.32;0.31;0.37
1981;1;7;7;-10.6;-14.9;-18.2;-17.1;-19.6;-21.7;0.8;-1.2;0.43;2.4;2.3;146.29;190;39;95;59;86931;0.15;1.13;0.31;0.37
1981;1;8;8;-12.4;-18.2;-22.4;-20.3;-23;-25.6;0.6;-1.5;0.43;2.4;2.3;146.66;200;43;98;71;87963;0.1;0.02;0.31;0.37
1981;1;9;9;-10.4;-19.1;-25.4;-19.2;-23.9;-28.1;0.7;-1.1;0.43;2.4;2.3;146.65;202;45;92;62;87884;0.03;0;0.31;0.37
1981;1;10;10;-6.4;-15.5;-23.3;-12.4;-19.3;-25.9;0.7;-0.8;0.43;2.4;2.3;146.68;200;44;77;38;86861;-0.01;0;0.31;0.37
1981;1;11;11;-4.8;-11.8;-19.5;-9;-14.6;-21.6;0.5;-0.7;0.43;2.4;2.3;146.72;197;44;87;43;87243;-0.04;0;0.31;0.37
1981;1;12;12;-8.3;-11.4;-16.3;-11.3;-13.7;-17.9;1;-0.1;0.42;2.4;2.3;146.82;203;43;85;49;86984;-0.06;0.08;0.31;0.37
1981;1;13;13;-5.4;-9.3;-14.8;-8.6;-11.7;-16.7;0.7;-0.9;0.42;2.4;2.3;147.91;139;24;45;19;86182;-0.02;2.89;0.31;0.37
1981;1;14;14;-5.1;-8.7;-13.2;-9.5;-13.5;-16.9;0.8;-0.7;0.43;2.4;2.3;149.85;189;44;107;59;86251;0.19;0.06;0.3;0.37
1981;1;15;15;-5.9;-10.3;-13.6;-9.1;-13.5;-17.4;1.1;-0.3;0.43;2.4;2.3;150.36;110;25;90;36;84831;0;1.09;0.3;0.37
1981;1;16;16;-8;-13.3;-18;-14;-17.6;-20.6;1.2;-0.8;0.42;2.4;2.3;151.11;198;45;89;64;85776;0.02;0.34;0.3;0.37
1981;1;17;17;-5.4;-11.9;-17.1;-11.8;-16.1;-20.4;1;-0.4;0.42;2.4;2.3;151.42;212;47;83;51;86159;0;0.17;0.3;0.37
1981;1;18;18;-2.1;-9.7;-14.7;-8;-12.9;-16.9;0.9;-0.8;0.42;2.4;2.3;151.75;168;38;79;34;86440;-0.04;0.4;0.3;0.37
1981;1;19;19;-4.9;-9.8;-14.7;-8.1;-12.5;-16.7;0.9;-0.4;0.42;2.4;2.3;152.16;154;35;76;41;86569;-0.04;1.46;0.3;0.37
1981;1;20;20;-3.9;-10.3;-14.1;-11.4;-14.2;-16.7;0.7;-1.1;0.42;2.4;2.3;153.66;220;50;94;60;86019;0.03;0.34;0.3;0.36
1981;1;21;21;-4.8;-9.1;-12.6;-11.7;-13.8;-16.3;0.8;-1.8;0.42;2.4;2.3;153.86;210;47;84;56;87190;0.09;0.19;0.3;0.36
1981;1;22;22;-4.5;-9.9;-13.5;-10.9;-13.5;-15.9;0.6;-1.4;0.42;2.4;2.3;153.86;210;47;98;59;87805;0.07;0;0.3;0.36
1981;1;23;23;-2.1;-10.9;-16.4;-8.5;-14.6;-19;0.5;-1.2;0.42;2.4;2.3;153.79;234;54;92;65;88091;-0.04;0;0.3;0.36
1981;1;24;24;-1;-10.2;-17.2;-9.6;-14.8;-19.6;0.6;-0.8;0.42;2.4;2.3;153.81;237;54;93;62;87670;0;0;0.3;0.36
1981;1;25;25;-2.9;-10.9;-16.9;-11.4;-15.3;-19.9;0.9;-0.8;0.41;2.4;2.3;153.84;199;47;68;50;87434;0;0.01;0.3;0.36
1981;1;26;26;-3;-7.2;-11.8;-8.7;-11.9;-16.1;0.9;-1.4;0.41;2.4;2.3;154.47;230;48;90;46;87653;0.22;1.14;0.3;0.36
1981;1;27;27;-5.5;-10.1;-15.1;-12.8;-15.7;-18.1;0.7;-1;0.41;2.4;2.3;154.77;248;56;104;72;88427;0.08;0;0.3;0.36
1981;1;28;28;-5.9;-13.1;-18.1;-12.1;-16.9;-20.5;0.5;-1.3;0.41;2.4;2.3;154.7;241;56;100;68;88626;0.01;0;0.3;0.36
1981;1;29;29;-2.1;-13.3;-19.9;-10.8;-17.4;-22.5;0.8;-1.4;0.41;2.4;2.3;154.7;262;62;106;72;88488;-0.01;0;0.3;0.36
1981;1;30;30;1;-9.6;-16.7;-7.6;-14;-19.2;0.8;-1;0.41;2.3;2.3;154.7;257;61;95;59;88493;-0.02;0;0.3;0.36
1981;1;31;31;0.5;-7.8;-13.6;-5.2;-11.2;-16.1;1;-1.2;0.4;2.3;2.3;154.7;259;59;82;58;88665;0;0;0.29;0.36
1981;2;1;32;4.8;-4.6;-9.9;-2.2;-7.4;-11.7;1;-1;0.4;2.3;2.3;154.71;261;62;97;65;88757;0.02;0;0.29;0.36
1981;2;2;33;3.4;-4.5;-9.4;-2.1;-7.1;-11.1;1;-1.1;0.4;2.3;2.3;154.67;273;66;107;76;88697;0.11;0;0.29;0.36
1981;2;3;34;2.3;-4.2;-10.5;-3.1;-7.4;-12.5;1.1;-0.1;0.4;2.3;2.3;154.56;275;65;107;64;87316;0.06;0;0.29;0.36
1981;2;4;35;0.1;-2.7;-5.1;-2.2;-3.9;-6.1;0.7;0.1;0.4;2.3;2.3;156.01;106;25;30;16;85436;0.04;4.77;0.29;0.36
1981;2;5;36;-2.4;-5.5;-9.1;-5.1;-10.3;-13.3;0.7;-1;0.41;2.3;2.3;159.17;259;63;97;65;85750;0.35;0.23;0.29;0.36
1981;2;6;37;-1.5;-7.8;-14.9;-8.4;-12.5;-17.3;0.8;-0.6;0.41;2.3;2.3;159.23;250;61;81;51;87024;0.07;0.33;0.29;0.36
1981;2;7;38;2.6;-2.4;-7.8;-0.8;-4.8;-9.7;1;-0.3;0.41;2.3;2.3;159.62;190;42;41;19;87699;-0.05;0.34;0.29;0.36
1981;2;8;39;7;0.5;-3.2;0.2;-2.2;-4.4;0.9;-0.7;0.4;2.3;2.3;159.5;249;61;84;48;87811;-0.01;0;0.29;0.36
1981;2;9;40;4.3;-0.9;-5.8;0.2;-3;-6.7;0.8;0;0.39;2.3;2.3;158.85;293;72;110;70;87471;0;0;0.29;0.36
1981;2;10;41;1.8;-1;-3.5;-1;-2.6;-5.5;0.8;0.2;0.39;2.3;2.3;158.82;161;36;44;24;87061;0.12;1.91;0.29;0.36
1981;2;11;42;-1.6;-4;-7.3;-6;-9.2;-11.2;0;-0.5;0.39;2.3;2.3;160.11;245;59;91;56;87258;0.52;0.49;0.29;0.36
1981;2;12;43;-4.5;-8.9;-15.7;-9.6;-13.9;-18.5;0.3;-1;0.39;2.3;2.3;160.27;272;65;100;62;86778;0.38;0.27;0.29;0.36
1981;2;13;44;-5.4;-12;-16.5;-13.4;-17.1;-19;0.7;-1.1;0.39;2.3;2.3;160.03;313;79;100;71;87013;0.25;0.01;0.29;0.36
1981;2;14;45;-4.8;-11.6;-17.4;-13.3;-17;-20.2;0.7;-1.2;0.39;2.3;2.3;159.88;281;75;103;67;87136;0.19;0.07;0.29;0.36
1981;2;15;46;-2;-10.4;-18.7;-8.9;-15;-21.1;0.6;-0.5;0.39;2.3;2.3;159.81;331;83;110;74;87129;0.04;0;0.29;0.36
1981;2;16;47;-2.5;-9.5;-17.5;-8.5;-13.7;-19.7;0.2;-0.4;0.38;2.3;2.3;159.77;331;85;107;75;87340;0.04;0;0.29;0.36
1981;2;17;48;-3.3;-9.8;-16.3;-9.9;-13.9;-18.4;-0.1;-0.8;0.38;2.3;2.3;159.68;324;77;101;62;87245;0.16;0.09;0.29;0.36
1981;2;18;49;-3.6;-9.4;-16.4;-9;-13;-18.7;-0.1;-0.4;0.38;2.3;2.3;159.8;314;77;89;45;86646;0.13;1.61;0.29;0.36
1981;2;19;50;-4.4;-7.3;-9;-9.1;-10.3;-11.1;-0.6;0.2;0.4;2.3;2.3;162.89;233;56;53;29;86484;0.23;2.64;0.29;0.36
1981;2;20;51;-4;-7.9;-13.6;-9;-10.8;-15;0;0.2;0.4;2.3;2.3;163.63;277;66;86;50;86697;0.12;0.22;0.29;0.36
1981;2;21;52;-4.2;-7.6;-12.2;-8.2;-10.2;-13.5;-0.3;-0.2;0.4;2.3;2.3;163.77;258;67;74;42;87017;0.07;0.39;0.29;0.36
1981;2;22;53;-1.1;-5;-8.7;-5;-7.7;-10.4;0.1;-0.1;0.4;2.4;2.3;164.6;216;53;76;31;86798;0.07;0.94;0.29;0.36
1981;2;23;54;-1.7;-3.9;-6.8;-2.8;-5.1;-8.5;-0.2;-0.4;0.41;2.4;2.3;169.98;79;20;27;8;86714;-0.09;14.19;0.29;0.36
1981;2;24;55;-0.8;-2.6;-4.1;-2.8;-3.7;-4.6;-0.6;0;0.44;2.4;2.3;183.82;118;28;27;10;87058;0.05;8.66;0.29;0.36
1981;2;25;56;-1;-3.5;-5.9;-4.7;-6;-7.9;-0.9;-0.4;0.44;2.4;2.3;189.39;183;46;65;31;87631;0.24;2.87;0.29;0.35
1981;2;26;57;-2.9;-6.7;-11.2;-8.3;-11.3;-13.3;-0.3;-0.8;0.44;2.4;2.3;190.24;340;90;107;76;87651;0.21;0;0.29;0.35
1981;2;27;58;-5;-9.4;-15.3;-11.8;-14.3;-18.2;-0.4;-0.5;0.43;2.4;2.3;190.13;299;86;103;73;87414;0.12;0.1;0.29;0.35
1981;2;28;59;-5.9;-8.5;-10.7;-10.1;-11.7;-13.7;-0.3;0.3;0.43;2.4;2.3;190.37;271;73;69;48;87327;-0.01;0.41;0.28;0.35
1981;3;1;60;-2.2;-6;-9.6;-6.1;-8.7;-11.4;0.6;0.4;0.43;2.4;2.3;190.82;220;55;44;24;87178;0.03;0.77;0.28;0.35
1981;3;2;61;1.8;-4;-11.7;-2.5;-6.7;-13.5;0.7;0.1;0.43;2.4;2.3;191.34;295;79;76;43;86848;-0.03;0.05;0.28;0.35
1981;3;3;62;2.7;-2;-5.6;-3;-4.7;-6.6;0.5;0.2;0.43;2.4;2.3;191.47;342;86;90;43;85978;0.21;0.52;0.28;0.35
1981;3;4;63;1.6;-2;-5.3;-3.9;-5.9;-7.9;0.3;-1.2;0.42;2.4;2.3;192.5;234;65;97;44;85968;0.39;1.24;0.28;0.35
1981;3;5;64;1.5;-3.6;-9.4;-4.2;-7.1;-10.6;0.6;0.4;0.42;2.4;2.3;192.5;360;93;107;62;86884;0.25;0.04;0.28;0.35
1981;3;6;65;2.7;-1;-4.2;-1.9;-3.1;-5.2;0.8;0.5;0.42;2.4;2.3;192.41;242;54;40;20;87195;0.11;0.11;0.28;0.35
1981;3;7;66;5.1;0.3;-3.7;-0.5;-3;-5.4;0.7;0.1;0.41;2.4;2.3;192.09;360;104;102;65;87741;0.15;0.06;0.28;0.35
1981;3;8;67;4.8;0.9;-4;1.1;-0.9;-5.4;1.1;0.3;0.4;2.4;2.3;190.94;286;73;58;32;87688;-0.06;0.29;0.28;0.35
1981;3;9;68;6.4;1.1;-2.9;1.8;-1.3;-4.2;0.9;-0.1;0.39;2.4;2.3;186.82;382;104;97;59;87726;0.06;0;0.29;0.35
1981;3;10;69;10.1;2.6;-2.5;3.1;-0.5;-3.5;0.9;-0.6;0.38;2.4;2.3;180.27;354;83;75;35;87553;-0.01;0.25;0.29;0.35
1981;3;11;70;6.7;2.4;-1.4;3.3;0.7;-2;1.2;0;0.37;2.5;2.3;172.54;297;71;60;28;86945;-0.17;0.54;0.3;0.35
1981;3;12;71;7.7;2.9;-0.4;2.6;0.9;-0.7;1;0.1;0.37;2.5;2.3;161.69;414;106;93;35;86167;-0.12;8.84;0.31;0.35
1981;3;13;72;4.7;1.1;-3.3;0.2;-1.2;-4.7;0.7;-0.6;0.37;2.5;2.3;152.68;250;64;48;30;85951;0.21;2.41;0.33;0.35
1981;3;14;73;5;-0.6;-6.8;-1.3;-4.2;-8.2;0.7;0.1;0.36;2.5;2.3;149.28;416;120;107;69;86406;0.56;0.11;0.33;0.35
1981;3;15;74;3.5;-0.1;-3.3;-0.1;-1.8;-4.4;0.3;0.3;0.36;2.5;2.3;148.14;234;67;49;26;86675;0.1;1.69;0.33;0.35
1981;3;16;75;1.9;-0.2;-3;-0.2;-1.3;-4;0.3;0.1;0.38;2.5;2.3;149.84;167;46;51;18;86528;0.18;9.45;0.33;0.35
1981;3;17;76;2.9;-1.5;-6.1;-2.3;-4.3;-7;0.2;0.2;0.39;2.5;2.3;151.55;408;107;97;52;86464;0.52;2.26;0.34;0.35
1981;3;18;77;2.5;-1.1;-3.6;-2.7;-4.5;-8.3;0.1;-1.2;0.4;2.5;2.3;154.34;305;79;67;34;86017;0.67;2.99;0.34;0.35
1981;3;19;78;3;-2.5;-7.4;-5.1;-8.5;-10;1.2;-1.6;0.4;2.5;2.3;154.26;447;127;121;85;86234;0.87;0;0.34;0.35
1981;3;20;79;4.8;-1.8;-10.6;-2.4;-7.6;-14;0.7;-0.2;0.39;2.5;2.3;153.64;420;129;120;85;86709;0.27;0;0.34;0.35
1981;3;21;80;6.9;-0.5;-10.4;-2.2;-6.9;-13.1;0.5;-0.3;0.39;2.6;2.3;152.53;428;122;111;75;86940;0.43;0;0.34;0.35
1981;3;22;81;5.9;-0.1;-6.8;-1.1;-4.7;-10.1;0.9;0.3;0.38;2.6;2.3;151.01;430;128;103;71;86693;0.26;0;0.34;0.35
1981;3;23;82;7.5;1.1;-4.3;1.5;-2.3;-5.7;0.8;0.1;0.38;2.6;2.3;147.86;388;116;94;59;86959;0.16;0.33;0.34;0.35
1981;3;24;83;11.8;3.6;-1.1;3.2;0.9;-2.6;1;0.1;0.37;2.6;2.4;140.53;439;124;105;40;86880;-0.22;1.87;0.34;0.35
1981;3;25;84;10.9;4.5;-1.3;5;1.1;-1.9;0.8;-0.2;0.37;2.6;2.4;127.58;304;76;64;26;87370;-0.18;0.18;0.36;0.35
1981;3;26;85;7.9;3.5;-1.9;5.1;2.3;-2.3;1.1;0.1;0.36;2.6;2.4;115.66;260;74;31;18;87149;-0.36;0.76;0.36;0.35
1981;3;27;86;9.4;3.9;-2.2;0.9;-1.5;-5;0.4;-0.4;0.34;2.6;2.4;104.65;479;140;108;52;87288;0.53;0;0.37;0.35
1981;3;28;87;8.2;4.9;2.4;1.5;-0.2;-2.1;-0.3;0.7;0.33;2.6;2.4;96.65;430;114;65;37;87129;0.27;0;0.37;0.35
1981;3;29;88;6.3;4.2;2.4;4.3;2;-0.2;0;0.4;0.33;2.7;2.4;89.01;200;59;41;12;87180;-0.03;1.14;0.38;0.36
1981;3;30;89;6;4;1.7;5.6;3.7;1.7;0.5;0.2;0.32;2.7;2.4;80.22;96;25;12;-6;87345;-0.18;2.89;0.38;0.36
1981;3;31;90;11.5;5.8;1;5.9;3.5;0.9;0.2;-0.1;0.32;2.7;2.4;69.79;361;103;75;33;87471;-0.1;0.14;0.39;0.36
