YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;4.9;2.1;-0.4;1.2;-2.8;-7.2;4.5;0.9;0.12;2;1.8;0.6;148;28;94;55;97293;0.8;1.74;0.38;0.35
1981;1;2;2;1.5;0.1;-1.2;-0.9;-4.6;-7.2;3.8;-0.4;0.13;2;1.8;0.75;187;40;93;56;97435;0.4;1.93;0.38;0.35
1981;1;3;3;5.8;4;1.1;3;1.6;-0.6;4.7;1.9;0.21;2;1.8;3.61;83;14;50;14;96010;0.97;10.22;0.39;0.35
1981;1;4;4;4.4;2.2;-0.9;0.9;-0.6;-2.4;3.9;0;0.16;2;1.8;2.04;172;34;82;58;95885;0.76;2.01;0.39;0.35
1981;1;5;5;0;-2;-4.2;-2.8;-4.7;-7.8;2;-2.4;0.18;2;1.8;2.74;137;28;86;52;96508;0.4;1.4;0.39;0.35
1981;1;6;6;-2.4;-4.7;-7.1;-6.8;-7.6;-8.9;0.9;-0.6;0.21;2;1.8;3.56;189;39;83;59;97214;0.07;0.73;0.39;0.35
1981;1;7;7;-5.4;-7.6;-9.2;-9.1;-10.4;-11.7;0.8;-2.2;0.24;2;1.8;4.41;159;34;71;51;98158;0.05;0.94;0.39;0.35
1981;1;8;8;-8.1;-10.4;-14.8;-12;-13.5;-17.3;-0.9;-2.8;0.26;2;1.8;4.91;214;43;87;66;99687;0.07;0.03;0.39;0.35
1981;1;9;9;-10;-14.5;-19.5;-16.1;-18.5;-22;-0.6;0.1;0.26;2;1.8;4.91;225;47;104;70;99395;0.03;0;0.38;0.35
1981;1;10;10;-5;-8.8;-14.7;-11.8;-15;-19.2;-0.4;1.2;0.25;2;1.8;4.88;186;36;57;32;98107;0.08;0.06;0.38;0.35
1981;1;11;11;-1.8;-4;-6.3;-3.8;-7.9;-12.2;-0.3;-1.1;0.26;2;1.8;5.05;109;23;33;18;98530;0.05;0.33;0.38;0.35
1981;1;12;12;-2.1;-3.9;-5.4;-5.4;-6.7;-8.4;-0.8;2.5;0.26;2;1.8;5.28;117;25;82;42;97982;0.1;0.22;0.38;0.35
1981;1;13;13;-0.3;-3.2;-5.1;-3.1;-5.4;-7.9;0.5;1.2;0.26;2;1.8;5.35;153;30;76;43;97166;0.05;0.16;0.38;0.35
1981;1;14;14;-4;-5.3;-7.6;-6;-8.5;-10.3;0.9;0.1;0.27;2;1.8;5.44;180;37;77;50;97192;0.09;0.08;0.38;0.35
1981;1;15;15;-3.4;-5.6;-10;-4.9;-7.6;-11;-0.3;4;0.4;2;1.8;8.91;77;15;65;23;95124;0.15;6.02;0.38;0.35
1981;1;16;16;-2.2;-7.9;-13.7;-5.9;-10;-14.3;1.7;1.2;0.49;2;1.8;11.33;150;32;99;57;96424;0.04;0.06;0.38;0.35
1981;1;17;17;-3;-6.8;-15.3;-5.5;-9;-16.4;-1.1;3.6;0.51;2;1.8;12.04;87;20;60;31;96814;0.24;2.63;0.38;0.35
1981;1;18;18;-2;-3.4;-5.5;-3.3;-4.7;-5.9;-0.5;1.5;0.63;2;1.7;15.53;44;10;28;14;97312;0.1;3.54;0.37;0.35
1981;1;19;19;-0.6;-2.8;-7.5;-1.5;-3.9;-8.2;-0.1;2.9;0.66;2;1.7;17.96;71;14;37;12;97284;0.2;2.9;0.37;0.35
1981;1;20;20;-0.5;-2.2;-5.1;-2;-3.1;-6.1;0.6;1;0.67;2;1.7;23.83;73;15;46;28;96823;-0.03;5.73;0.37;0.35
1981;1;21;21;-2.5;-3;-3.8;-4.3;-5;-5.7;-0.6;-4.3;0.67;2;1.7;25.61;75;16;43;26;98409;0.31;0.24;0.37;0.35
1981;1;22;22;-3.2;-4.4;-5.5;-6.1;-6.5;-7.1;-1;-4.5;0.66;2;1.7;25.53;75;17;36;27;99234;0.33;0.22;0.37;0.36
1981;1;23;23;-4.7;-7.7;-11.3;-7.3;-9.3;-12.5;0.1;-2;0.66;2;1.7;25.47;100;23;81;41;99429;0.01;0;0.37;0.36
1981;1;24;24;-0.5;-5.4;-10.9;-2.4;-6.9;-12.6;0;-0.9;0.65;2;1.7;25.5;88;18;60;19;98837;0.09;0.13;0.37;0.36
1981;1;25;25;-1.6;-4.4;-8.6;-2.9;-5.7;-9.6;0.7;2;0.64;2;1.7;26;76;15;27;11;98260;0.1;1.82;0.37;0.36
1981;1;26;26;-0.8;-2.9;-5.3;-2.3;-5.8;-8.3;2.8;-3.1;0.64;2;1.7;27.55;111;26;90;57;98508;0.33;0.71;0.37;0.36
1981;1;27;27;-4.2;-5.5;-7.2;-6.7;-8;-8.9;0.7;-3.8;0.64;2;1.7;27.67;95;20;58;40;99825;0.25;0.24;0.37;0.36
1981;1;28;28;-4.4;-8.8;-16.5;-8.5;-11.2;-18.5;-0.7;-2.3;0.64;2;1.7;27.67;126;27;95;51;100174;0.11;0;0.37;0.36
1981;1;29;29;-3.4;-12.1;-19.6;-7.5;-15.2;-22.6;-0.6;-2.2;0.63;2;1.7;27.62;142;33;88;53;99863;0.03;0;0.37;0.36
1981;1;30;30;-2.4;-7.4;-13.5;-4.2;-9.1;-15.2;0.1;-0.7;0.63;2;1.7;27.64;130;28;82;39;99656;0.04;0;0.37;0.36
1981;1;31;31;1.1;-3.2;-7.5;-1.6;-5.7;-9.5;1.1;0.2;0.61;2;1.7;27.5;100;22;73;27;99555;0.1;0;0.37;0.36
1981;2;1;32;2.5;-2.3;-6.3;-1.2;-5;-7.8;1.6;0.8;0.6;2;1.7;27.08;153;36;89;52;99452;0.01;0;0.37;0.36
1981;2;2;33;2.4;-2.6;-8;-0.5;-5;-8.8;1.3;1.1;0.59;2;1.7;26.3;159;37;86;51;99382;-0.02;0;0.37;0.36
1981;2;3;34;4.1;-1.7;-9.5;0.5;-4.3;-10.8;0.7;3.1;0.57;2;1.7;24.73;119;30;66;31;97654;0.25;3.63;0.37;0.36
1981;2;4;35;3.6;1.9;0;2.4;0.7;-1;1.4;2.3;0.53;2;1.7;20.11;51;12;59;16;95759;-0.15;7.9;0.38;0.36
1981;2;5;36;1.4;-1.6;-5.8;-1.4;-3.9;-7.4;2.1;-1.3;0.49;2;1.7;17.92;145;33;88;49;96408;0.35;0.15;0.38;0.36
1981;2;6;37;1.2;-3.4;-7.3;-4.6;-6.7;-9.5;1.2;-0.3;0.47;2;1.7;17.59;160;39;88;43;97878;0.29;0.22;0.38;0.36
1981;2;7;38;5.2;2.6;-2.3;3.4;1.4;-5;2.2;1.1;0.48;2;1.7;17.11;48;11;11;-1;98195;-0.22;4.35;0.38;0.36
1981;2;8;39;6.8;5.5;3.7;4;3.1;2.2;3.8;-0.2;0.31;2;1.7;8.31;130;29;34;8;98196;0.15;2.01;0.4;0.36
1981;2;9;40;7.6;4.6;0.8;4.5;2.6;-0.3;0.8;0.4;0.18;2;1.7;3.05;139;29;50;15;98125;0.07;0.08;0.4;0.36
1981;2;10;41;5.9;2.9;-0.7;3.4;1.2;-1.8;0.9;1.9;0.16;2;1.7;2.08;142;30;58;22;97612;0.2;1;0.4;0.36
1981;2;11;42;3.2;0.5;-3.3;-2.7;-6.4;-8.9;3.2;-0.1;0.15;2;1.7;1.47;331;78;104;72;98089;0.83;0.04;0.4;0.36
1981;2;12;43;0.4;-2.5;-5.2;-7.5;-9.3;-12;1.9;-1.3;0.15;2;1.7;1.57;321;76;95;68;97804;0.13;0.37;0.4;0.36
1981;2;13;44;0.7;-2.1;-3.8;-6.2;-6.9;-7.9;1.3;-2.8;0.18;2;1.7;2.41;248;63;73;56;97996;0.16;1.55;0.39;0.36
1981;2;14;45;-1.9;-3.9;-5.3;-7.4;-9;-9.8;-0.3;-3.1;0.2;2;1.7;3.24;256;63;87;59;98355;0.13;0.19;0.39;0.36
1981;2;15;46;0.3;-2.6;-5.3;-6.5;-7.6;-9.5;2.2;-1.8;0.21;2;1.7;3.48;177;50;56;41;98168;0.15;0.63;0.39;0.36
1981;2;16;47;2.6;-1;-2.9;-4;-4.9;-6.3;-0.1;-2;0.22;2;1.7;3.89;201;47;75;40;98499;0.12;0.47;0.39;0.36
1981;2;17;48;0.5;-2.7;-6;-4.9;-7;-10.1;-2.2;-3.3;0.22;2;1.7;3.92;286;68;84;56;98618;0.28;0.04;0.39;0.36
1981;2;18;49;-2.3;-4.9;-6.3;-8.9;-9.8;-10.6;-2.9;-3.7;0.23;2;1.7;4.19;230;50;59;38;97986;0.29;0.86;0.39;0.36
1981;2;19;50;-2.3;-4.4;-6.1;-8;-9.1;-10.3;-1.6;-2.7;0.24;2;1.7;4.54;258;58;59;41;97746;0.17;0.54;0.39;0.36
1981;2;20;51;-0.9;-3.5;-5.8;-7.1;-7.8;-8.8;-0.1;-0.3;0.26;2;1.7;5.07;227;52;51;40;97880;0.12;0.72;0.38;0.37
1981;2;21;52;0.6;-2.3;-5.5;-4.6;-6.3;-8;-1;2.1;0.27;2;1.7;5.44;153;40;60;35;98322;0.18;0.47;0.38;0.37
1981;2;22;53;0.6;-0.8;-2.5;-0.1;-2.7;-6.5;-1.3;-0.3;0.42;2;1.7;9.29;62;15;23;10;98038;0.07;9.58;0.38;0.37
1981;2;23;54;4.2;0.9;-4.5;1.4;-0.3;-5.4;-1.6;0.1;0.6;2;1.7;15.11;119;27;45;19;97942;0;4.42;0.38;0.37
1981;2;24;55;2.8;-1.4;-6;0.7;-2.6;-7;-1.1;-1.1;0.51;2;1.7;12.17;170;41;57;26;98322;0.1;0.02;0.39;0.37
1981;2;25;56;1.1;-3.1;-7.3;-1.7;-4.8;-10;-1.4;-2.3;0.44;2;1.7;10.52;279;71;106;61;98974;0.29;0;0.39;0.37
