YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-7.1;-10.1;-13.3;-10.5;-14.2;-18.7;1;0;0.51;3.2;0.7;314.65;87;14;35;12;78396;-0.07;9.18;0.38;0.44
1981;1;2;2;-9.5;-11.7;-13.2;-11.3;-13.5;-14.7;0.8;0.4;0.52;3.2;0.7;328.06;99;20;38;11;78308;0;16.58;0.38;0.44
1981;1;3;3;-4.7;-7.2;-10.9;-5.5;-8.8;-12.3;0.6;0.8;0.52;3.2;0.7;341.94;95;20;24;3;77667;-0.03;17.89;0.38;0.44
1981;1;4;4;-4.7;-7.2;-11.8;-5.5;-8.5;-14.4;0.9;-0.2;0.52;3.2;0.7;373.42;44;9;69;14;76908;0.11;32.64;0.38;0.44
1981;1;5;5;-12.1;-14.6;-15.6;-14.8;-17.4;-19.1;1;-0.8;0.52;3.2;0.7;397.7;80;14;47;11;77355;0.29;20.38;0.38;0.44
1981;1;6;6;-13.3;-14.8;-16.2;-16.2;-17.6;-19.3;0.6;0.3;0.52;3.2;0.7;416.91;53;10;20;3;77283;0.08;21.85;0.38;0.43
1981;1;7;7;-15.2;-17.2;-19.4;-17.7;-20.5;-24.2;0.7;-1;0.52;3.2;0.7;434.65;109;21;64;15;77837;0.21;9.38;0.38;0.43
1981;1;8;8;-18.7;-20.8;-23.3;-21.9;-24.2;-25.9;0.2;-0.4;0.52;3.2;0.7;440.14;147;32;76;49;78608;0.01;0.75;0.38;0.43
1981;1;9;9;-12.5;-18;-23.6;-21.2;-25.2;-29.7;-0.4;0.7;0.52;3.2;0.7;440.34;168;36;64;42;78573;0;0.01;0.38;0.43
1981;1;10;10;-13.9;-18.1;-23.3;-18.1;-20.9;-25.9;-0.5;1;0.51;3.2;0.7;440.48;137;28;28;14;77634;-0.05;0.64;0.38;0.43
1981;1;11;11;-8.6;-16.3;-20.6;-13.7;-19.4;-23;-0.5;0.9;0.51;3.1;0.7;441.13;162;33;76;35;77887;-0.03;0.09;0.38;0.43
1981;1;12;12;-10.5;-17.8;-21.9;-17.1;-21.8;-24.5;-0.3;1.2;0.51;3.1;0.7;441.17;183;39;86;50;77647;0;0.01;0.38;0.43
1981;1;13;13;-13.1;-15.8;-18.9;-14.9;-18.2;-22.3;-0.1;0.1;0.51;3.1;0.7;442.53;63;15;29;5;77048;-0.05;3.21;0.38;0.43
1981;1;14;14;-12.3;-15.8;-20.4;-17.7;-20.3;-22.7;0;0.7;0.51;3.1;0.7;444.64;178;39;80;37;77260;0;0.57;0.38;0.43
1981;1;15;15;-10.7;-12.7;-15.5;-12.8;-15.4;-18.2;0.6;0.4;0.52;3.1;0.7;455.58;104;18;72;10;76004;0.04;21.05;0.38;0.43
1981;1;16;16;-14;-15.8;-18.3;-17;-18.5;-21.2;0.7;0.1;0.52;3.1;0.7;471.21;114;22;70;24;76861;0.05;8.6;0.38;0.43
1981;1;17;17;-8.3;-11.8;-14.9;-12.5;-15.1;-18.8;0.1;1;0.52;3.1;0.7;479.21;133;29;68;16;77009;-0.04;8.91;0.38;0.43
1981;1;18;18;-10;-11.8;-13.6;-12.3;-14.6;-16.9;0.4;0.4;0.52;3.1;0.7;486.85;105;24;45;24;77481;-0.02;8.6;0.38;0.43
1981;1;19;19;-8.6;-11.7;-15.4;-11.2;-14.2;-17.2;0.3;0.7;0.52;3.1;0.7;495.95;94;18;30;5;77544;0.01;17.84;0.38;0.43
1981;1;20;20;-10.9;-12.3;-13.5;-13.6;-14.7;-15.9;0.6;-0.6;0.52;3.1;0.7;518.27;106;21;41;13;77093;0.11;16.08;0.38;0.43
1981;1;21;21;-13.2;-15;-21;-15.4;-17.5;-23.3;0.2;-0.5;0.52;3.1;0.7;528.02;134;31;76;40;78267;0.08;2.81;0.38;0.43
1981;1;22;22;-9.8;-17.4;-24.5;-19;-22.6;-27.1;-0.5;0.5;0.52;3.1;0.7;528.68;199;45;88;66;78606;0.07;0;0.38;0.43
1981;1;23;23;-8.9;-16.1;-20.5;-17.3;-23.2;-27;-0.6;0.9;0.52;3.1;0.7;528.68;202;46;83;58;78833;-0.03;0;0.38;0.43
1981;1;24;24;-5.6;-11.4;-18.4;-16.6;-22.8;-26.2;-0.3;0.8;0.51;3.1;0.7;528.69;204;47;82;50;78653;-0.02;0;0.38;0.43
1981;1;25;25;-7;-9.6;-11.4;-16.2;-19.7;-23.7;0.2;0.6;0.51;3.1;0.7;528.75;198;44;71;38;78522;-0.02;0.47;0.38;0.43
1981;1;26;26;-10;-11.6;-13.6;-12.1;-13.4;-15.6;0.6;-0.3;0.51;3.1;0.7;532.93;149;27;60;12;78787;-0.06;6.41;0.38;0.43
1981;1;27;27;-7.7;-13.4;-19.8;-16;-19.7;-22.1;-0.2;0.4;0.51;3.1;0.7;535.66;200;47;94;62;79272;0.08;0.02;0.38;0.43
1981;1;28;28;-7;-12;-16.7;-19.2;-21.8;-25.1;-0.4;0.3;0.51;3.1;0.7;535.62;192;46;74;53;79337;0;0;0.38;0.43
1981;1;29;29;-7.1;-15.5;-22.2;-16.6;-22.1;-26.9;-0.6;0.9;0.51;3.1;0.7;535.62;224;53;107;74;79183;0;0;0.38;0.43
1981;1;30;30;-6.6;-13.3;-20.5;-15;-23.9;-29.8;-0.5;0.9;0.5;3.1;0.7;535.63;228;54;96;67;79325;-0.03;0;0.38;0.43
1981;1;31;31;-4.8;-11.5;-16.1;-13.3;-21.2;-27.3;-0.5;1;0.5;3.1;0.7;535.67;226;53;81;52;79582;-0.05;0;0.38;0.43
1981;2;1;32;-2;-9.3;-14.5;-10.6;-16.6;-21.4;-0.5;0.9;0.5;3.1;0.7;535.73;229;54;84;51;79712;-0.06;0;0.38;0.43
1981;2;2;33;-1.6;-8.8;-13.2;-9.1;-14.3;-17.8;-0.4;0.9;0.49;3.1;0.7;535.81;235;56;94;61;79663;-0.06;0;0.38;0.43
1981;2;3;34;-3.3;-9.8;-16.1;-12.1;-16.3;-21.3;-0.2;1.2;0.49;3.1;0.7;535.89;212;48;72;38;78353;0;1.29;0.38;0.43
1981;2;4;35;-5.7;-8.3;-11.2;-8.1;-11;-13.7;0.6;0.4;0.51;3.1;0.7;544.13;118;26;75;18;76508;0;15.25;0.38;0.43
1981;2;5;36;-11.3;-13.2;-14.7;-14.3;-15.6;-16.8;0.8;-0.3;0.52;3.1;0.7;558.68;136;32;40;27;76904;0.16;13.45;0.38;0.43
1981;2;6;37;-8.5;-10.8;-13.8;-10.6;-12.7;-15.4;0.6;0.1;0.52;3.1;0.7;572.01;140;30;37;8;78098;0;12.3;0.37;0.43
1981;2;7;38;-2.4;-5.4;-9.9;-3.6;-6.6;-11;0.3;0.4;0.52;3.1;0.7;580.31;125;27;23;-1;79050;-0.14;5.41;0.37;0.43
1981;2;8;39;1.5;-3.4;-7.7;-4.5;-7;-10.6;0.2;0.7;0.52;3.1;0.7;583.79;222;53;98;54;79043;0.02;0.26;0.37;0.43
1981;2;9;40;3.4;-4.2;-9.6;-7;-11.1;-15.1;-0.3;1;0.52;3.1;0.7;583.82;248;61;101;73;78398;0;0;0.37;0.43
1981;2;10;41;-4.6;-8.8;-12.3;-6.7;-11;-13.7;0.3;0.3;0.51;3.1;0.7;585.66;126;28;76;35;78041;-0.03;5.35;0.37;0.43
1981;2;11;42;-10.1;-13.1;-15.9;-14.3;-15.8;-17.7;0.1;-0.2;0.52;3.1;0.7;589.36;207;51;73;46;78064;0.16;0.81;0.37;0.43
1981;2;12;43;-12.9;-15.7;-18.6;-17.1;-19.2;-21;0;0.2;0.51;3.1;0.7;589.93;226;56;83;57;77475;0.15;0.22;0.37;0.43
1981;2;13;44;-9.2;-16.2;-23.5;-20.7;-22.7;-26;-0.5;0.4;0.51;3.1;0.7;589.93;276;68;105;75;77664;0.07;0;0.37;0.43
1981;2;14;45;-7.6;-13.9;-19.2;-19.1;-22;-24.8;-0.1;0.5;0.51;3.1;0.7;589.9;271;69;96;72;77982;0;0;0.37;0.43
1981;2;15;46;-5.3;-11;-14.7;-17.5;-21.3;-25.7;0.1;0.6;0.5;3.1;0.7;589.9;272;69;93;67;78060;0;0;0.37;0.43
1981;2;16;47;-3;-11.1;-17.8;-15.2;-19.4;-23.9;-0.4;0.6;0.5;3.1;0.7;589.91;283;73;106;74;78021;0;0;0.37;0.43
1981;2;17;48;-6.3;-12.5;-17.4;-14.3;-18.6;-23.8;-0.3;0.3;0.5;3.1;0.7;589.95;286;73;102;64;77808;0;0.01;0.37;0.43
1981;2;18;49;-10.3;-14.5;-19.3;-15.3;-17.4;-21.4;-0.2;0;0.49;3.1;0.7;590.06;244;59;74;42;77288;0.01;0.27;0.37;0.43
