YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;0.9;-2.6;-7.4;-2.1;-5.5;-10.1;3;0.1;0.39;1.8;2.6;135.99;115;19;66;33;91764;0.18;9.03;0.34;0.4
1981;1;2;2;0;-1.7;-3.2;-2.4;-4.3;-5.4;2.5;0.6;0.39;1.8;2.6;147.88;65;13;37;19;91756;0.4;13.31;0.34;0.4
1981;1;3;3;4.5;3;0.4;0.8;-1.5;-3.4;3.3;1.2;0.38;1.7;2.6;156.27;90;21;63;27;90588;0.57;7.8;0.34;0.4
1981;1;4;4;3.1;0;-2.6;0.8;-1.3;-5.6;2.3;-0.2;0.38;1.7;2.6;158.64;37;8;76;31;90137;0.29;16.96;0.35;0.4
1981;1;5;5;-3.6;-4.9;-5.8;-6.4;-7.3;-8.3;3;-0.8;0.39;1.7;2.6;173.14;100;21;72;37;90990;0.61;14.89;0.35;0.4
1981;1;6;6;-4.3;-5.4;-6.3;-6.1;-7.3;-8.6;1.2;0;0.4;1.7;2.6;189.86;44;9;34;21;90877;0.17;21.21;0.35;0.4
1981;1;7;7;-6.5;-8.4;-10.6;-7.7;-10.2;-12.3;1.3;-0.9;0.4;1.7;2.6;208.58;155;28;67;33;91859;0.26;11.71;0.35;0.4
1981;1;8;8;-10.1;-11.6;-16.1;-12.1;-14.3;-18.4;0.4;-0.3;0.4;1.7;2.6;216.79;136;29;98;50;92887;0.21;3.35;0.35;0.4
1981;1;9;9;-6.9;-15;-20.5;-13.8;-18.8;-22.9;-0.2;1.3;0.4;1.7;2.6;217.72;202;43;87;59;92512;0.05;0;0.35;0.4
1981;1;10;10;-3.4;-10.1;-15.4;-8.7;-13;-17.4;-0.1;1.2;0.4;1.6;2.6;217.77;173;36;63;25;91209;0;0.2;0.35;0.4
1981;1;11;11;-4.7;-7.3;-10.5;-6.8;-9.1;-12.3;-0.6;0.1;0.39;1.6;2.6;218.08;168;34;72;41;91611;-0.06;0.12;0.35;0.4
1981;1;12;12;-1.8;-9.2;-13.9;-7.3;-11.9;-15.7;0;1.2;0.39;1.6;2.6;218.21;188;41;92;59;91113;0.02;0;0.34;0.39
1981;1;13;13;-4.5;-7.9;-12.3;-6.7;-9.7;-14.1;0.4;0.3;0.39;1.6;2.6;219.62;88;18;46;16;90685;-0.04;4.54;0.34;0.39
1981;1;14;14;-4.4;-7.2;-8.8;-7.7;-10.4;-13.1;0.6;0.8;0.39;1.6;2.6;223.14;202;42;92;41;90791;0.14;0.49;0.34;0.39
1981;1;15;15;-1.2;-3.7;-5.9;-3.1;-6.5;-9.7;2;0.5;0.39;1.6;2.6;229.59;122;23;92;29;89112;0.22;12.75;0.34;0.39
1981;1;16;16;-4.5;-6;-9.2;-6.9;-8.3;-11.9;1.8;0.2;0.4;1.6;2.6;239.75;108;24;83;44;90391;0.28;6.5;0.34;0.39
1981;1;17;17;0.1;-4;-7.4;-3;-6.8;-10.9;0.5;1.4;0.39;1.6;2.6;244.83;168;37;80;39;90232;0.09;6.68;0.34;0.39
1981;1;18;18;-0.6;-2.8;-5.1;-2.8;-4.7;-7.1;1.3;0.5;0.39;1.6;2.6;252.01;117;24;59;29;90936;0.02;9.68;0.34;0.39
1981;1;19;19;-0.1;-2.4;-6;-1.8;-4.6;-7.6;1.3;0.8;0.39;1.6;2.6;261.33;91;17;44;25;90896;0.04;12.52;0.34;0.39
1981;1;20;20;-1.3;-3.4;-5.7;-2.4;-5;-6.7;1.6;-0.9;0.39;1.6;2.6;276.88;143;31;73;41;90684;0.43;14.49;0.34;0.39
1981;1;21;21;-4.2;-5.8;-8.2;-6.5;-7.8;-10.2;0.6;-0.5;0.4;1.6;2.6;289.1;157;34;70;39;92209;0.24;5.38;0.34;0.39
1981;1;22;22;-4;-9.1;-14.2;-10.1;-12.7;-16.7;-0.5;0.7;0.4;1.6;2.6;290.54;222;50;104;76;92523;0.12;0;0.34;0.39
1981;1;23;23;-3;-11.7;-16.8;-10.1;-15.3;-18.9;-0.5;1;0.4;1.6;2.6;290.51;237;54;94;70;92638;0.08;0;0.34;0.39
1981;1;24;24;-2.3;-11.3;-17.1;-9.2;-15.4;-19.3;0;1.2;0.39;1.6;2.6;290.47;241;55;94;65;92196;0.1;0;0.34;0.39
1981;1;25;25;-5;-9.5;-16.4;-8.5;-14;-19.4;0.5;1.4;0.39;1.6;2.6;290.55;205;44;63;37;92071;0.05;1.16;0.33;0.39
1981;1;26;26;-2.3;-4.3;-5.3;-4.4;-5.7;-7.5;1.2;-0.2;0.39;1.6;2.6;297.48;112;25;77;20;92560;-0.08;10.57;0.33;0.39
1981;1;27;27;-2;-5.7;-10.3;-5.4;-8.3;-12.4;-0.3;0.3;0.39;1.6;2.6;302.34;241;53;101;65;93214;0.14;0.05;0.33;0.39
1981;1;28;28;-3.7;-9.5;-14.1;-9.4;-13;-16.6;-0.6;0.6;0.39;1.6;2.6;302.31;199;44;81;60;93304;0.09;0;0.33;0.39
1981;1;29;29;-1.9;-11.1;-17.3;-9.5;-15.2;-19.3;-0.4;1;0.39;1.6;2.6;302.32;261;61;114;84;93023;0.08;0;0.33;0.39
1981;1;30;30;-1.5;-11.7;-18.3;-9.4;-16.1;-20.6;-0.1;1.3;0.39;1.6;2.6;302.28;263;62;105;74;93038;0.11;0;0.33;0.39
1981;1;31;31;0;-9.9;-16.2;-9;-14.1;-18.4;-0.2;1.4;0.39;1.6;2.6;302.35;257;61;88;59;93265;0.06;0;0.33;0.39
1981;2;1;32;2.8;-7.1;-12.8;-5.3;-10.7;-14.5;0;1.4;0.39;1.6;2.6;302.41;260;62;92;59;93291;0.06;0;0.33;0.39
1981;2;2;33;3.9;-6.1;-11.6;-3.9;-9.5;-13.3;0;1.4;0.39;1.6;2.6;302.43;267;63;101;71;93217;0.05;0;0.33;0.39
1981;2;3;34;1.9;-3.3;-9.3;-3.7;-7.3;-10.9;0.5;1.5;0.39;1.6;2.6;302.5;233;52;79;46;91493;0.19;1.21;0.33;0.39
1981;2;4;35;1.9;-0.7;-3.2;-0.6;-2.4;-4.7;1.2;0.4;0.38;1.6;2.6;308.85;147;29;70;25;89634;0.08;10.94;0.33;0.39
1981;2;5;36;-2.1;-3.2;-4.3;-4;-5;-7;1.9;-0.4;0.39;1.6;2.6;320.59;132;32;55;35;90421;0.52;12.21;0.33;0.39
1981;2;6;37;0.3;-2;-4.7;-1.8;-4.1;-5.8;1.3;0.6;0.39;1.6;2.6;331.49;199;37;61;24;91595;0.17;10.67;0.33;0.39
1981;2;7;38;3.4;2.1;0.4;1.4;0.1;-1.7;1.4;1;0.38;1.6;2.6;339.07;71;15;11;5;92362;-0.11;7.32;0.33;0.39
1981;2;8;39;5.2;2.9;0.6;2.4;1.2;-0.7;0.6;0.4;0.37;1.6;2.6;337.34;187;45;72;41;92296;-0.06;0.12;0.33;0.39
1981;2;9;40;8.2;1.1;-3.8;1.9;-1.6;-4.4;-0.1;0.8;0.37;1.6;2.6;334.04;284;69;107;70;91536;0.15;0;0.34;0.39
1981;2;10;41;3.5;-0.7;-3.1;0.7;-2.3;-4.6;1.2;0.4;0.37;1.6;2.6;334.64;131;28;88;45;91455;0.26;4.14;0.34;0.39
1981;2;11;42;-1.3;-3.5;-6;-4.6;-5.9;-7.6;1;-0.4;0.37;1.6;2.6;338.09;223;57;77;63;91850;0.63;3.11;0.34;0.39
1981;2;12;43;-3.6;-6;-7.3;-7.3;-8.5;-9.5;0.2;-0.5;0.38;1.6;2.6;341.06;244;62;80;60;91320;0.26;2.46;0.34;0.39
1981;2;13;44;-4.1;-7.3;-10.3;-9.6;-11.7;-13.2;-0.9;-0.1;0.38;1.5;2.6;341.97;296;76;112;82;91594;0.31;0;0.33;0.39
1981;2;14;45;-4;-8.4;-14;-9.8;-12.9;-16.9;-0.4;0.4;0.38;1.5;2.6;341.85;293;76;99;78;91794;0.15;0;0.33;0.39
1981;2;15;46;-2.2;-8.5;-16.2;-8.2;-13.3;-18.9;0;0.6;0.38;1.5;2.6;341.82;308;80;104;75;91709;0.14;0;0.33;0.39
1981;2;16;47;-1.6;-8;-13.8;-8;-12.4;-17.6;-0.8;0.2;0.38;1.6;2.6;341.82;329;84;107;80;91704;0.14;0;0.33;0.39
1981;2;17;48;-2.7;-7;-10.7;-7.5;-9.7;-12.6;-1.1;-0.3;0.38;1.6;2.6;341.89;265;66;69;51;91651;0.07;0.04;0.33;0.39
1981;2;18;49;-2.8;-6.1;-8.8;-7;-8.7;-10;-0.8;-0.4;0.38;1.6;2.6;342.26;236;60;67;36;91132;0.21;1.26;0.33;0.39
1981;2;19;50;-3.3;-5.7;-7.6;-7.1;-8.1;-9.2;-0.5;-0.6;0.38;1.6;2.6;344.16;244;58;52;35;90897;0.27;1.5;0.33;0.39
1981;2;20;51;-2.3;-5.9;-9;-7.8;-8.8;-10.3;0.2;-0.1;0.38;1.6;2.6;344.59;303;75;87;60;91046;0.23;0.13;0.33;0.39
1981;2;21;52;-2;-5.6;-9.5;-6.9;-8.5;-11.6;-0.1;-0.3;0.38;1.6;2.6;344.91;271;63;87;45;91292;0.15;1.27;0.33;0.39
1981;2;22;53;-0.7;-4.8;-7;-7.3;-8.1;-9.2;-0.4;-0.3;0.38;1.6;2.6;346.3;301;79;108;63;91082;0.31;0.61;0.33;0.38
1981;2;23;54;-1.6;-5.3;-9.7;-6;-8.3;-12.6;0.1;0;0.38;1.6;2.6;346.38;277;72;74;53;91008;0.1;0.17;0.33;0.38
1981;2;24;55;0.4;-3.5;-6.8;-4.6;-6.7;-8.4;-0.3;0.2;0.38;1.6;2.6;346.83;252;65;85;51;91403;0.19;0.4;0.33;0.38
1981;2;25;56;-0.1;-4.2;-9.3;-3.3;-6.3;-11.5;-0.7;0;0.38;1.7;2.6;347.05;194;51;72;42;91888;-0.02;0.29;0.33;0.38
1981;2;26;57;0.9;-3.6;-8.4;-4.5;-6.8;-9.7;-0.4;0;0.38;1.7;2.6;347.31;368;97;112;86;91820;0.22;0;0.33;0.38
1981;2;27;58;1.3;-5.4;-11.3;-7.1;-10.1;-13.7;-0.9;0.3;0.38;1.7;2.6;347.24;378;103;121;95;91405;0.39;0;0.33;0.38
1981;2;28;59;2.1;-5.4;-12.5;-4.6;-9.7;-14.5;-0.4;1.3;0.38;1.7;2.6;347.09;337;86;92;63;90956;0.28;0.15;0.33;0.38
1981;3;1;60;2.5;-1.1;-4.2;-0.6;-3.4;-6.3;-0.1;1.1;0.38;1.7;2.6;349.06;143;34;59;17;91165;-0.02;3.02;0.33;0.38
1981;3;2;61;8;-0.1;-6.6;-0.4;-4;-7.5;-0.1;0.7;0.37;1.7;2.6;350.27;330;93;101;72;90861;0.32;0;0.32;0.38
1981;3;3;62;3.7;0.1;-4;-0.4;-2.1;-4.8;-0.3;-0.1;0.37;1.7;2.6;350.93;269;69;75;42;90099;0.22;2.95;0.32;0.38
1981;3;4;63;0.8;-0.9;-2.5;-0.7;-1.8;-3.1;0.8;-0.5;0.37;1.7;2.6;358.75;157;40;64;27;90601;0.1;12.32;0.32;0.38
1981;3;5;64;3.4;0.2;-3;-2.2;-3.4;-6.2;0.3;-0.1;0.38;1.7;2.6;365.25;350;92;112;71;91168;0.54;0.06;0.32;0.38
1981;3;6;65;8.1;1.3;-7;-0.2;-4.2;-7.9;-0.1;0.8;0.38;1.8;2.6;365.06;315;81;98;53;91277;0.43;0.39;0.32;0.38
1981;3;7;66;9.5;2.3;-2.7;1.8;-1.3;-3.9;0.2;0.9;0.37;1.8;2.6;364.09;381;106;109;64;91878;0.34;0.76;0.32;0.38
1981;3;8;67;6.2;2.9;-2;2.3;0.2;-3;0.2;1.5;0.36;1.8;2.6;358.92;193;51;50;28;91715;0.09;0.96;0.33;0.38
1981;3;9;68;9.9;3.9;0.2;3.4;0.6;-1.7;1;1.1;0.36;1.8;2.6;350.88;358;96;91;50;91966;0.2;0.45;0.34;0.38
1981;3;10;69;4.7;3.7;1.8;2.7;1.8;-0.2;0.7;1.6;0.35;1.8;2.6;341.49;66;17;6;-4;91883;-0.18;5.31;0.35;0.38
1981;3;11;70;9;5.7;3.5;4.4;2.9;2;0.8;1.8;0.35;1.8;2.7;329.27;192;39;36;6;91146;-0.3;10.01;0.36;0.38
1981;3;12;71;9.4;5.8;2.2;5.4;3.6;2.1;1.5;0.5;0.35;1.8;2.7;309.79;364;88;89;33;90486;-0.48;17.28;0.39;0.38
1981;3;13;72;4.5;1.7;-2.9;1.9;-0.2;-4.5;1.3;0.8;0.36;1.8;2.7;297.22;189;46;85;33;90391;0.06;10.48;0.41;0.38
1981;3;14;73;6.1;1.1;-3;-0.4;-2.4;-4.7;1;0.7;0.36;1.8;2.7;294.46;377;108;97;66;90642;0.61;0.2;0.4;0.39
1981;3;15;74;4.6;1.1;-2.4;0.4;-0.8;-3;0;0.7;0.36;1.8;2.7;293.39;189;46;41;26;90872;0.19;2.99;0.4;0.39
1981;3;16;75;3.9;1;-1.2;0.2;-1.2;-4.1;0.9;0.2;0.37;1.9;2.7;297.52;274;73;88;40;90894;0.36;7.87;0.4;0.39
1981;3;17;76;3.9;0.4;-3.2;-0.4;-2.2;-3.7;0.2;-0.4;0.37;1.9;2.7;298.66;346;86;97;49;90732;0.53;10.09;0.4;0.39
1981;3;18;77;0.8;-1.7;-3.9;-2.2;-3.8;-5;0.9;-0.6;0.38;1.9;2.7;310.09;296;82;68;44;90715;0.72;6.48;0.4;0.39
1981;3;19;78;3.2;-1.8;-6.6;-4.1;-6.7;-8.2;0.8;0.7;0.38;1.9;2.7;312.32;449;133;118;91;90974;1.01;0.01;0.4;0.39
1981;3;20;79;10.7;-0.1;-8.9;0.9;-6.3;-10;0;1.1;0.38;2;2.7;311.99;441;123;124;86;90838;0.8;0;0.39;0.39
