YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;6.5;1.5;-3.7;-0.5;-3.6;-5.7;3.9;-1.3;0.25;2;2;6.89;159;30;84;47;97632;0.61;0.4;0.39;0.35
1981;1;2;2;3;1;-0.5;-2.2;-4.2;-7;4.4;-1.8;0.23;2;2;5.96;213;43;92;75;97732;0.73;0.59;0.39;0.35
1981;1;3;3;7.1;4.5;1.6;1.6;0.1;-2.8;3.5;1;0.22;2;2;5.2;153;30;65;33;96413;0.84;3.61;0.39;0.35
1981;1;4;4;6.2;4.1;1.2;2.5;-0.8;-2.1;4;-1.6;0.17;2;2;2.98;230;46;93;70;96138;0.99;0.5;0.4;0.35
1981;1;5;5;0.8;-0.4;-2.4;-2.3;-5.6;-8.4;4.2;-4.1;0.17;2;2;3.1;131;28;93;67;96626;0.6;1.44;0.39;0.35
1981;1;6;6;0.1;-1.8;-3.3;-5;-6.5;-8.4;1.8;-1.6;0.2;1.9;2;4.11;207;38;87;57;97281;0.34;1.28;0.39;0.35
1981;1;7;7;-3.2;-5.2;-7.5;-5.9;-9.5;-11.7;2.2;-3.8;0.28;1.9;2;6.35;164;36;73;54;98176;0.34;2.29;0.39;0.35
1981;1;8;8;-6.1;-8;-10.1;-11.3;-12.3;-13.6;1.7;-4.1;0.3;1.9;2;6.96;185;41;92;76;99596;0.19;0.21;0.39;0.35
1981;1;9;9;-4.5;-9.1;-11.9;-13.9;-15.6;-19.7;1.6;-1.2;0.3;1.9;2;6.92;229;50;116;88;99383;0.08;0;0.39;0.35
1981;1;10;10;-2;-7.6;-11.9;-13.1;-17;-21.4;0.2;1.1;0.3;1.9;2;6.84;222;49;107;69;98059;0.08;0;0.39;0.35
1981;1;11;11;-2.7;-5.6;-9.3;-6.2;-10.8;-14.7;0.8;-0.7;0.29;1.9;2;6.79;142;31;53;32;98505;0.09;0.37;0.38;0.35
1981;1;12;12;-0.6;-4.6;-8.2;-5.6;-8.5;-11.3;-0.1;1.9;0.3;1.9;2;7.11;227;49;105;60;97932;0.13;0.13;0.38;0.36
1981;1;13;13;-1.3;-4.2;-8.8;-4.2;-8.1;-12.3;1.3;-1;0.31;1.9;2;7.36;83;20;58;37;97104;0.15;1.16;0.38;0.36
1981;1;14;14;-1.6;-4.5;-10.6;-4.5;-8.3;-13.8;1.8;-2.1;0.33;1.9;1.9;8.04;193;41;100;59;97241;0.31;0.09;0.38;0.36
1981;1;15;15;2.8;-1.4;-6.2;-1.4;-6.2;-11;2.3;0.9;0.33;1.9;1.9;8.01;107;20;86;40;95238;0.63;1.34;0.38;0.36
1981;1;16;16;0.3;-2.3;-5;-5.8;-6.6;-8.5;3.6;-2.1;0.32;1.9;1.9;7.92;204;47;93;87;96575;0.44;0.05;0.38;0.36
1981;1;17;17;2.5;-2.8;-8.4;-4.5;-7.4;-12.4;1.1;2.5;0.32;1.9;1.9;8.01;213;44;92;50;96867;0.3;1.02;0.38;0.36
1981;1;18;18;3.5;-1;-4.8;-0.5;-3;-6.4;0.6;0.1;0.35;1.9;1.9;8.68;172;35;74;34;97304;0.14;1.88;0.38;0.36
