YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;3.5;1.7;-1;0.1;-2.1;-4.1;6.4;0.1;0.16;1.2;1.9;2.76;142;26;72;45;96246;0.99;3.52;0.42;0.41
1981;1;2;2;2;0.6;-1;0.4;-1.8;-4.1;5.6;1.1;0.22;1.2;1.9;6.67;79;16;52;20;96248;0.44;11.47;0.42;0.42
1981;1;3;3;5.8;4.2;2.1;3;1.5;0.2;8;2.3;0.27;1.2;1.9;9.73;71;13;25;14;94907;1.7;11.81;0.43;0.42
1981;1;4;4;3.9;1.8;-0.7;2.4;0;-3.6;4.7;0;0.2;1.2;1.9;5.5;69;19;68;37;94600;0.8;5.26;0.44;0.42
1981;1;5;5;-0.2;-1.6;-2.7;-4;-5.8;-7.9;5;-1.8;0.25;1.2;1.9;8.68;199;39;91;52;95515;0.67;3.7;0.44;0.42
1981;1;6;6;-2.2;-3.1;-4.5;-3.3;-5;-6.2;2;-0.4;0.36;1.2;1.9;14.92;44;9;51;29;95530;0.2;8.73;0.43;0.42
1981;1;7;7;-4.8;-6.5;-8.3;-6.3;-8.9;-11.1;2.1;-1.7;0.4;1.2;1.9;20.2;159;28;72;39;96642;0.19;2.3;0.43;0.42
1981;1;8;8;-7.8;-11;-17.2;-10.6;-13.3;-18.7;0.1;-0.4;0.4;1.1;1.9;21.98;125;27;73;45;97811;0.08;0.65;0.43;0.42
1981;1;9;9;-8.1;-13.6;-20;-13;-16.8;-21.9;-0.2;1.2;0.4;1.1;1.9;22.07;184;38;82;38;97333;0.14;0.03;0.43;0.42
1981;1;10;10;-0.7;-4.6;-8.5;-4.6;-7.7;-12.9;-0.6;0.4;0.4;1.1;1.9;22.56;125;26;50;18;95888;0.25;1.19;0.42;0.42
1981;1;11;11;-0.4;-3.3;-5.8;-2.9;-4.8;-6.9;-1.4;-0.9;0.4;1.1;1.9;23.11;107;22;54;27;96415;0.08;0.32;0.42;0.42
1981;1;12;12;-2.5;-5.6;-8.5;-5.2;-7.3;-9.5;0.6;0.8;0.39;1.1;1.9;23.18;115;24;58;31;95802;0.09;0.39;0.42;0.42
1981;1;13;13;-0.4;-4.3;-8.3;-3.3;-6.1;-9.7;1.5;-0.2;0.39;1.1;1.9;24.1;117;21;53;22;95338;0.22;1.22;0.42;0.42
1981;1;14;14;1.2;-3.2;-5.5;-4;-7;-9.3;3.2;1.4;0.39;1.1;1.9;24.42;157;32;88;32;95406;0.53;0.41;0.42;0.42
1981;1;15;15;2.7;0.2;-3.3;0.6;-3.3;-5.9;5.7;0.7;0.39;1.1;1.8;26.12;166;29;91;43;93500;0.68;8.71;0.42;0.42
