YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;3.5;-2.7;-8.6;-1.1;-5.5;-10.8;1.1;-0.4;0.29;1.2;2.9;16.35;169;33;75;45;97289;0.08;0.52;0.4;0.39
1981;1;2;2;2.2;-1.2;-4;-2.3;-5.4;-8.2;2.3;0;0.28;1.2;2.9;15.77;211;44;92;72;97445;0.5;0.16;0.4;0.39
1981;1;3;3;3.5;0.7;-2.2;-1.3;-2.7;-5.7;2.3;1.3;0.27;1.2;2.9;15.3;195;33;69;37;96248;0.36;0.44;0.39;0.39
1981;1;4;4;4;-0.1;-3.3;0.5;-2.1;-5;1.1;-0.3;0.26;1.1;2.9;14.43;197;35;77;49;95802;0.04;1.51;0.39;0.39
1981;1;5;5;1.5;-1.1;-4.1;-4.3;-7.2;-9.4;2.5;-2.4;0.25;1.1;2.9;14.02;148;32;95;66;96243;0.82;0.46;0.39;0.39
1981;1;6;6;0.7;-3.1;-7.1;-4.3;-7.9;-12.3;0.5;-0.5;0.26;1.1;2.9;14;213;39;93;53;96888;0.16;1.3;0.39;0.39
1981;1;7;7;-3.5;-6.7;-10.5;-7.1;-11.5;-15.3;0.5;-2.5;0.29;1.1;2.9;15.29;230;49;111;67;97687;0.34;0.86;0.39;0.39
1981;1;8;8;-5.5;-9.1;-11.6;-12.7;-14;-15.4;-0.4;-3.3;0.29;1.1;2.9;15.2;222;50;108;82;99011;0.35;0;0.39;0.39
1981;1;9;9;-5;-13;-19.6;-11.5;-18;-23.1;0.8;-1;0.29;1.1;2.9;14.95;250;55;121;82;98933;0.17;0;0.39;0.39
1981;1;10;10;-4.7;-11.8;-19.5;-12.3;-18.1;-23.6;0.6;0.2;0.28;1.1;2.9;14.74;251;55;113;68;97712;0.22;0;0.39;0.39
1981;1;11;11;-3.1;-9.1;-16.7;-9;-14.6;-20.5;0.4;-0.4;0.28;1.1;2.9;14.49;242;52;105;51;98080;0.2;0;0.39;0.39
1981;1;12;12;-1.6;-7.3;-12.4;-7.2;-11.4;-15.5;0.7;0.5;0.27;1.1;2.9;14.14;251;54;107;64;97628;0.2;0;0.39;0.39
1981;1;13;13;-1.1;-6.2;-14;-3.2;-8.7;-15.8;0.5;-1.1;0.3;1.1;2.9;15.23;107;17;50;21;96682;0.18;4.64;0.38;0.39
1981;1;14;14;-0.3;-4.3;-12.7;-5.1;-9.1;-15;0.1;-1.1;0.36;1.1;2.9;18.26;232;49;117;61;96811;0.43;0.09;0.38;0.39
1981;1;15;15;0.4;-6.2;-12.4;-3.9;-9;-14.3;1.4;1.1;0.36;1.1;2.9;18.34;137;26;69;32;95049;0.2;0.78;0.38;0.39
1981;1;16;16;1.2;-7.1;-13.7;-6.6;-11.1;-16.5;1.8;-1.2;0.35;1.1;2.9;18.12;230;51;107;70;96206;0.27;0;0.38;0.39
1981;1;17;17;0.5;-6;-14;-5.4;-9.8;-16.8;1.2;1.1;0.35;1.1;2.9;17.53;229;50;98;46;96626;0.33;0.05;0.38;0.39
1981;1;18;18;0.5;-5.4;-12;-2.9;-8.2;-13.4;0.5;-0.2;0.34;1;2.9;17.39;168;38;79;35;96909;0.21;0.58;0.38;0.39
1981;1;19;19;1.5;-5;-13.3;-2.2;-7.3;-14.9;0.7;0.5;0.34;1;2.9;17.21;235;48;94;46;97056;0.22;0.65;0.38;0.39
1981;1;20;20;1.8;-5.9;-11.6;-2.3;-8.1;-13.2;0.4;-0.9;0.34;1;2.9;17.32;231;49;108;54;96469;0.19;0.89;0.38;0.39
1981;1;21;21;1.8;-3.6;-11.6;-4.5;-7.6;-13.3;0;-4;0.34;1;2.9;16.92;209;44;79;55;97790;0.57;0;0.38;0.39
1981;1;22;22;0.2;-2.8;-6.1;-6.2;-7;-9.3;-0.9;-3.2;0.33;1;2.9;16.34;227;50;87;66;98589;0.53;0;0.38;0.39
1981;1;23;23;1;-5.5;-11.3;-3.7;-9.1;-14;0.4;-0.9;0.32;1;2.9;15.82;260;59;106;63;98911;0.25;0;0.38;0.39
1981;1;24;24;1.4;-4.7;-12;-3.5;-8.8;-15.1;0.3;-0.2;0.31;1;2.9;15.25;242;54;93;42;98399;0.28;0.04;0.38;0.39
1981;1;25;25;1.3;-3.5;-9.2;-3.4;-6.8;-11.2;1;0.5;0.3;1;2.9;14.78;213;47;69;40;98061;0.27;0;0.37;0.39
1981;1;26;26;3.4;-2.7;-7.3;-3.2;-7.2;-11.5;1.3;-1.8;0.29;1;2.9;14.06;267;60;106;64;98248;0.49;0.48;0.37;0.39
1981;1;27;27;-0.6;-5.7;-9.6;-9.2;-11.2;-13.5;0.4;-2.5;0.28;1;2.9;13.28;300;69;121;84;99299;0.37;0;0.37;0.39
1981;1;28;28;-0.9;-7.1;-13;-9.5;-12.5;-16.3;-0.1;-2.2;0.27;1;2.9;12.83;303;70;119;80;99582;0.35;0;0.37;0.39
1981;1;29;29;2.8;-6.3;-14.8;-5.7;-12;-18.6;0.3;-1.5;0.26;1;2.9;12.29;308;73;120;71;99292;0.3;0;0.37;0.39
1981;1;30;30;3.3;-2.8;-8.4;-3.3;-8.9;-12.9;0.5;-0.4;0.25;1;2.9;11.35;311;73;113;65;99225;0.17;0;0.37;0.39
1981;1;31;31;3.4;-3.8;-10.2;-1.7;-7.4;-13.2;1.3;-0.7;0.23;1;2.9;10.22;224;60;94;52;99169;0.14;0;0.37;0.39
1981;2;1;32;6.2;-1.1;-5.1;0.6;-4;-6.8;1.3;-0.7;0.21;1;2.9;8.68;329;79;110;64;99137;0.09;0;0.37;0.39
1981;2;2;33;9.2;0.5;-4.4;1.4;-3.3;-6.4;1.3;-0.6;0.19;1;2.9;6.74;345;83;116;68;99076;0.08;0;0.37;0.39
1981;2;3;34;9.6;1.5;-3.8;-0.5;-3.4;-6.5;1.4;0.6;0.17;1;2.9;5.14;355;85;118;63;97489;0.09;0;0.37;0.39
