YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;0.5;-2.9;-6.6;-1.4;-5.3;-10.3;1.9;1;0.46;1.8;2.3;143.61;102;15;57;23;93139;-0.07;8.17;0.34;0.4
1981;1;2;2;-0.2;-1.8;-3.3;-1.9;-3.6;-4.7;1.4;1.7;0.46;1.8;2.3;155.43;55;10;26;15;93074;0.1;17.67;0.34;0.4
1981;1;3;3;3.9;2.2;0;1.6;-0.9;-2.1;2.1;2.1;0.46;1.7;2.3;168.55;64;14;32;13;91997;0.16;15.19;0.34;0.4
1981;1;4;4;3.4;0.3;-2.6;1.6;-0.5;-3.8;1.9;0.4;0.46;1.7;2.3;181.83;25;5;75;20;91363;0.09;33.93;0.36;0.4
1981;1;5;5;-2.8;-3.8;-4.6;-4.9;-5.7;-6.7;2.7;-0.4;0.47;1.7;2.3;200.45;90;17;70;32;92351;0.47;13.63;0.36;0.4
1981;1;6;6;-2.4;-4;-5.3;-3.5;-5.7;-7.2;1.5;0.4;0.47;1.7;2.3;216.13;63;10;31;18;92102;0.17;20.8;0.36;0.4
1981;1;7;7;-5.1;-6.8;-7.8;-6.2;-8.3;-9.5;1.1;-1.1;0.48;1.7;2.3;232.85;104;21;59;26;93090;0.22;8.93;0.36;0.4
1981;1;8;8;-7.2;-9.6;-13.9;-9.7;-12.9;-15.7;0;0;0.48;1.7;2.3;238.09;130;30;84;49;94022;0.15;1.46;0.36;0.4
1981;1;9;9;-5;-11.5;-16.1;-13.4;-15.6;-18.3;-0.6;1;0.48;1.6;2.3;238.56;169;36;78;49;93601;0.07;0;0.36;0.4
1981;1;10;10;-3;-7.9;-12.3;-7.2;-10.4;-13.9;-0.8;1;0.47;1.6;2.3;238.69;121;24;31;16;92248;0;0.6;0.35;0.4
1981;1;11;11;-2.6;-5.5;-7.8;-5.5;-7.7;-9.7;-0.6;0.1;0.47;1.6;2.3;239.3;137;31;75;36;92583;-0.01;0.22;0.35;0.4
1981;1;12;12;-1.6;-7.3;-10.8;-8.7;-10.9;-12.5;-0.4;1.3;0.47;1.6;2.3;239.43;181;39;87;51;92217;0.06;0.22;0.35;0.4
1981;1;13;13;-3.7;-5.5;-7.5;-4.9;-7.1;-10.3;0.1;-0.2;0.47;1.6;2.3;243.06;63;13;33;6;91785;-0.06;7.2;0.35;0.4
1981;1;14;14;-3.2;-6;-8.6;-7.3;-9.5;-11.7;0.5;1.1;0.47;1.6;2.3;247.15;182;39;91;37;91967;0.24;0.7;0.35;0.39
1981;1;15;15;-0.9;-2.4;-4.5;-2.8;-4.7;-7.6;1.7;1;0.47;1.6;2.3;258.12;112;19;78;22;90348;0.11;22.22;0.35;0.39
1981;1;16;16;-3.9;-5.1;-6.3;-6.2;-7.7;-9.2;1.7;0.9;0.48;1.6;2.3;273;117;24;61;37;91599;0.29;6.85;0.35;0.39
1981;1;17;17;0.7;-1.8;-4.1;-2.2;-4.5;-8.3;0.5;1.7;0.47;1.6;2.3;280.09;127;29;55;27;91363;0.08;11.4;0.35;0.39
1981;1;18;18;-0.7;-2.1;-4;-1.8;-3.4;-5.3;1.1;0.9;0.47;1.6;2.3;291.45;65;14;58;27;92112;0;11.6;0.35;0.39
1981;1;19;19;0.8;-1.2;-3.7;-0.6;-3.1;-5.6;1;1.3;0.47;1.6;2.3;301.62;69;16;37;18;92088;0.1;13.88;0.35;0.39
1981;1;20;20;-0.9;-2.5;-4.6;-1.5;-3.7;-5.6;0.9;-0.7;0.47;1.6;2.3;318.15;102;19;60;29;91838;0.19;13.98;0.35;0.39
