YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;1.189;1;0;0
1981;1;2;1.121;1;0;0
1981;1;3;2.556;1;0;0
1981;1;4;5.822;1;0;0
1981;1;5;3.195;1;0;0
1981;1;6;2.575;1;0;0
1981;1;7;1.924;1;0;0
1981;1;8;1.465;1;0;0
1981;1;9;1.632;1;0;0
1981;1;10;1.575;1;0;0
1981;1;11;1.372;1;0;0
1981;1;12;1.377;1;0;0
1981;1;13;1.165;1;0;0
1981;1;14;1.04;1;0;0
1981;1;15;1.412;1;0;0
1981;1;16;1.528;1;0;0
1981;1;17;1.429;1;0;0
1981;1;18;1.506;1;0;0
1981;1;19;1.527;1;0;0
1981;1;20;1.928;1;0;0
1981;1;21;1.695;1;0;0
1981;1;22;1.697;1;0;0
1981;1;23;2.139;1;0;0
1981;1;24;1.134;1;0;0
1981;1;25;1.055;1;0;0
1981;1;26;1.062;1;0;0
1981;1;27;0.994;1;0;0
1981;1;28;1.11;1;0;0
1981;1;29;0.785;1;0;0
1981;1;30;0.837;1;0;0
1981;1;31;0.703;1;0;0
1981;2;1;0.687;1;0;0
1981;2;2;0.68;1;0;0
1981;2;3;0.697;1;0;0
1981;2;4;1.16;1;0;0
1981;2;5;1.602;1;0;0
1981;2;6;1.367;1;0;0
1981;2;7;3.969;1;0;0
1981;2;8;9.552;1;0;0
1981;2;9;6.935;1;0;0
1981;2;10;5.09;1;0;0
1981;2;11;3.87;1;0;0
1981;2;12;2.676;1;0;0
1981;2;13;1.895;1;0;0
1981;2;14;1.419;1;0;0
1981;2;15;1.26;1;0;0
1981;2;16;1.036;1;0;0
1981;2;17;0.916;1;0;0
1981;2;18;0.845;1;0;0
1981;2;19;0.75;1;0;0
1981;2;20;0.712;1;0;0
1981;2;21;0.646;1;0;0
1981;2;22;0.616;1;0;0
1981;2;23;0.545;1;0;0
1981;2;24;0.538;1;0;0
1981;2;25;0.57;1;0;0
1981;2;26;0.561;1;0;0
1981;2;27;0.518;1;0;0
1981;2;28;0.496;1;0;0
1981;3;1;0.567;1;0;0
1981;3;2;0.803;1;0;0
1981;3;3;1.202;1;0;0
1981;3;4;1.579;1;0;0
1981;3;5;1.073;1;0;0
1981;3;6;0.941;1;0;0
1981;3;7;2.811;1;0;0
1981;3;8;4.371;1;0;0
1981;3;9;10.361;1;0;0
1981;3;10;10.981;1;0;0
1981;3;11;8.839;1;0;0
1981;3;12;12.144;1;0;0
1981;3;13;10.414;1;0;0
1981;3;14;4.924;1;0;0
1981;3;15;3.427;1;0;0
1981;3;16;3.719;1;0;0
1981;3;17;3.011;1;0;0
1981;3;18;2.527;1;0;0
1981;3;19;2.335;1;0;0
1981;3;20;2.156;1;0;0
1981;3;21;1.923;1;0;0
1981;3;22;1.737;1;0;0
1981;3;23;1.434;1;0;0
1981;3;24;1.488;1;0;0
1981;3;25;1.737;1;0;0
1981;3;26;1.533;1;0;0
1981;3;27;1.409;1;0;0
1981;3;28;1.147;1;0;0
1981;3;29;1.058;1;0;0
1981;3;30;0.941;1;0;0
1981;3;31;0.812;1;0;0
1981;4;1;0.767;1;0;0
1981;4;2;0.73;1;0;0
1981;4;3;0.65;1;0;0
1981;4;4;0.651;1;0;0
1981;4;5;0.72;1;0;0
1981;4;6;0.744;1;0;0
1981;4;7;0.707;1;0;0
1981;4;8;0.599;1;0;0
1981;4;9;0.701;1;0;0
1981;4;10;0.579;1;0;0
1981;4;11;0.548;1;0;0
1981;4;12;0.519;1;0;0
1981;4;13;0.613;1;0;0
1981;4;14;0.623;1;0;0
1981;4;15;0.604;1;0;0
1981;4;16;0.585;1;0;0
1981;4;17;0.557;1;0;0
1981;4;18;0.54;1;0;0
1981;4;19;0.514;1;0;0
1981;4;20;0.497;1;0;0
1981;4;21;0.51;1;0;0
1981;4;22;0.569;1;0;0
1981;4;23;0.51;1;0;0
1981;4;24;0.533;1;0;0
1981;4;25;0.532;1;0;0
1981;4;26;0.544;1;0;0
1981;4;27;0.534;1;0;0
1981;4;28;0.555;1;0;0
1981;4;29;0.571;1;0;0
1981;4;30;0.59;1;0;0
1981;5;1;0.708;1;0;0
1981;5;2;1.069;1;0;0
1981;5;3;1.031;1;0;0
1981;5;4;0.857;1;0;0
1981;5;5;1.444;1;0;0
1981;5;6;2.896;1;0;0
1981;5;7;2.247;1;0;0
1981;5;8;1.18;1;0;0
1981;5;9;0.91;1;0;0
1981;5;10;0.772;1;0;0
1981;5;11;0.657;1;0;0
1981;5;12;0.694;1;0;0
1981;5;13;0.83;1;0;0
1981;5;14;0.908;1;0;0
1981;5;15;0.985;1;0;0
1981;5;16;0.871;1;0;0
1981;5;17;2.512;1;0;0
1981;5;18;1.598;1;0;0
1981;5;19;1.043;1;0;0
1981;5;20;0.803;1;0;0
1981;5;21;0.714;1;0;0
1981;5;22;0.817;1;0;0
1981;5;23;1.08;1;0;0
1981;5;24;0.869;1;0;0
1981;5;25;0.853;1;0;0
1981;5;26;0.978;1;0;0
1981;5;27;10.025;1;0;0
1981;5;28;3.556;1;0;0
1981;5;29;1.905;1;0;0
1981;5;30;1.308;1;0;0
1981;5;31;1.14;1;0;0
1981;6;1;1.087;1;0;0
1981;6;2;0.787;1;0;0
1981;6;3;0.674;1;0;0
1981;6;4;0.588;1;0;0
1981;6;5;0.566;1;0;0
1981;6;6;0.519;1;0;0
1981;6;7;0.518;1;0;0
1981;6;8;0.507;1;0;0
1981;6;9;0.516;1;0;0
1981;6;10;1.446;1;0;0
1981;6;11;0.88;1;0;0
1981;6;12;0.617;1;0;0
1981;6;13;0.55;1;0;0
1981;6;14;0.504;1;0;0
1981;6;15;0.477;1;0;0
1981;6;16;0.549;1;0;0
1981;6;17;0.579;1;0;0
1981;6;18;0.476;1;0;0
1981;6;19;1.275;1;0;0
1981;6;20;0.938;1;0;0
1981;6;21;1.403;1;0;0
1981;6;22;3.169;1;0;0
1981;6;23;2.055;1;0;0
1981;6;24;1.353;1;0;0
1981;6;25;1.016;1;0;0
1981;6;26;0.798;1;0;0
1981;6;27;0.694;1;0;0
1981;6;28;0.575;1;0;0
1981;6;29;0.53;1;0;0
1981;6;30;0.46;1;0;0
1981;7;1;0.424;1;0;0
1981;7;2;0.438;1;0;0
1981;7;3;0.46;1;0;0
1981;7;4;0.635;1;0;0
1981;7;5;0.491;1;0;0
1981;7;6;0.471;1;0;0
1981;7;7;0.536;1;0;0
1981;7;8;0.448;1;0;0
1981;7;9;0.412;1;0;0
1981;7;10;0.382;1;0;0
1981;7;11;0.398;1;0;0
1981;7;12;1.521;1;0;0
1981;7;13;1.176;1;0;0
1981;7;14;0.828;1;0;0
1981;7;15;0.621;1;0;0
1981;7;16;0.556;1;0;0
1981;7;17;0.656;1;0;0
1981;7;18;6.241;1;0;0
1981;7;19;29.634;1;0;0
1981;7;20;22.929;1;0;0
1981;7;21;7.27;1;0;0
1981;7;22;4.167;1;0;0
1981;7;23;2.524;1;0;0
1981;7;24;4.44;1;0;0
1981;7;25;9.249;1;0;0
1981;7;26;3.789;1;0;0
1981;7;27;2.571;1;0;0
1981;7;28;2.111;1;0;0
1981;7;29;1.73;1;0;0
1981;7;30;1.425;1;0;0
1981;7;31;1.143;1;0;0
1981;8;1;1.027;1;0;0
1981;8;2;0.93;1;0;0
1981;8;3;0.984;1;0;0
1981;8;4;0.991;1;0;0
1981;8;5;0.981;1;0;0
1981;8;6;0.864;1;0;0
1981;8;7;0.81;1;0;0
1981;8;8;0.818;1;0;0
1981;8;9;0.875;1;0;0
1981;8;10;0.77;1;0;0
1981;8;11;0.715;1;0;0
1981;8;12;0.672;1;0;0
1981;8;13;0.663;1;0;0
1981;8;14;0.615;1;0;0
1981;8;15;0.576;1;0;0
1981;8;16;0.541;1;0;0
1981;8;17;0.706;1;0;0
1981;8;18;0.582;1;0;0
1981;8;19;0.534;1;0;0
1981;8;20;0.517;1;0;0
1981;8;21;0.536;1;0;0
1981;8;22;0.508;1;0;0
1981;8;23;1.442;1;0;0
1981;8;24;1.163;1;0;0
1981;8;25;0.902;1;0;0
1981;8;26;0.746;1;0;0
1981;8;27;0.674;1;0;0
1981;8;28;0.626;1;0;0
1981;8;29;0.582;1;0;0
1981;8;30;0.566;1;0;0
1981;8;31;0.529;1;0;0
1981;9;1;1.119;1;0;0
1981;9;2;2.573;1;0;0
1981;9;3;1.183;1;0;0
1981;9;4;0.837;1;0;0
1981;9;5;0.746;1;0;0
1981;9;6;0.664;1;0;0
1981;9;7;0.597;1;0;0
1981;9;8;0.565;1;0;0
1981;9;9;0.616;1;0;0
1981;9;10;0.603;1;0;0
1981;9;11;0.738;1;0;0
1981;9;12;0.753;1;0;0
1981;9;13;0.682;1;0;0
1981;9;14;1.365;1;0;0
1981;9;15;1.393;1;0;0
1981;9;16;1.168;1;0;0
1981;9;17;1.064;1;0;0
1981;9;18;0.917;1;0;0
1981;9;19;1.003;1;0;0
1981;9;20;1.641;1;0;0
1981;9;21;1.124;1;0;0
1981;9;22;0.719;1;0;0
1981;9;23;0.997;1;0;0
1981;9;24;1.199;1;0;0
1981;9;25;0.956;1;0;0
1981;9;26;0.704;1;0;0
1981;9;27;0.631;1;0;0
1981;9;28;0.844;1;0;0
1981;9;29;20.196;1;0;0
1981;9;30;11.769;1;0;0
1981;10;1;4.191;1;0;0
1981;10;2;2.644;1;0;0
1981;10;3;3.237;1;0;0
1981;10;4;2.101;1;0;0
1981;10;5;1.664;1;0;0
1981;10;6;1.332;1;0;0
1981;10;7;1.14;1;0;0
1981;10;8;1.097;1;0;0
1981;10;9;1.005;1;0;0
1981;10;10;1.149;1;0;0
1981;10;11;3.685;1;0;0
1981;10;12;4.87;1;0;0
1981;10;13;12.727;1;0;0
1981;10;14;5.5;1;0;0
1981;10;15;17.93;1;0;0
1981;10;16;14.634;1;0;0
1981;10;17;7;1;0;0
1981;10;18;4.028;1;0;0
1981;10;19;3.868;1;0;0
1981;10;20;3.108;1;0;0
1981;10;21;2.727;1;0;0
1981;10;22;4.681;1;0;0
1981;10;23;5.503;1;0;0
1981;10;24;5.239;1;0;0
1981;10;25;4.357;1;0;0
1981;10;26;3.187;1;0;0
1981;10;27;2.945;1;0;0
1981;10;28;4.434;1;0;0
1981;10;29;5.159;1;0;0
1981;10;30;6.221;1;0;0
1981;10;31;7.61;1;0;0
1981;11;1;4.583;1;0;0
1981;11;2;3.172;1;0;0
1981;11;3;2.437;1;0;0
1981;11;4;2.085;1;0;0
1981;11;5;1.853;1;0;0
1981;11;6;1.706;1;0;0
1981;11;7;1.561;1;0;0
1981;11;8;1.438;1;0;0
1981;11;9;1.34;1;0;0
1981;11;10;1.284;1;0;0
1981;11;11;1.247;1;0;0
1981;11;12;1.171;1;0;0
1981;11;13;1.295;1;0;0
1981;11;14;1.476;1;0;0
1981;11;15;1.489;1;0;0
1981;11;16;1.325;1;0;0
1981;11;17;1.153;1;0;0
1981;11;18;1.316;1;0;0
1981;11;19;1.587;1;0;0
1981;11;20;1.697;1;0;0
1981;11;21;1.444;1;0;0
1981;11;22;1.236;1;0;0
1981;11;23;1.111;1;0;0
1981;11;24;1.043;1;0;0
1981;11;25;1.016;1;0;0
1981;11;26;0.956;1;0;0
1981;11;27;0.939;1;0;0
1981;11;28;1.467;1;0;0
1981;11;29;1.564;1;0;0
1981;11;30;1.612;1;0;0
1981;12;1;6.187;1;0;0
1981;12;2;3.827;1;0;0
1981;12;3;2.779;1;0;0
1981;12;4;2.753;1;0;0
1981;12;5;4.591;1;0;0
1981;12;6;3.207;1;0;0
1981;12;7;2.536;1;0;0
1981;12;8;6.949;1;0;0
1981;12;9;13.362;1;0;0
1981;12;10;5.972;1;0;0
1981;12;11;4.29;1;0;0
1981;12;12;6.115;1;0;0
1981;12;13;4.819;1;0;0
1981;12;14;5.748;1;0;0
1981;12;15;6.401;1;0;0
1981;12;16;8.878;1;0;0
1981;12;17;7.233;1;0;0
1981;12;18;4.896;1;0;0
1981;12;19;3.813;1;0;0
1981;12;20;3.159;1;0;0
1981;12;21;2.8;1;0;0
1981;12;22;2.552;1;0;0
1981;12;23;2.28;1;0;0
1981;12;24;2.157;1;0;0
1981;12;25;1.999;1;0;0
1981;12;26;1.841;1;0;0
1981;12;27;1.756;1;0;0
1981;12;28;1.745;1;0;0
1981;12;29;1.684;1;0;0
1981;12;30;1.653;1;0;0
1981;12;31;2.148;1;0;0
1982;1;1;4.023;1;0;0
1982;1;2;4.189;1;0;0
1982;1;3;3.748;1;0;0
1982;1;4;4.841;1;0;0
1982;1;5;13.452;1;0;0
1982;1;6;18.386;1;0;0
1982;1;7;8.57;1;0;0
1982;1;8;4.482;1;0;0
1982;1;9;7.763;1;0;0
1982;1;10;13.627;1;0;0
1982;1;11;6.696;1;0;0
1982;1;12;8.722;1;0;0
1982;1;13;6.325;1;0;0
1982;1;14;4.518;1;0;0
1982;1;15;3.848;1;0;0
1982;1;16;3.392;1;0;0
1982;1;17;3.07;1;0;0
1982;1;18;2.792;1;0;0
1982;1;19;2.421;1;0;0
1982;1;20;2.209;1;0;0
1982;1;21;2.103;1;0;0
1982;1;22;1.986;1;0;0
1982;1;23;1.884;1;0;0
1982;1;24;1.779;1;0;0
1982;1;25;1.722;1;0;0
1982;1;26;1.606;1;0;0
1982;1;27;1.769;1;0;0
1982;1;28;1.718;1;0;0
1982;1;29;1.719;1;0;0
1982;1;30;6.749;1;0;0
1982;1;31;16.131;1;0;0
1982;2;1;9.572;1;0;0
1982;2;2;5.402;1;0;0
1982;2;3;3.958;1;0;0
1982;2;4;3.147;1;0;0
1982;2;5;2.744;1;0;0
1982;2;6;2.414;1;0;0
1982;2;7;2.465;1;0;0
1982;2;8;3.232;1;0;0
1982;2;9;4.483;1;0;0
1982;2;10;3.796;1;0;0
1982;2;11;3.443;1;0;0
1982;2;12;3.31;1;0;0
1982;2;13;3.138;1;0;0
1982;2;14;2.919;1;0;0
1982;2;15;2.695;1;0;0
1982;2;16;2.445;1;0;0
1982;2;17;2.268;1;0;0
1982;2;18;2.085;1;0;0
1982;2;19;1.979;1;0;0
1982;2;20;1.79;1;0;0
1982;2;21;1.592;1;0;0
1982;2;22;1.49;1;0;0
1982;2;23;1.407;1;0;0
1982;2;24;1.377;1;0;0
1982;2;25;1.29;1;0;0
1982;2;26;1.249;1;0;0
1982;2;27;1.173;1;0;0
1982;2;28;1.144;1;0;0
1982;3;1;3.009;1;0;0
1982;3;2;4.773;1;0;0
1982;3;3;3.616;1;0;0
1982;3;4;4.213;1;0;0
1982;3;5;3.754;1;0;0
1982;3;6;2.799;1;0;0
1982;3;7;2.412;1;0;0
1982;3;8;2.194;1;0;0
1982;3;9;2.244;1;0;0
1982;3;10;2.433;1;0;0
1982;3;11;3.342;1;0;0
1982;3;12;2.828;1;0;0
1982;3;13;2.827;1;0;0
1982;3;14;2.6;1;0;0
1982;3;15;2.361;1;0;0
1982;3;16;2.411;1;0;0
1982;3;17;3.009;1;0;0
1982;3;18;3.466;1;0;0
1982;3;19;3.144;1;0;0
1982;3;20;2.954;1;0;0
1982;3;21;2.943;1;0;0
1982;3;22;2.998;1;0;0
1982;3;23;3.077;1;0;0
1982;3;24;3.213;1;0;0
1982;3;25;3.563;1;0;0
1982;3;26;3.919;1;0;0
1982;3;27;4.593;1;0;0
1982;3;28;5.28;1;0;0
1982;3;29;5.641;1;0;0
1982;3;30;5.648;1;0;0
1982;3;31;7.032;1;0;0
1982;4;1;4.728;1;0;0
1982;4;2;3.483;1;0;0
1982;4;3;3.114;1;0;0
1982;4;4;2.38;1;0;0
1982;4;5;2.012;1;0;0
1982;4;6;1.868;1;0;0
1982;4;7;2.016;1;0;0
1982;4;8;1.781;1;0;0
1982;4;9;2.831;1;0;0
1982;4;10;1.888;1;0;0
1982;4;11;1.259;1;0;0
1982;4;12;1.335;1;0;0
1982;4;13;1.325;1;0;0
1982;4;14;1.122;1;0;0
1982;4;15;0.971;1;0;0
1982;4;16;0.762;1;0;0
1982;4;17;0.662;1;0;0
1982;4;18;0.603;1;0;0
1982;4;19;0.559;1;0;0
1982;4;20;0.483;1;0;0
1982;4;21;0.506;1;0;0
1982;4;22;0.473;1;0;0
1982;4;23;0.449;1;0;0
1982;4;24;0.459;1;0;0
1982;4;25;0.476;1;0;0
1982;4;26;0.416;1;0;0
1982;4;27;0.415;1;0;0
1982;4;28;0.429;1;0;0
1982;4;29;0.479;1;0;0
1982;4;30;0.884;1;0;0
1982;5;1;1.144;1;0;0
1982;5;2;1.009;1;0;0
1982;5;3;0.922;1;0;0
1982;5;4;0.489;1;0;0
1982;5;5;0.385;1;0;0
1982;5;6;0.445;1;0;0
1982;5;7;0.543;1;0;0
1982;5;8;0.361;1;0;0
1982;5;9;0.383;1;0;0
1982;5;10;0.369;1;0;0
1982;5;11;0.318;1;0;0
1982;5;12;0.275;1;0;0
1982;5;13;0.215;1;0;0
1982;5;14;0.209;1;0;0
1982;5;15;0.185;1;0;0
1982;5;16;0.186;1;0;0
1982;5;17;0.187;1;0;0
1982;5;18;0.199;1;0;0
1982;5;19;0.258;1;0;0
1982;5;20;0.219;1;0;0
1982;5;21;0.263;1;0;0
1982;5;22;0.252;1;0;0
1982;5;23;0.256;1;0;0
1982;5;24;1.499;1;0;0
1982;5;25;1.836;1;0;0
1982;5;26;0.553;1;0;0
1982;5;27;0.307;1;0;0
1982;5;28;0.26;1;0;0
1982;5;29;1.331;1;0;0
1982;5;30;0.546;1;0;0
1982;5;31;0.374;1;0;0
1982;6;1;0.305;1;0;0
1982;6;2;0.254;1;0;0
1982;6;3;0.243;1;0;0
1982;6;4;0.178;1;0;0
1982;6;5;0.161;1;0;0
1982;6;6;0.157;1;0;0
1982;6;7;0.279;1;0;0
1982;6;8;0.219;1;0;0
1982;6;9;0.171;1;0;0
1982;6;10;0.148;1;0;0
1982;6;11;0.143;1;0;0
1982;6;12;0.386;1;0;0
1982;6;13;0.374;1;0;0
1982;6;14;0.294;1;0;0
1982;6;15;0.425;1;0;0
1982;6;16;0.333;1;0;0
1982;6;17;3.455;1;0;0
1982;6;18;1.25;1;0;0
1982;6;19;1.674;1;0;0
1982;6;20;0.694;1;0;0
1982;6;21;0.429;1;0;0
1982;6;22;0.348;1;0;0
1982;6;23;1.607;1;0;0
1982;6;24;1.176;1;0;0
1982;6;25;0.592;1;0;0
1982;6;26;1.597;1;0;0
1982;6;27;8.071;1;0;0
1982;6;28;2.546;1;0;0
1982;6;29;2.848;1;0;0
1982;6;30;1.743;1;0;0
1982;7;1;1.142;1;0;0
1982;7;2;0.85;1;0;0
1982;7;3;0.701;1;0;0
1982;7;4;1.069;1;0;0
1982;7;5;0.867;1;0;0
1982;7;6;0.634;1;0;0
1982;7;7;0.524;1;0;0
1982;7;8;0.528;1;0;0
1982;7;9;0.553;1;0;0
1982;7;10;0.513;1;0;0
1982;7;11;0.477;1;0;0
1982;7;12;0.482;1;0;0
1982;7;13;0.431;1;0;0
1982;7;14;0.393;1;0;0
1982;7;15;0.612;1;0;0
1982;7;16;3.504;1;0;0
1982;7;17;0.855;1;0;0
1982;7;18;0.715;1;0;0
1982;7;19;0.851;1;0;0
1982;7;20;0.558;1;0;0
1982;7;21;0.443;1;0;0
1982;7;22;0.409;1;0;0
1982;7;23;0.374;1;0;0
1982;7;24;0.353;1;0;0
1982;7;25;0.346;1;0;0
1982;7;26;4.088;1;0;0
1982;7;27;10.259;1;0;0
1982;7;28;6.723;1;0;0
1982;7;29;2.595;1;0;0
1982;7;30;1.417;1;0;0
1982;7;31;2.816;1;0;0
1982;8;1;2.841;1;0;0
1982;8;2;1.366;1;0;0
1982;8;3;1.274;1;0;0
1982;8;4;3.671;1;0;0
1982;8;5;4.768;1;0;0
1982;8;6;8.003;1;0;0
1982;8;7;3.687;1;0;0
1982;8;8;2.264;1;0;0
1982;8;9;3.622;1;0;0
1982;8;10;2.497;1;0;0
1982;8;11;2.351;1;0;0
1982;8;12;1.577;1;0;0
1982;8;13;1.169;1;0;0
1982;8;14;1.011;1;0;0
1982;8;15;0.976;1;0;0
1982;8;16;4.773;1;0;0
1982;8;17;3.703;1;0;0
1982;8;18;2.071;1;0;0
1982;8;19;1.423;1;0;0
1982;8;20;2.089;1;0;0
1982;8;21;3.339;1;0;0
1982;8;22;1.692;1;0;0
1982;8;23;1.191;1;0;0
1982;8;24;1.555;1;0;0
1982;8;25;1.701;1;0;0
1982;8;26;1.203;1;0;0
1982;8;27;0.914;1;0;0
1982;8;28;2.28;1;0;0
1982;8;29;4.093;1;0;0
1982;8;30;1.875;1;0;0
1982;8;31;3.503;1;0;0
1982;9;1;7.62;1;0;0
1982;9;2;2.727;1;0;0
1982;9;3;1.517;1;0;0
1982;9;4;1.025;1;0;0
1982;9;5;0.805;1;0;0
1982;9;6;0.705;1;0;0
1982;9;7;0.716;1;0;0
1982;9;8;0.854;1;0;0
1982;9;9;0.787;1;0;0
1982;9;10;0.628;1;0;0
1982;9;11;0.558;1;0;0
1982;9;12;0.506;1;0;0
1982;9;13;0.428;1;0;0
1982;9;14;0.388;1;0;0
1982;9;15;0.356;1;0;0
1982;9;16;0.305;1;0;0
1982;9;17;0.313;1;0;0
1982;9;18;0.28;1;0;0
1982;9;19;0.282;1;0;0
1982;9;20;0.283;1;0;0
1982;9;21;0.281;1;0;0
1982;9;22;0.267;1;0;0
1982;9;23;0.319;1;0;0
1982;9;24;0.301;1;0;0
1982;9;25;0.275;1;0;0
1982;9;26;0.275;1;0;0
1982;9;27;0.41;1;0;0
1982;9;28;0.338;1;0;0
1982;9;29;0.288;1;0;0
1982;9;30;0.292;1;0;0
1982;10;1;3.394;1;0;0
1982;10;2;2.799;1;0;0
1982;10;3;1.264;1;0;0
1982;10;4;0.811;1;0;0
1982;10;5;0.665;1;0;0
1982;10;6;0.633;1;0;0
1982;10;7;0.826;1;0;0
1982;10;8;0.597;1;0;0
1982;10;9;0.498;1;0;0
1982;10;10;0.464;1;0;0
1982;10;11;0.473;1;0;0
1982;10;12;0.551;1;0;0
1982;10;13;0.517;1;0;0
1982;10;14;0.53;1;0;0
1982;10;15;0.499;1;0;0
1982;10;16;0.623;1;0;0
1982;10;17;0.513;1;0;0
1982;10;18;0.586;1;0;0
1982;10;19;0.6;1;0;0
1982;10;20;0.58;1;0;0
1982;10;21;0.518;1;0;0
1982;10;22;0.49;1;0;0
1982;10;23;0.481;1;0;0
1982;10;24;0.446;1;0;0
1982;10;25;0.379;1;0;0
1982;10;26;0.324;1;0;0
1982;10;27;0.3;1;0;0
1982;10;28;0.305;1;0;0
1982;10;29;0.295;1;0;0
1982;10;30;0.317;1;0;0
1982;10;31;0.294;1;0;0
1982;11;1;0.339;1;0;0
1982;11;2;0.349;1;0;0
1982;11;3;0.387;1;0;0
1982;11;4;0.328;1;0;0
1982;11;5;0.241;1;0;0
1982;11;6;0.273;1;0;0
1982;11;7;0.272;1;0;0
1982;11;8;0.296;1;0;0
1982;11;9;0.297;1;0;0
1982;11;10;0.302;1;0;0
1982;11;11;0.297;1;0;0
1982;11;12;0.278;1;0;0
1982;11;13;0.308;1;0;0
1982;11;14;0.387;1;0;0
1982;11;15;0.393;1;0;0
1982;11;16;0.398;1;0;0
1982;11;17;0.474;1;0;0
1982;11;18;1.622;1;0;0
1982;11;19;1.624;1;0;0
1982;11;20;0.816;1;0;0
1982;11;21;0.632;1;0;0
1982;11;22;0.519;1;0;0
1982;11;23;0.474;1;0;0
1982;11;24;0.423;1;0;0
1982;11;25;0.413;1;0;0
1982;11;26;0.385;1;0;0
1982;11;27;0.373;1;0;0
1982;11;28;0.388;1;0;0
1982;11;29;0.4;1;0;0
1982;11;30;0.457;1;0;0
1982;12;1;0.464;1;0;0
1982;12;2;0.442;1;0;0
1982;12;3;0.423;1;0;0
1982;12;4;0.396;1;0;0
1982;12;5;0.382;1;0;0
1982;12;6;0.383;1;0;0
1982;12;7;0.399;1;0;0
1982;12;8;0.476;1;0;0
1982;12;9;3.401;1;0;0
1982;12;10;2.114;1;0;0
1982;12;11;2.199;1;0;0
1982;12;12;1.394;1;0;0
1982;12;13;1.283;1;0;0
1982;12;14;1.166;1;0;0
1982;12;15;1.165;1;0;0
1982;12;16;2.079;1;0;0
1982;12;17;3.733;1;0;0
1982;12;18;5.666;1;0;0
1982;12;19;2.976;1;0;0
1982;12;20;2.544;1;0;0
1982;12;21;6.927;1;0;0
1982;12;22;3.174;1;0;0
1982;12;23;2.163;1;0;0
