YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;12.596;1;0;0
1981;1;2;12.746;1;0;0
1981;1;3;11.633;1;0;0
1981;1;4;10.338;1;0;0
1981;1;5;10.25;1;0;0
1981;1;6;10.066;1;0;0
1981;1;7;9.78;1;0;0
1981;1;8;8.717;1;0;0
1981;1;9;8.707;1;0;0
1981;1;10;8.651;1;0;0
1981;1;11;8.421;1;0;0
1981;1;12;8.412;1;0;0
1981;1;13;8.671;1;0;0
1981;1;14;9.263;1;0;0
1981;1;15;9.281;1;0;0
1981;1;16;9.431;1;0;0
1981;1;17;9.834;1;0;0
1981;1;18;9.488;1;0;0
1981;1;19;9.433;1;0;0
1981;1;20;9.657;1;0;0
1981;1;21;9.597;1;0;0
1981;1;22;10.292;1;0;0
1981;1;23;10.203;1;0;0
1981;1;24;10.104;1;0;0
1981;1;25;10.006;1;0;0
1981;1;26;10.056;1;0;0
1981;1;27;9.859;1;0;0
1981;1;28;9.697;1;0;0
1981;1;29;9.314;1;0;0
1981;1;30;9.396;1;0;0
1981;1;31;9.325;1;0;0
1981;2;1;9.201;1;0;0
1981;2;2;9.279;1;0;0
1981;2;3;9.369;1;0;0
1981;2;4;9.5;1;0;0
1981;2;5;9.418;1;0;0
1981;2;6;9.265;1;0;0
1981;2;7;9.07;1;0;0
1981;2;8;8.964;1;0;0
1981;2;9;9.127;1;0;0
1981;2;10;9.042;1;0;0
1981;2;11;8.926;1;0;0
1981;2;12;8.647;1;0;0
1981;2;13;8.508;1;0;0
1981;2;14;8.358;1;0;0
1981;2;15;8.426;1;0;0
1981;2;16;8.295;1;0;0
1981;2;17;8.136;1;0;0
1981;2;18;8.053;1;0;0
1981;2;19;8.103;1;0;0
1981;2;20;7.924;1;0;0
1981;2;21;7.764;1;0;0
1981;2;22;7.795;1;0;0
1981;2;23;7.967;1;0;0
1981;2;24;8.242;1;0;0
1981;2;25;8.235;1;0;0
1981;2;26;8.015;1;0;0
1981;2;27;7.585;1;0;0
1981;2;28;7.491;1;0;0
1981;3;1;7.544;1;0;0
1981;3;2;7.569;1;0;0
1981;3;3;7.38;1;0;0
1981;3;4;7.747;1;0;0
1981;3;5;7.61;1;0;0
1981;3;6;7.45;1;0;0
1981;3;7;7.048;1;0;0
1981;3;8;7.372;1;0;0
1981;3;9;7.619;1;0;0
1981;3;10;8.609;1;0;0
1981;3;11;9.721;1;0;0
1981;3;12;11.493;1;0;0
1981;3;13;16.108;1;0;0
1981;3;14;14.988;1;0;0
1981;3;15;14.746;1;0;0
1981;3;16;16.404;1;0;0
1981;3;17;16.833;1;0;0
1981;3;18;16.092;1;0;0
1981;3;19;15.15;1;0;0
1981;3;20;14.646;1;0;0
1981;3;21;14.446;1;0;0
1981;3;22;13.646;1;0;0
1981;3;23;13.779;1;0;0
1981;3;24;14.275;1;0;0
1981;3;25;14.317;1;0;0
1981;3;26;14.033;1;0;0
1981;3;27;14.237;1;0;0
1981;3;28;13.642;1;0;0
1981;3;29;13.804;1;0;0
1981;3;30;13.971;1;0;0
1981;3;31;13.767;1;0;0
1981;4;1;13.954;1;0;0
1981;4;2;13.667;1;0;0
1981;4;3;12.8;1;0;0
1981;4;4;12.046;1;0;0
1981;4;5;11.637;1;0;0
1981;4;6;14.042;1;0;0
1981;4;7;13.112;1;0;0
1981;4;8;12.013;1;0;0
1981;4;9;10.954;1;0;0
1981;4;10;10.394;1;0;0
1981;4;11;9.168;1;0;0
1981;4;12;8.863;1;0;0
1981;4;13;8.838;1;0;0
1981;4;14;8.545;1;0;0
1981;4;15;8.343;1;0;0
1981;4;16;7.856;1;0;0
1981;4;17;7.717;1;0;0
1981;4;18;7.453;1;0;0
1981;4;19;7.282;1;0;0
1981;4;20;7.152;1;0;0
1981;4;21;7.103;1;0;0
1981;4;22;6.952;1;0;0
1981;4;23;6.993;1;0;0
1981;4;24;7.055;1;0;0
1981;4;25;7.579;1;0;0
1981;4;26;7.256;1;0;0
1981;4;27;7.933;1;0;0
1981;4;28;7.452;1;0;0
1981;4;29;7.19;1;0;0
1981;4;30;7.037;1;0;0
1981;5;1;6.872;1;0;0
1981;5;2;7.34;1;0;0
1981;5;3;10.22;1;0;0
1981;5;4;10.088;1;0;0
1981;5;5;13.121;1;0;0
1981;5;6;11.05;1;0;0
1981;5;7;10.329;1;0;0
1981;5;8;9.801;1;0;0
1981;5;9;9.415;1;0;0
1981;5;10;8.854;1;0;0
1981;5;11;8.405;1;0;0
1981;5;12;9.86;1;0;0
1981;5;13;11.829;1;0;0
1981;5;14;10.617;1;0;0
1981;5;15;9.014;1;0;0
1981;5;16;8.01;1;0;0
1981;5;17;7.748;1;0;0
1981;5;18;7.487;1;0;0
