YYYY;MM;DD;qobs;ckhs;qceq;qcol
1984;1;1;1.16;1;0;0
1984;1;2;1.1;1;0;0
1984;1;3;1.033;1;0;0
1984;1;4;0.953;1;0;0
1984;1;5;0.907;1;0;0
1984;1;6;0.864;1;0;0
1984;1;7;0.806;1;0;0
1984;1;8;0.775;1;0;0
1984;1;9;0.729;1;0;0
1984;1;10;0.684;1;0;0
1984;1;11;0.64;1;0;0
1984;1;12;0.609;1;0;0
1984;1;13;0.589;1;0;0
1984;1;14;0.658;1;0;0
1984;1;15;0.739;1;0;0
1984;1;16;0.629;1;0;0
1984;1;17;0.61;1;0;0
1984;1;18;0.577;1;0;0
1984;1;19;0.59;1;0;0
1984;1;20;0.571;1;0;0
1984;1;21;0.55;1;0;0
1984;1;22;0.547;1;0;0
1984;1;23;0.547;1;0;0
1984;1;24;0.547;1;0;0
1984;1;25;0.528;1;0;0
1984;1;26;0.515;1;0;0
1984;1;27;0.497;1;0;0
1984;1;28;0.478;1;0;0
1984;1;29;0.478;1;0;0
1984;1;30;0.478;1;0;0
1984;1;31;0.473;1;0;0
1984;2;1;0.457;1;0;0
1984;2;2;0.449;1;0;0
1984;2;3;0.443;1;0;0
1984;2;4;0.448;1;0;0
1984;2;5;0.441;1;0;0
1984;2;6;0.438;1;0;0
1984;2;7;0.439;1;0;0
1984;2;8;0.44;1;0;0
1984;2;9;0.44;1;0;0
1984;2;10;0.441;1;0;0
1984;2;11;0.442;1;0;0
1984;2;12;0.442;1;0;0
1984;2;13;0.443;1;0;0
1984;2;14;0.444;1;0;0
1984;2;15;0.421;1;0;0
1984;2;16;0.425;1;0;0
1984;2;17;0.425;1;0;0
1984;2;18;0.424;1;0;0
1984;2;19;0.423;1;0;0
1984;2;20;0.422;1;0;0
1984;2;21;0.421;1;0;0
1984;2;22;0.421;1;0;0
1984;2;23;0.42;1;0;0
1984;2;24;0.419;1;0;0
1984;2;25;0.418;1;0;0
1984;2;26;0.417;1;0;0
1984;2;27;0.416;1;0;0
1984;2;28;0.415;1;0;0
1984;2;29;0.403;1;0;0
1984;3;1;0.397;1;0;0
1984;3;2;0.399;1;0;0
1984;3;3;0.4;1;0;0
1984;3;4;0.399;1;0;0
1984;3;5;0.388;1;0;0
1984;3;6;0.385;1;0;0
1984;3;7;0.382;1;0;0
1984;3;8;0.379;1;0;0
1984;3;9;0.376;1;0;0
