YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;7.139;1;0;0
1981;1;2;7.884;1;0;0
1981;1;3;7.22;1;0;0
1981;1;4;7.168;1;0;0
1981;1;5;13.981;1;0;0
1981;1;6;14.517;1;0;0
1981;1;7;26.989;1;0;0
1981;1;8;21.568;1;0;0
1981;1;9;24.769;1;0;0
1981;1;10;9.111;1;0;0
1981;1;11;7.124;1;0;0
1981;1;12;21.916;1;0;0
1981;1;13;24.663;1;0;0
1981;1;14;29.971;1;0;0
1981;1;15;33.491;1;0;0
1981;1;16;24.672;1;0;0
1981;1;17;7.338;1;0;0
1981;1;18;7.253;1;0;0
1981;1;19;23.919;1;0;0
1981;1;20;29.297;1;0;0
1981;1;21;26.746;1;0;0
1981;1;22;25.96;1;0;0
1981;1;23;26.864;1;0;0
1981;1;24;8.994;1;0;0
1981;1;25;7.364;1;0;0
1981;1;26;30.493;1;0;0
1981;1;27;26.863;1;0;0
1981;1;28;28.294;1;0;0
1981;1;29;31.767;1;0;0
1981;1;30;30.618;1;0;0
1981;1;31;9.753;1;0;0
1981;2;1;8.861;1;0;0
1981;2;2;28.976;1;0;0
1981;2;3;28.692;1;0;0
1981;2;4;28.299;1;0;0
1981;2;5;26.873;1;0;0
1981;2;6;27.639;1;0;0
1981;2;7;11.024;1;0;0
1981;2;8;8.305;1;0;0
1981;2;9;23.204;1;0;0
1981;2;10;21.331;1;0;0
1981;2;11;31.356;1;0;0
1981;2;12;35.069;1;0;0
1981;2;13;34.791;1;0;0
1981;2;14;13.674;1;0;0
1981;2;15;9.396;1;0;0
1981;2;16;29.369;1;0;0
1981;2;17;32.917;1;0;0
1981;2;18;29.905;1;0;0
1981;2;19;31.118;1;0;0
1981;2;20;30.514;1;0;0
1981;2;21;10.84;1;0;0
1981;2;22;7.901;1;0;0
1981;2;23;16.757;1;0;0
1981;2;24;24.631;1;0;0
1981;2;25;15.896;1;0;0
1981;2;26;27.393;1;0;0
