YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;1.794;1;0;0
1981;1;2;1.705;1;0;0
1981;1;3;1.614;1;0;0
1981;1;4;1.531;1;0;0
1981;1;5;1.542;1;0;0
1981;1;6;1.539;1;0;0
1981;1;7;1.507;1;0;0
1981;1;8;1.422;1;0;0
1981;1;9;1.441;1;0;0
1981;1;10;1.414;1;0;0
1981;1;11;1.433;1;0;0
1981;1;12;1.485;1;0;0
1981;1;13;1.503;1;0;0
1981;1;14;1.517;1;0;0
1981;1;15;1.537;1;0;0
1981;1;16;1.557;1;0;0
1981;1;17;1.691;1;0;0
1981;1;18;1.727;1;0;0
1981;1;19;1.692;1;0;0
1981;1;20;1.66;1;0;0
1981;1;21;1.653;1;0;0
1981;1;22;1.647;1;0;0
1981;1;23;1.643;1;0;0
1981;1;24;1.651;1;0;0
1981;1;25;1.66;1;0;0
1981;1;26;1.625;1;0;0
1981;1;27;1.448;1;0;0
1981;1;28;1.297;1;0;0
1981;1;29;1.289;1;0;0
1981;1;30;1.286;1;0;0
1981;1;31;1.292;1;0;0
1981;2;1;1.249;1;0;0
1981;2;2;1.252;1;0;0
1981;2;3;1.245;1;0;0
1981;2;4;1.246;1;0;0
1981;2;5;1.22;1;0;0
1981;2;6;1.212;1;0;0
1981;2;7;1.216;1;0;0
1981;2;8;1.245;1;0;0
1981;2;9;1.233;1;0;0
1981;2;10;1.214;1;0;0
1981;2;11;1.189;1;0;0
1981;2;12;1.172;1;0;0
1981;2;13;1.147;1;0;0
1981;2;14;1.167;1;0;0
1981;2;15;1.162;1;0;0
1981;2;16;1.156;1;0;0
1981;2;17;1.134;1;0;0
1981;2;18;1.146;1;0;0
1981;2;19;1.121;1;0;0
1981;2;20;1.121;1;0;0
1981;2;21;1.129;1;0;0
1981;2;22;1.147;1;0;0
1981;2;23;1.134;1;0;0
1981;2;24;1.122;1;0;0
1981;2;25;1.104;1;0;0
1981;2;26;1.075;1;0;0
1981;2;27;1.074;1;0;0
1981;2;28;1.062;1;0;0
1981;3;1;1.075;1;0;0
1981;3;2;1.062;1;0;0
1981;3;3;1.047;1;0;0
1981;3;4;1.063;1;0;0
1981;3;5;1.067;1;0;0
1981;3;6;1.051;1;0;0
1981;3;7;1.124;1;0;0
1981;3;8;1.176;1;0;0
1981;3;9;1.275;1;0;0
1981;3;10;1.459;1;0;0
1981;3;11;1.894;1;0;0
1981;3;12;2.119;1;0;0
1981;3;13;2.376;1;0;0
1981;3;14;2.076;1;0;0
1981;3;15;2.003;1;0;0
1981;3;16;2.702;1;0;0
1981;3;17;2.601;1;0;0
1981;3;18;2.538;1;0;0
1981;3;19;2.37;1;0;0
1981;3;20;2.2;1;0;0
1981;3;21;2.283;1;0;0
1981;3;22;2.375;1;0;0
1981;3;23;2.167;1;0;0
1981;3;24;1.959;1;0;0
1981;3;25;2.066;1;0;0
1981;3;26;2.314;1;0;0
1981;3;27;2.333;1;0;0
1981;3;28;2.218;1;0;0
1981;3;29;2.284;1;0;0
1981;3;30;2.441;1;0;0
1981;3;31;2.483;1;0;0
1981;4;1;2.367;1;0;0
1981;4;2;2.344;1;0;0
1981;4;3;2.184;1;0;0
1981;4;4;2.155;1;0;0
1981;4;5;2.214;1;0;0
1981;4;6;2.297;1;0;0
1981;4;7;2.083;1;0;0
1981;4;8;2.071;1;0;0
1981;4;9;2.085;1;0;0
1981;4;10;2.175;1;0;0
1981;4;11;2.123;1;0;0
1981;4;12;2.015;1;0;0
1981;4;13;1.886;1;0;0
1981;4;14;1.811;1;0;0
1981;4;15;1.793;1;0;0
1981;4;16;1.744;1;0;0
1981;4;17;1.767;1;0;0
1981;4;18;1.707;1;0;0
1981;4;19;1.644;1;0;0
1981;4;20;1.645;1;0;0
1981;4;21;1.64;1;0;0
1981;4;22;1.64;1;0;0
1981;4;23;1.591;1;0;0
1981;4;24;1.735;1;0;0
1981;4;25;1.586;1;0;0
1981;4;26;1.781;1;0;0
1981;4;27;2.485;1;0;0
1981;4;28;2.052;1;0;0
1981;4;29;1.875;1;0;0
1981;4;30;1.755;1;0;0
1981;5;1;1.614;1;0;0
1981;5;2;1.934;1;0;0
1981;5;3;2.024;1;0;0
1981;5;4;2.305;1;0;0
1981;5;5;2.489;1;0;0
1981;5;6;2.448;1;0;0
1981;5;7;2.33;1;0;0
1981;5;8;2.127;1;0;0
1981;5;9;2.086;1;0;0
1981;5;10;1.984;1;0;0
1981;5;11;2.198;1;0;0
1981;5;12;2.473;1;0;0
1981;5;13;3.045;1;0;0
1981;5;14;2.585;1;0;0
1981;5;15;2.44;1;0;0
1981;5;16;2.284;1;0;0
1981;5;17;2.194;1;0;0
1981;5;18;2.085;1;0;0
1981;5;19;1.976;1;0;0
1981;5;20;1.881;1;0;0
1981;5;21;1.846;1;0;0
1981;5;22;1.951;1;0;0
1981;5;23;2.066;1;0;0
1981;5;24;1.854;1;0;0
1981;5;25;1.824;1;0;0
1981;5;26;2.128;1;0;0
1981;5;27;7.721;1;0;0
1981;5;28;5.376;1;0;0
1981;5;29;3.355;1;0;0
1981;5;30;2.918;1;0;0
1981;5;31;2.821;1;0;0
1981;6;1;2.521;1;0;0
1981;6;2;2.434;1;0;0
1981;6;3;2.541;1;0;0
1981;6;4;2.609;1;0;0
1981;6;5;2.898;1;0;0
1981;6;6;2.537;1;0;0
1981;6;7;2.419;1;0;0
1981;6;8;2.298;1;0;0
1981;6;9;2.192;1;0;0
1981;6;10;2.464;1;0;0
1981;6;11;2.338;1;0;0
1981;6;12;2.217;1;0;0
1981;6;13;2.046;1;0;0
1981;6;14;2.015;1;0;0
1981;6;15;1.897;1;0;0
1981;6;16;2.147;1;0;0
1981;6;17;2.387;1;0;0
1981;6;18;3.668;1;0;0
1981;6;19;2.556;1;0;0
1981;6;20;2.146;1;0;0
1981;6;21;2.508;1;0;0
1981;6;22;3.725;1;0;0
1981;6;23;3.113;1;0;0
1981;6;24;2.732;1;0;0
1981;6;25;2.57;1;0;0
1981;6;26;2.555;1;0;0
1981;6;27;2.403;1;0;0
1981;6;28;2.267;1;0;0
1981;6;29;2.195;1;0;0
1981;6;30;2.238;1;0;0
1981;7;1;2.307;1;0;0
1981;7;2;2.17;1;0;0
1981;7;3;2.212;1;0;0
1981;7;4;2.363;1;0;0
1981;7;5;2.056;1;0;0
1981;7;6;2.039;1;0;0
1981;7;7;1.972;1;0;0
1981;7;8;2.025;1;0;0
1981;7;9;1.93;1;0;0
1981;7;10;1.789;1;0;0
1981;7;11;2.014;1;0;0
1981;7;12;1.973;1;0;0
1981;7;13;1.926;1;0;0
1981;7;14;2.603;1;0;0
1981;7;15;2.05;1;0;0
1981;7;16;1.883;1;0;0
1981;7;17;1.868;1;0;0
1981;7;18;3.196;1;0;0
1981;7;19;6.717;1;0;0
1981;7;20;3.202;1;0;0
1981;7;21;2.402;1;0;0
1981;7;22;2.093;1;0;0
1981;7;23;1.997;1;0;0
1981;7;24;3.057;1;0;0
1981;7;25;5.082;1;0;0
1981;7;26;5.045;1;0;0
1981;7;27;3.705;1;0;0
1981;7;28;3.218;1;0;0
1981;7;29;2.95;1;0;0
1981;7;30;2.737;1;0;0
1981;7;31;2.59;1;0;0
1981;8;1;2.582;1;0;0
1981;8;2;2.367;1;0;0
1981;8;3;2.223;1;0;0
1981;8;4;2.495;1;0;0
1981;8;5;2.228;1;0;0
1981;8;6;2.07;1;0;0
1981;8;7;2.071;1;0;0
1981;8;8;2.107;1;0;0
1981;8;9;2.208;1;0;0
1981;8;10;2.594;1;0;0
1981;8;11;2.576;1;0;0
1981;8;12;2.475;1;0;0
1981;8;13;2.389;1;0;0
1981;8;14;2.281;1;0;0
1981;8;15;2.139;1;0;0
1981;8;16;2.133;1;0;0
1981;8;17;2.443;1;0;0
1981;8;18;2.08;1;0;0
1981;8;19;1.87;1;0;0
1981;8;20;1.866;1;0;0
1981;8;21;3.116;1;0;0
1981;8;22;2.082;1;0;0
1981;8;23;2.025;1;0;0
1981;8;24;1.846;1;0;0
1981;8;25;1.782;1;0;0
1981;8;26;1.648;1;0;0
1981;8;27;1.775;1;0;0
1981;8;28;1.72;1;0;0
1981;8;29;1.752;1;0;0
1981;8;30;1.858;1;0;0
1981;8;31;1.693;1;0;0
1981;9;1;2.067;1;0;0
1981;9;2;1.847;1;0;0
1981;9;3;1.878;1;0;0
1981;9;4;1.891;1;0;0
1981;9;5;1.78;1;0;0
1981;9;6;1.737;1;0;0
1981;9;7;1.602;1;0;0
1981;9;8;1.543;1;0;0
1981;9;9;1.481;1;0;0
1981;9;10;1.494;1;0;0
1981;9;11;1.565;1;0;0
1981;9;12;1.425;1;0;0
1981;9;13;1.444;1;0;0
1981;9;14;1.736;1;0;0
1981;9;15;1.539;1;0;0
1981;9;16;1.479;1;0;0
1981;9;17;1.478;1;0;0
1981;9;18;1.447;1;0;0
1981;9;19;1.405;1;0;0
1981;9;20;1.36;1;0;0
1981;9;21;1.393;1;0;0
1981;9;22;1.379;1;0;0
1981;9;23;1.402;1;0;0
1981;9;24;2.111;1;0;0
1981;9;25;3.855;1;0;0
1981;9;26;1.848;1;0;0
1981;9;27;2.449;1;0;0
1981;9;28;5.003;1;0;0
1981;9;29;3.237;1;0;0
1981;9;30;2.592;1;0;0
1981;10;1;2.302;1;0;0
1981;10;2;2.156;1;0;0
1981;10;3;2.15;1;0;0
1981;10;4;1.99;1;0;0
1981;10;5;1.82;1;0;0
1981;10;6;1.769;1;0;0
1981;10;7;1.806;1;0;0
1981;10;8;1.82;1;0;0
1981;10;9;1.772;1;0;0
1981;10;10;1.76;1;0;0
1981;10;11;1.723;1;0;0
1981;10;12;1.65;1;0;0
1981;10;13;1.609;1;0;0
1981;10;14;1.614;1;0;0
1981;10;15;1.6;1;0;0
1981;10;16;1.609;1;0;0
1981;10;17;1.565;1;0;0
1981;10;18;1.521;1;0;0
1981;10;19;1.557;1;0;0
1981;10;20;1.527;1;0;0
1981;10;21;1.589;1;0;0
1981;10;22;3.76;1;0;0
1981;10;23;2.657;1;0;0
1981;10;24;2.082;1;0;0
1981;10;25;1.916;1;0;0
1981;10;26;2.101;1;0;0
1981;10;27;6.307;1;0;0
1981;10;28;3.958;1;0;0
1981;10;29;3.037;1;0;0
1981;10;30;2.68;1;0;0
1981;10;31;2.475;1;0;0
1981;11;1;2.354;1;0;0
1981;11;2;2.237;1;0;0
1981;11;3;2.118;1;0;0
1981;11;4;2.033;1;0;0
1981;11;5;1.965;1;0;0
1981;11;6;1.936;1;0;0
1981;11;7;1.947;1;0;0
1981;11;8;1.883;1;0;0
1981;11;9;1.809;1;0;0
1981;11;10;1.773;1;0;0
1981;11;11;1.76;1;0;0
1981;11;12;1.757;1;0;0
1981;11;13;1.757;1;0;0
1981;11;14;1.745;1;0;0
1981;11;15;1.709;1;0;0
1981;11;16;1.67;1;0;0
1981;11;17;1.596;1;0;0
1981;11;18;1.578;1;0;0
1981;11;19;1.578;1;0;0
1981;11;20;1.529;1;0;0
1981;11;21;1.497;1;0;0
1981;11;22;1.557;1;0;0
1981;11;23;1.503;1;0;0
1981;11;24;1.452;1;0;0
1981;11;25;1.46;1;0;0
1981;11;26;1.433;1;0;0
1981;11;27;1.434;1;0;0
1981;11;28;1.485;1;0;0
1981;11;29;1.453;1;0;0
1981;11;30;1.42;1;0;0
1981;12;1;1.343;1;0;0
1981;12;2;1.325;1;0;0
1981;12;3;1.319;1;0;0
1981;12;4;1.317;1;0;0
1981;12;5;1.309;1;0;0
1981;12;6;1.325;1;0;0
1981;12;7;1.295;1;0;0
1981;12;8;1.267;1;0;0
1981;12;9;1.257;1;0;0
1981;12;10;1.23;1;0;0
1981;12;11;1.257;1;0;0
1981;12;12;1.287;1;0;0
1981;12;13;1.269;1;0;0
1981;12;14;1.223;1;0;0
1981;12;15;1.172;1;0;0
1981;12;16;1.199;1;0;0
1981;12;17;1.178;1;0;0
1981;12;18;1.162;1;0;0
1981;12;19;1.203;1;0;0
1981;12;20;1.158;1;0;0
1981;12;21;1.154;1;0;0
1981;12;22;1.135;1;0;0
1981;12;23;1.107;1;0;0
1981;12;24;1.124;1;0;0
1981;12;25;1.111;1;0;0
1981;12;26;1.125;1;0;0
1981;12;27;1.117;1;0;0
1981;12;28;1.123;1;0;0
1981;12;29;1.197;1;0;0
1981;12;30;1.223;1;0;0
1981;12;31;1.787;1;0;0
1982;1;1;2.733;1;0;0
1982;1;2;2.782;1;0;0
1982;1;3;2.086;1;0;0
1982;1;4;1.757;1;0;0
1982;1;5;1.628;1;0;0
1982;1;6;1.559;1;0;0
1982;1;7;1.498;1;0;0
1982;1;8;1.445;1;0;0
1982;1;9;1.431;1;0;0
1982;1;10;1.441;1;0;0
1982;1;11;1.406;1;0;0
1982;1;12;1.327;1;0;0
1982;1;13;1.333;1;0;0
1982;1;14;1.31;1;0;0
1982;1;15;1.341;1;0;0
1982;1;16;1.324;1;0;0
1982;1;17;1.32;1;0;0
1982;1;18;1.276;1;0;0
1982;1;19;1.238;1;0;0
1982;1;20;1.229;1;0;0
1982;1;21;1.243;1;0;0
1982;1;22;1.219;1;0;0
