YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;1.763;1;0;0
1981;1;2;1.893;1;0;0
1981;1;3;2.802;1;0;0
1981;1;4;2.93;1;0;0
1981;1;5;2.125;1;0;0
1981;1;6;1.72;1;0;0
1981;1;7;1.393;1;0;0
1981;1;8;1.075;1;0;0
1981;1;9;1.465;1;0;0
1981;1;10;1.37;1;0;0
1981;1;11;1.525;1;0;0
1981;1;12;1.497;1;0;0
1981;1;13;1.223;1;0;0
1981;1;14;1.376;1;0;0
1981;1;15;1.26;1;0;0
1981;1;16;1.342;1;0;0
1981;1;17;1.338;1;0;0
1981;1;18;1.362;1;0;0
1981;1;19;1.389;1;0;0
1981;1;20;1.293;1;0;0
1981;1;21;1.261;1;0;0
1981;1;22;1.191;1;0;0
1981;1;23;1.058;1;0;0
1981;1;24;1.128;1;0;0
1981;1;25;1.147;1;0;0
1981;1;26;1.136;1;0;0
1981;1;27;0.976;1;0;0
1981;1;28;0.993;1;0;0
1981;1;29;0.862;1;0;0
1981;1;30;0.925;1;0;0
1981;1;31;1.044;1;0;0
1981;2;1;1.116;1;0;0
1981;2;2;1.17;1;0;0
1981;2;3;1.375;1;0;0
1981;2;4;3.055;1;0;0
1981;2;5;3.368;1;0;0
1981;2;6;2.419;1;0;0
1981;2;7;5.736;1;0;0
1981;2;8;7.577;1;0;0
1981;2;9;4.625;1;0;0
1981;2;10;3.316;1;0;0
1981;2;11;2.647;1;0;0
1981;2;12;2.226;1;0;0
1981;2;13;1.844;1;0;0
1981;2;14;1.695;1;0;0
1981;2;15;1.558;1;0;0
1981;2;16;1.548;1;0;0
1981;2;17;1.445;1;0;0
1981;2;18;1.373;1;0;0
1981;2;19;1.37;1;0;0
1981;2;20;1.354;1;0;0
1981;2;21;1.259;1;0;0
1981;2;22;1.349;1;0;0
1981;2;23;1.295;1;0;0
1981;2;24;1.275;1;0;0
1981;2;25;1.252;1;0;0
1981;2;26;1.204;1;0;0
1981;2;27;1.387;1;0;0
1981;2;28;1.249;1;0;0
1981;3;1;1.139;1;0;0
1981;3;2;1.144;1;0;0
1981;3;3;1.09;1;0;0
1981;3;4;1.096;1;0;0
1981;3;5;1.127;1;0;0
1981;3;6;1.142;1;0;0
1981;3;7;1.512;1;0;0
1981;3;8;2.243;1;0;0
1981;3;9;2.714;1;0;0
1981;3;10;2.558;1;0;0
1981;3;11;2.601;1;0;0
1981;3;12;2.967;1;0;0
1981;3;13;2.718;1;0;0
1981;3;14;2.168;1;0;0
