YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;5.469;1;0;0
1981;1;2;5.82;1;0;0
1981;1;3;13.635;1;0;0
1981;1;4;13.077;1;0;0
1981;1;5;8.099;1;0;0
1981;1;6;6.944;1;0;0
1981;1;7;6.88;1;0;0
1981;1;8;6.88;1;0;0
1981;1;9;6.605;1;0;0
1981;1;10;5.773;1;0;0
1981;1;11;5.364;1;0;0
1981;1;12;4.783;1;0;0
1981;1;13;4.586;1;0;0
1981;1;14;4.516;1;0;0
1981;1;15;4.363;1;0;0
1981;1;16;4.291;1;0;0
1981;1;17;4.255;1;0;0
1981;1;18;4.505;1;0;0
1981;1;19;4.366;1;0;0
1981;1;20;4.341;1;0;0
1981;1;21;4.292;1;0;0
1981;1;22;4.152;1;0;0
1981;1;23;4.14;1;0;0
1981;1;24;4.032;1;0;0
1981;1;25;3.737;1;0;0
1981;1;26;3.72;1;0;0
1981;1;27;3.545;1;0;0
1981;1;28;3.601;1;0;0
1981;1;29;3.346;1;0;0
1981;1;30;3.33;1;0;0
1981;1;31;3.328;1;0;0
1981;2;1;3.096;1;0;0
1981;2;2;2.927;1;0;0
1981;2;3;2.882;1;0;0
1981;2;4;3.17;1;0;0
1981;2;5;3.318;1;0;0
1981;2;6;5.096;1;0;0
1981;2;7;18.585;1;0;0
1981;2;8;21.137;1;0;0
1981;2;9;14.754;1;0;0
1981;2;10;10.303;1;0;0
1981;2;11;10.285;1;0;0
1981;2;12;8.579;1;0;0
1981;2;13;7.743;1;0;0
1981;2;14;7.49;1;0;0
1981;2;15;7.323;1;0;0
1981;2;16;6.906;1;0;0
1981;2;17;6.536;1;0;0
1981;2;18;5.409;1;0;0
1981;2;19;4.782;1;0;0
1981;2;20;4.543;1;0;0
1981;2;21;4.366;1;0;0
1981;2;22;4.341;1;0;0
1981;2;23;4.292;1;0;0
1981;2;24;4.152;1;0;0
1981;2;25;4.032;1;0;0
1981;2;26;3.737;1;0;0
1981;2;27;3.71;1;0;0
1981;2;28;3.705;1;0;0
1981;3;1;3.664;1;0;0
1981;3;2;3.491;1;0;0
1981;3;3;3.338;1;0;0
1981;3;4;3.276;1;0;0
1981;3;5;3.295;1;0;0
1981;3;6;3.695;1;0;0
1981;3;7;5.382;1;0;0
1981;3;8;5.291;1;0;0
1981;3;9;10.566;1;0;0
1981;3;10;12.333;1;0;0
1981;3;11;10.196;1;0;0
1981;3;12;10.762;1;0;0
1981;3;13;15.879;1;0;0
1981;3;14;11.087;1;0;0
1981;3;15;10.127;1;0;0
1981;3;16;9.935;1;0;0
1981;3;17;9.452;1;0;0
1981;3;18;9.42;1;0;0
1981;3;19;9.247;1;0;0
1981;3;20;8.523;1;0;0
1981;3;21;7.737;1;0;0
1981;3;22;7.334;1;0;0
1981;3;23;6.703;1;0;0
1981;3;24;6.655;1;0;0
1981;3;25;10.488;1;0;0
1981;3;26;7.505;1;0;0
1981;3;27;6.906;1;0;0
1981;3;28;6.744;1;0;0
1981;3;29;6.217;1;0;0
