YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;4.721;1;0;0
1981;1;2;4.598;1;0;0
1981;1;3;6.38;1;0;0
1981;1;4;11.058;1;0;0
1981;1;5;8.061;1;0;0
1981;1;6;7.388;1;0;0
1981;1;7;6.822;1;0;0
1981;1;8;6.227;1;0;0
1981;1;9;5.525;1;0;0
1981;1;10;5.5;1;0;0
1981;1;11;5.428;1;0;0
1981;1;12;5.307;1;0;0
1981;1;13;5.284;1;0;0
1981;1;14;5.298;1;0;0
1981;1;15;5.173;1;0;0
1981;1;16;5.08;1;0;0
1981;1;17;4.985;1;0;0
1981;1;18;5.005;1;0;0
1981;1;19;5.058;1;0;0
1981;1;20;5.09;1;0;0
1981;1;21;4.932;1;0;0
1981;1;22;4.791;1;0;0
1981;1;23;4.766;1;0;0
1981;1;24;4.74;1;0;0
1981;1;25;4.714;1;0;0
1981;1;26;4.688;1;0;0
1981;1;27;4.555;1;0;0
1981;1;28;4.445;1;0;0
1981;1;29;4.451;1;0;0
1981;1;30;4.419;1;0;0
1981;1;31;4.167;1;0;0
1981;2;1;4.107;1;0;0
1981;2;2;4.096;1;0;0
1981;2;3;4.073;1;0;0
1981;2;4;4.046;1;0;0
1981;2;5;4.026;1;0;0
1981;2;6;4.008;1;0;0
1981;2;7;4.819;1;0;0
1981;2;8;6.953;1;0;0
1981;2;9;6.063;1;0;0
1981;2;10;5.93;1;0;0
1981;2;11;5.534;1;0;0
1981;2;12;5.64;1;0;0
1981;2;13;5.221;1;0;0
1981;2;14;5.043;1;0;0
1981;2;15;5.036;1;0;0
1981;2;16;4.94;1;0;0
1981;2;17;4.841;1;0;0
1981;2;18;4.781;1;0;0
1981;2;19;4.923;1;0;0
1981;2;20;4.845;1;0;0
1981;2;21;4.779;1;0;0
1981;2;22;4.715;1;0;0
1981;2;23;4.678;1;0;0
1981;2;24;4.577;1;0;0
1981;2;25;4.473;1;0;0
1981;2;26;4.397;1;0;0
1981;2;27;4.34;1;0;0
1981;2;28;4.521;1;0;0
1981;3;1;4.534;1;0;0
1981;3;2;4.535;1;0;0
1981;3;3;4.679;1;0;0
1981;3;4;4.913;1;0;0
1981;3;5;4.732;1;0;0
1981;3;6;4.65;1;0;0
1981;3;7;5.276;1;0;0
1981;3;8;5.928;1;0;0
1981;3;9;8.288;1;0;0
1981;3;10;12.271;1;0;0
1981;3;11;21.662;1;0;0
1981;3;12;39.758;1;0;0
1981;3;13;39.583;1;0;0
1981;3;14;24.308;1;0;0
1981;3;15;19.879;1;0;0
1981;3;16;17.387;1;0;0
1981;3;17;15.233;1;0;0
1981;3;18;13.583;1;0;0
1981;3;19;11.892;1;0;0
1981;3;20;10.921;1;0;0
1981;3;21;11.175;1;0;0
1981;3;22;12.262;1;0;0
1981;3;23;15.467;1;0;0
