YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;3.092;1;0;0
1981;1;2;3.468;1;0;0
1981;1;3;8.481;1;0;0
1981;1;4;13.423;1;0;0
1981;1;5;6.689;1;0;0
1981;1;6;5.351;1;0;0
1981;1;7;4.845;1;0;0
1981;1;8;4.505;1;0;0
1981;1;9;4.127;1;0;0
1981;1;10;4.09;1;0;0
1981;1;11;3.977;1;0;0
1981;1;12;4.048;1;0;0
1981;1;13;3.91;1;0;0
1981;1;14;3.922;1;0;0
1981;1;15;4.251;1;0;0
1981;1;16;5.408;1;0;0
1981;1;17;4.676;1;0;0
1981;1;18;6.083;1;0;0
1981;1;19;7.316;1;0;0
1981;1;20;8.019;1;0;0
1981;1;21;5.769;1;0;0
1981;1;22;4.809;1;0;0
1981;1;23;4.337;1;0;0
1981;1;24;4.159;1;0;0
1981;1;25;3.778;1;0;0
1981;1;26;4.057;1;0;0
1981;1;27;3.761;1;0;0
1981;1;28;3.499;1;0;0
1981;1;29;3.52;1;0;0
1981;1;30;3.458;1;0;0
1981;1;31;3.273;1;0;0
1981;2;1;3.19;1;0;0
1981;2;2;3.226;1;0;0
1981;2;3;3.533;1;0;0
1981;2;4;14.217;1;0;0
1981;2;5;8.711;1;0;0
1981;2;6;5.263;1;0;0
1981;2;7;11.205;1;0;0
1981;2;8;11.743;1;0;0
1981;2;9;7.88;1;0;0
1981;2;10;6.329;1;0;0
1981;2;11;5.538;1;0;0
1981;2;12;4.976;1;0;0
1981;2;13;4.64;1;0;0
1981;2;14;4.205;1;0;0
1981;2;15;4.314;1;0;0
1981;2;16;4.127;1;0;0
1981;2;17;3.869;1;0;0
1981;2;18;3.799;1;0;0
1981;2;19;3.796;1;0;0
1981;2;20;3.698;1;0;0
1981;2;21;3.695;1;0;0
1981;2;22;3.547;1;0;0
1981;2;23;3.861;1;0;0
1981;2;24;3.556;1;0;0
1981;2;25;3.44;1;0;0
1981;2;26;3.358;1;0;0
1981;2;27;3.508;1;0;0
1981;2;28;3.198;1;0;0
1981;3;1;3.672;1;0;0
1981;3;2;3.733;1;0;0
1981;3;3;3.674;1;0;0
1981;3;4;3.794;1;0;0
1981;3;5;4.201;1;0;0
