YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;1.552;1;0;0
1981;1;2;1.556;1;0;0
1981;1;3;1.753;1;0;0
1981;1;4;4.207;1;0;0
1981;1;5;2.766;1;0;0
1981;1;6;2.172;1;0;0
1981;1;7;1.867;1;0;0
1981;1;8;1.794;1;0;0
1981;1;9;1.778;1;0;0
1981;1;10;1.688;1;0;0
1981;1;11;1.572;1;0;0
1981;1;12;1.456;1;0;0
1981;1;13;1.429;1;0;0
1981;1;14;1.342;1;0;0
1981;1;15;1.442;1;0;0
1981;1;16;1.431;1;0;0
1981;1;17;1.428;1;0;0
1981;1;18;1.401;1;0;0
1981;1;19;1.377;1;0;0
1981;1;20;1.375;1;0;0
1981;1;21;1.34;1;0;0
1981;1;22;1.318;1;0;0
1981;1;23;1.245;1;0;0
1981;1;24;1.236;1;0;0
1981;1;25;1.235;1;0;0
1981;1;26;1.237;1;0;0
1981;1;27;1.241;1;0;0
1981;1;28;1.187;1;0;0
1981;1;29;1.174;1;0;0
1981;1;30;1.185;1;0;0
1981;1;31;1.19;1;0;0
1981;2;1;1.205;1;0;0
1981;2;2;1.225;1;0;0
1981;2;3;1.212;1;0;0
1981;2;4;1.427;1;0;0
1981;2;5;1.464;1;0;0
1981;2;6;1.295;1;0;0
1981;2;7;1.264;1;0;0
1981;2;8;2.327;1;0;0
1981;2;9;2.567;1;0;0
1981;2;10;2.478;1;0;0
1981;2;11;2.102;1;0;0
1981;2;12;1.756;1;0;0
1981;2;13;1.653;1;0;0
1981;2;14;1.482;1;0;0
1981;2;15;1.348;1;0;0
1981;2;16;1.287;1;0;0
1981;2;17;1.29;1;0;0
1981;2;18;1.255;1;0;0
1981;2;19;1.21;1;0;0
1981;2;20;1.205;1;0;0
1981;2;21;1.233;1;0;0
1981;2;22;1.285;1;0;0
1981;2;23;1.238;1;0;0
1981;2;24;1.201;1;0;0
1981;2;25;1.217;1;0;0
1981;2;26;1.264;1;0;0
1981;2;27;1.279;1;0;0
1981;2;28;1.257;1;0;0
1981;3;1;1.246;1;0;0
1981;3;2;1.256;1;0;0
1981;3;3;1.275;1;0;0
1981;3;4;1.305;1;0;0
1981;3;5;1.347;1;0;0
1981;3;6;1.336;1;0;0
1981;3;7;1.419;1;0;0
1981;3;8;3.158;1;0;0
1981;3;9;5.332;1;0;0
1981;3;10;8.461;1;0;0
1981;3;11;21.262;1;0;0
1981;3;12;20.896;1;0;0
1981;3;13;22.488;1;0;0
1981;3;14;11.118;1;0;0
1981;3;15;6.256;1;0;0
1981;3;16;4.89;1;0;0
1981;3;17;3.857;1;0;0
1981;3;18;3.441;1;0;0
1981;3;19;3.275;1;0;0
1981;3;20;3.045;1;0;0
1981;3;21;2.851;1;0;0
1981;3;22;3.363;1;0;0
1981;3;23;4.097;1;0;0
1981;3;24;10.559;1;0;0
1981;3;25;27.562;1;0;0
1981;3;26;26.342;1;0;0
1981;3;27;18.604;1;0;0
1981;3;28;13.417;1;0;0
1981;3;29;14.792;1;0;0
1981;3;30;15.225;1;0;0
1981;3;31;18.375;1;0;0
1981;4;1;18.017;1;0;0
1981;4;2;16.317;1;0;0
1981;4;3;16.837;1;0;0
1981;4;4;16.688;1;0;0
1981;4;5;17.979;1;0;0
1981;4;6;15.708;1;0;0
1981;4;7;15.388;1;0;0
1981;4;8;16.404;1;0;0
1981;4;9;17.033;1;0;0
1981;4;10;17.596;1;0;0
1981;4;11;18;1;0;0
1981;4;12;19.358;1;0;0
1981;4;13;18.817;1;0;0
1981;4;14;18.879;1;0;0
1981;4;15;18.237;1;0;0
1981;4;16;16.75;1;0;0
1981;4;17;13.871;1;0;0
1981;4;18;10.592;1;0;0
1981;4;19;8.17;1;0;0
1981;4;20;6.524;1;0;0
1981;4;21;5.544;1;0;0
1981;4;22;5.788;1;0;0
1981;4;23;5.123;1;0;0
1981;4;24;4.393;1;0;0
1981;4;25;4.961;1;0;0
1981;4;26;5.251;1;0;0
