YYYY;MM;DD;qobs;ckhs;qceq;qcol
2002;1;1;13.521;1;0;0
2002;1;2;14.942;1;0;0
2002;1;3;18.742;1;0;0
2002;1;4;18.608;1;0;0
2002;1;5;12.991;1;0;0
2002;1;6;12.987;1;0;0
2002;1;7;12.558;1;0;0
2002;1;8;13.765;1;0;0
2002;1;9;14.224;1;0;0
2002;1;10;13.995;1;0;0
2002;1;11;15.975;1;0;0
2002;1;12;12.824;1;0;0
2002;1;13;11.817;1;0;0
2002;1;14;13.079;1;0;0
2002;1;15;15.488;1;0;0
2002;1;16;14.892;1;0;0
2002;1;17;12.673;1;0;0
2002;1;18;12.631;1;0;0
2002;1;19;12.287;1;0;0
2002;1;20;12.9;1;0;0
2002;1;21;16.958;1;0;0
2002;1;22;18.95;1;0;0
2002;1;23;17.212;1;0;0
2002;1;24;17.333;1;0;0
2002;1;25;18.683;1;0;0
2002;1;26;14.65;1;0;0
2002;1;27;14.288;1;0;0
2002;1;28;43.942;1;0;0
2002;1;29;35.417;1;0;0
2002;1;30;31.258;1;0;0
2002;1;31;26.525;1;0;0
2002;2;1;27.45;1;0;0
2002;2;2;22.629;1;0;0
2002;2;3;21.183;1;0;0
2002;2;4;28.896;1;0;0
2002;2;5;23.854;1;0;0
2002;2;6;18.588;1;0;0
2002;2;7;22.854;1;0;0
2002;2;8;28.413;1;0;0
2002;2;9;23.492;1;0;0
2002;2;10;22.767;1;0;0
2002;2;11;28.629;1;0;0
2002;2;12;25.65;1;0;0
2002;2;13;33.55;1;0;0
2002;2;14;34.621;1;0;0
2002;2;15;36.188;1;0;0
2002;2;16;31.879;1;0;0
2002;2;17;24.929;1;0;0
2002;2;18;26.658;1;0;0
2002;2;19;28.208;1;0;0
2002;2;20;27.458;1;0;0
2002;2;21;28.058;1;0;0
2002;2;22;26.404;1;0;0
2002;2;23;22.117;1;0;0
2002;2;24;21.283;1;0;0
2002;2;25;24.817;1;0;0
2002;2;26;25.017;1;0;0
2002;2;27;24.217;1;0;0
2002;2;28;27.667;1;0;0
2002;3;1;30.104;1;0;0
2002;3;2;27.804;1;0;0
2002;3;3;23.796;1;0;0
2002;3;4;26.479;1;0;0
2002;3;5;27.392;1;0;0
2002;3;6;26.358;1;0;0
2002;3;7;32.354;1;0;0
2002;3;8;40.992;1;0;0
2002;3;9;34.029;1;0;0
2002;3;10;31.433;1;0;0
2002;3;11;34.125;1;0;0
2002;3;12;32.813;1;0;0
2002;3;13;33.65;1;0;0
2002;3;14;35.254;1;0;0
2002;3;15;35.317;1;0;0
2002;3;16;40.288;1;0;0
2002;3;17;33.346;1;0;0
2002;3;18;40.492;1;0;0
2002;3;19;41.562;1;0;0
2002;3;20;89.454;1;0;0
2002;3;21;178.125;1;0;0
2002;3;22;199.542;1;0;0
2002;3;23;126.208;1;0;0
2002;3;24;95.025;1;0;0
2002;3;25;81.071;1;0;0
2002;3;26;68.312;1;0;0
