YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;83.55;1;0;0
1981;1;2;85.521;1;0;0
1981;1;3;92.521;1;0;0
1981;1;4;92.083;1;0;0
1981;1;5;96.354;1;0;0
1981;1;6;92.321;1;0;0
1981;1;7;96.688;1;0;0
1981;1;8;137.917;1;0;0
1981;1;9;123.042;1;0;0
1981;1;10;99.425;1;0;0
1981;1;11;87.696;1;0;0
1981;1;12;89.383;1;0;0
1981;1;13;112.737;1;0;0
1981;1;14;114.858;1;0;0
1981;1;15;116.475;1;0;0
1981;1;16;116.05;1;0;0
1981;1;17;105.633;1;0;0
1981;1;18;88.954;1;0;0
1981;1;19;87.808;1;0;0
1981;1;20;109.604;1;0;0
1981;1;21;121.875;1;0;0
1981;1;22;113.8;1;0;0
1981;1;23;114.767;1;0;0
1981;1;24;110.638;1;0;0
1981;1;25;89.692;1;0;0
1981;1;26;87.346;1;0;0
1981;1;27;100.679;1;0;0
1981;1;28;98.158;1;0;0
1981;1;29;101.333;1;0;0
1981;1;30;104.7;1;0;0
1981;1;31;94.15;1;0;0
1981;2;1;83.262;1;0;0
1981;2;2;86.829;1;0;0
1981;2;3;101.496;1;0;0
1981;2;4;106.163;1;0;0
1981;2;5;105.763;1;0;0
1981;2;6;105.837;1;0;0
1981;2;7;97.688;1;0;0
1981;2;8;83.1;1;0;0
1981;2;9;85.029;1;0;0
1981;2;10;99.408;1;0;0
1981;2;11;107.312;1;0;0
1981;2;12;110.188;1;0;0
1981;2;13;107.642;1;0;0
1981;2;14;105.617;1;0;0
1981;2;15;87.392;1;0;0
1981;2;16;86.242;1;0;0
1981;2;17;112.825;1;0;0
1981;2;18;106.254;1;0;0
1981;2;19;107.167;1;0;0
1981;2;20;112.35;1;0;0
1981;2;21;104.392;1;0;0
1981;2;22;82.479;1;0;0
1981;2;23;90.996;1;0;0
1981;2;24;103.487;1;0;0
1981;2;25;101.346;1;0;0
1981;2;26;97.629;1;0;0
1981;2;27;95.654;1;0;0
1981;2;28;93.779;1;0;0
1981;3;1;83.05;1;0;0
1981;3;2;81.175;1;0;0
1981;3;3;84.458;1;0;0
1981;3;4;98.883;1;0;0
1981;3;5;104.054;1;0;0
1981;3;6;101.446;1;0;0
1981;3;7;100.396;1;0;0
1981;3;8;83.708;1;0;0
1981;3;9;91.092;1;0;0
1981;3;10;113.417;1;0;0
1981;3;11;134.125;1;0;0
