YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;4.885;1;0;0
1981;1;2;5.229;1;0;0
1981;1;3;5.722;1;0;0
1981;1;4;5.865;1;0;0
1981;1;5;4.934;1;0;0
1981;1;6;5.087;1;0;0
1981;1;7;7;1;0;0
1981;1;8;15.699;1;0;0
1981;1;9;21.448;1;0;0
1981;1;10;20.687;1;0;0
1981;1;11;17.629;1;0;0
1981;1;12;16.435;1;0;0
1981;1;13;13.702;1;0;0
1981;1;14;14.732;1;0;0
1981;1;15;16.439;1;0;0
1981;1;16;9.662;1;0;0
1981;1;17;7.828;1;0;0
1981;1;18;6.295;1;0;0
1981;1;19;9.683;1;0;0
1981;1;20;12.725;1;0;0
1981;1;21;8.168;1;0;0
1981;1;22;14.994;1;0;0
1981;1;23;15.763;1;0;0
1981;1;24;29.045;1;0;0
1981;1;25;32.035;1;0;0
1981;1;26;11.547;1;0;0
1981;1;27;21.571;1;0;0
1981;1;28;28.282;1;0;0
1981;1;29;20.907;1;0;0
1981;1;30;18.851;1;0;0
1981;1;31;18.252;1;0;0
1981;2;1;14.052;1;0;0
1981;2;2;33.837;1;0;0
1981;2;3;32.939;1;0;0
1981;2;4;11.915;1;0;0
1981;2;5;13.244;1;0;0
1981;2;6;9.58;1;0;0
1981;2;7;4.397;1;0;0
1981;2;8;4.419;1;0;0
1981;2;9;4.587;1;0;0
1981;2;10;10.42;1;0;0
1981;2;11;8.072;1;0;0
1981;2;12;8.509;1;0;0
1981;2;13;12.6;1;0;0
1981;2;14;6.272;1;0;0
1981;2;15;8.785;1;0;0
1981;2;16;15.456;1;0;0
1981;2;17;17.935;1;0;0
1981;2;18;20.127;1;0;0
1981;2;19;18.497;1;0;0
1981;2;20;18.495;1;0;0
1981;2;21;18.636;1;0;0
1981;2;22;14.618;1;0;0
1981;2;23;21.313;1;0;0
1981;2;24;17.286;1;0;0
1981;2;25;14.336;1;0;0
1981;2;26;6.538;1;0;0
1981;2;27;9.322;1;0;0
1981;2;28;9.061;1;0;0
1981;3;1;9.276;1;0;0
1981;3;2;6.965;1;0;0
1981;3;3;9.276;1;0;0
1981;3;4;11.178;1;0;0
1981;3;5;7.545;1;0;0
1981;3;6;6.193;1;0;0
1981;3;7;7.233;1;0;0
1981;3;8;4.356;1;0;0
1981;3;9;5.151;1;0;0
1981;3;10;13.128;1;0;0
1981;3;11;15.115;1;0;0
1981;3;12;17.657;1;0;0
1981;3;13;21.613;1;0;0
1981;3;14;17.932;1;0;0
1981;3;15;12.23;1;0;0
1981;3;16;31.853;1;0;0
1981;3;17;23.77;1;0;0
1981;3;18;29.572;1;0;0
1981;3;19;37.248;1;0;0
1981;3;20;28.28;1;0;0
1981;3;21;28.39;1;0;0
1981;3;22;15.823;1;0;0
1981;3;23;18.115;1;0;0
1981;3;24;13.186;1;0;0
1981;3;25;12.483;1;0;0
1981;3;26;16.135;1;0;0
1981;3;27;15.222;1;0;0
1981;3;28;13.883;1;0;0
1981;3;29;14.734;1;0;0
1981;3;30;22.175;1;0;0
1981;3;31;41.801;1;0;0
1981;4;1;50.128;1;0;0
1981;4;2;52.361;1;0;0
1981;4;3;54.365;1;0;0
1981;4;4;40.003;1;0;0
1981;4;5;27.911;1;0;0
1981;4;6;40.273;1;0;0
1981;4;7;38.443;1;0;0
1981;4;8;33.026;1;0;0
1981;4;9;34.548;1;0;0
1981;4;10;32.869;1;0;0
1981;4;11;21.062;1;0;0
1981;4;12;20.519;1;0;0
1981;4;13;44.708;1;0;0
1981;4;14;47.354;1;0;0
1981;4;15;44.166;1;0;0
1981;4;16;56.478;1;0;0
1981;4;17;63.731;1;0;0
1981;4;18;62.232;1;0;0
1981;4;19;36.129;1;0;0
1981;4;20;39.237;1;0;0
1981;4;21;45.674;1;0;0
1981;4;22;40.607;1;0;0
1981;4;23;63.145;1;0;0
1981;4;24;62.876;1;0;0
1981;4;25;20.921;1;0;0
1981;4;26;32.102;1;0;0
1981;4;27;46.002;1;0;0
1981;4;28;53.729;1;0;0
1981;4;29;52.132;1;0;0
1981;4;30;41.825;1;0;0
1981;5;1;17.714;1;0;0
1981;5;2;22.72;1;0;0
1981;5;3;24.182;1;0;0
1981;5;4;73.288;1;0;0
1981;5;5;56.892;1;0;0
1981;5;6;66.982;1;0;0
1981;5;7;33.268;1;0;0
1981;5;8;16.373;1;0;0
1981;5;9;24.195;1;0;0
1981;5;10;19.577;1;0;0
1981;5;11;38.245;1;0;0
1981;5;12;21.971;1;0;0
1981;5;13;28.315;1;0;0
1981;5;14;35.272;1;0;0
1981;5;15;45.056;1;0;0
1981;5;16;30.528;1;0;0
1981;5;17;31.069;1;0;0
1981;5;18;47.309;1;0;0
1981;5;19;50.12;1;0;0
1981;5;20;53.57;1;0;0
1981;5;21;49.75;1;0;0
1981;5;22;56.462;1;0;0
1981;5;23;35.71;1;0;0
1981;5;24;23.943;1;0;0
1981;5;25;62.101;1;0;0
1981;5;26;73.5;1;0;0
1981;5;27;120.173;1;0;0
1981;5;28;30.037;1;0;0
1981;5;29;39.064;1;0;0
1981;5;30;41.496;1;0;0
1981;5;31;39.473;1;0;0
1981;6;1;67.499;1;0;0
1981;6;2;83.605;1;0;0
1981;6;3;65.61;1;0;0
1981;6;4;100.346;1;0;0
1981;6;5;85.527;1;0;0
1981;6;6;57.737;1;0;0
1981;6;7;37.256;1;0;0
1981;6;8;46.287;1;0;0
1981;6;9;72.795;1;0;0
1981;6;10;67.44;1;0;0
1981;6;11;87.167;1;0;0
1981;6;12;85.922;1;0;0
1981;6;13;68.55;1;0;0
1981;6;14;44.382;1;0;0
1981;6;15;68.571;1;0;0
1981;6;16;87.076;1;0;0
1981;6;17;70.003;1;0;0
1981;6;18;52.471;1;0;0
1981;6;19;50.441;1;0;0
1981;6;20;43.707;1;0;0
1981;6;21;53.397;1;0;0
1981;6;22;62.794;1;0;0
1981;6;23;41.983;1;0;0
1981;6;24;36.687;1;0;0
1981;6;25;35.497;1;0;0
1981;6;26;49.791;1;0;0
1981;6;27;36.672;1;0;0
1981;6;28;33.29;1;0;0
1981;6;29;104.363;1;0;0
1981;6;30;64.592;1;0;0
1981;7;1;76.741;1;0;0
1981;7;2;77.784;1;0;0
1981;7;3;107.272;1;0;0
1981;7;4;65.267;1;0;0
1981;7;5;39.174;1;0;0
1981;7;6;76.403;1;0;0
1981;7;7;77.075;1;0;0
1981;7;8;75.782;1;0;0
1981;7;9;83.178;1;0;0
1981;7;10;73.884;1;0;0
1981;7;11;73.377;1;0;0
1981;7;12;49.327;1;0;0
1981;7;13;56.429;1;0;0
1981;7;14;53.865;1;0;0
1981;7;15;48.301;1;0;0
1981;7;16;55.534;1;0;0
1981;7;17;57.732;1;0;0
1981;7;18;183.153;1;0;0
1981;7;19;128.785;1;0;0
1981;7;20;96.831;1;0;0
1981;7;21;122.85;1;0;0
1981;7;22;100.515;1;0;0
1981;7;23;118.688;1;0;0
1981;7;24;124.05;1;0;0
1981;7;25;96.009;1;0;0
1981;7;26;42.957;1;0;0
