YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;1.797;1;0;0
1981;1;2;1.746;1;0;0
1981;1;3;4.003;1;0;0
1981;1;4;3.875;1;0;0
1981;1;5;2.718;1;0;0
1981;1;6;2.414;1;0;0
1981;1;7;2.256;1;0;0
1981;1;8;2.067;1;0;0
1981;1;9;1.922;1;0;0
1981;1;10;1.785;1;0;0
1981;1;11;1.68;1;0;0
1981;1;12;1.547;1;0;0
1981;1;13;1.425;1;0;0
1981;1;14;1.346;1;0;0
1981;1;15;1.387;1;0;0
1981;1;16;1.342;1;0;0
1981;1;17;1.281;1;0;0
1981;1;18;1.369;1;0;0
1981;1;19;1.474;1;0;0
1981;1;20;1.663;1;0;0
1981;1;21;1.432;1;0;0
1981;1;22;1.318;1;0;0
1981;1;23;1.209;1;0;0
1981;1;24;1.166;1;0;0
1981;1;25;1.127;1;0;0
1981;1;26;1.127;1;0;0
1981;1;27;1.035;1;0;0
1981;1;28;0.969;1;0;0
1981;1;29;0.968;1;0;0
1981;1;30;0.994;1;0;0
1981;1;31;0.985;1;0;0
1981;2;1;0.978;1;0;0
1981;2;2;0.936;1;0;0
1981;2;3;0.967;1;0;0
1981;2;4;0.98;1;0;0
1981;2;5;0.992;1;0;0
1981;2;6;0.95;1;0;0
1981;2;7;4.899;1;0;0
1981;2;8;5.079;1;0;0
1981;2;9;3.256;1;0;0
1981;2;10;3.262;1;0;0
1981;2;11;2.97;1;0;0
1981;2;12;2.694;1;0;0
1981;2;13;2.42;1;0;0
1981;2;14;2.25;1;0;0
1981;2;15;2.111;1;0;0
1981;2;16;1.974;1;0;0
1981;2;17;1.803;1;0;0
1981;2;18;1.679;1;0;0
1981;2;19;1.58;1;0;0
1981;2;20;1.502;1;0;0
1981;2;21;1.406;1;0;0
1981;2;22;1.318;1;0;0
1981;2;23;1.214;1;0;0
1981;2;24;1.141;1;0;0
1981;2;25;1.055;1;0;0
1981;2;26;0.993;1;0;0
1981;2;27;0.961;1;0;0
1981;2;28;0.902;1;0;0
1981;3;1;0.859;1;0;0
1981;3;2;0.824;1;0;0
1981;3;3;0.843;1;0;0
1981;3;4;0.82;1;0;0
1981;3;5;0.782;1;0;0
1981;3;6;0.789;1;0;0
1981;3;7;1.2;1;0;0
1981;3;8;1.356;1;0;0
1981;3;9;2.372;1;0;0
1981;3;10;3.759;1;0;0
1981;3;11;3.572;1;0;0
1981;3;12;3.872;1;0;0
1981;3;13;6.215;1;0;0
1981;3;14;4.686;1;0;0
1981;3;15;3.993;1;0;0
1981;3;16;3.805;1;0;0
1981;3;17;3.426;1;0;0
1981;3;18;3.418;1;0;0
1981;3;19;3.292;1;0;0
1981;3;20;2.991;1;0;0
1981;3;21;2.753;1;0;0
1981;3;22;2.581;1;0;0
1981;3;23;2.468;1;0;0
1981;3;24;2.397;1;0;0
1981;3;25;3.594;1;0;0
1981;3;26;3.025;1;0;0
1981;3;27;2.806;1;0;0
1981;3;28;2.565;1;0;0
1981;3;29;2.376;1;0;0
1981;3;30;2.255;1;0;0
1981;3;31;2.094;1;0;0
1981;4;1;1.965;1;0;0
1981;4;2;1.85;1;0;0
1981;4;3;1.742;1;0;0
1981;4;4;1.635;1;0;0
1981;4;5;1.625;1;0;0
1981;4;6;1.514;1;0;0
1981;4;7;1.415;1;0;0
1981;4;8;1.335;1;0;0
1981;4;9;1.281;1;0;0
1981;4;10;1.201;1;0;0
1981;4;11;1.122;1;0;0
1981;4;12;1.049;1;0;0
1981;4;13;0.955;1;0;0
1981;4;14;0.865;1;0;0
1981;4;15;0.808;1;0;0
1981;4;16;0.757;1;0;0
1981;4;17;0.717;1;0;0
1981;4;18;0.7;1;0;0
1981;4;19;0.65;1;0;0
1981;4;20;0.601;1;0;0
1981;4;21;0.539;1;0;0
1981;4;22;0.507;1;0;0
1981;4;23;0.476;1;0;0
1981;4;24;0.439;1;0;0
1981;4;25;0.428;1;0;0
1981;4;26;0.396;1;0;0
1981;4;27;0.414;1;0;0
1981;4;28;0.44;1;0;0
1981;4;29;0.432;1;0;0
1981;4;30;0.433;1;0;0
1981;5;1;2.444;1;0;0
1981;5;2;1.826;1;0;0
1981;5;3;1.21;1;0;0
1981;5;4;1.099;1;0;0
1981;5;5;1.778;1;0;0
1981;5;6;1.939;1;0;0
1981;5;7;1.404;1;0;0
1981;5;8;1.23;1;0;0
1981;5;9;1.138;1;0;0
1981;5;10;1.013;1;0;0
1981;5;11;0.964;1;0;0
1981;5;12;0.91;1;0;0
1981;5;13;0.864;1;0;0
1981;5;14;0.846;1;0;0
1981;5;15;0.759;1;0;0
1981;5;16;0.723;1;0;0
1981;5;17;0.716;1;0;0
1981;5;18;0.699;1;0;0
1981;5;19;0.653;1;0;0
1981;5;20;0.606;1;0;0
1981;5;21;0.576;1;0;0
1981;5;22;0.642;1;0;0
1981;5;23;0.973;1;0;0
1981;5;24;0.771;1;0;0
1981;5;25;0.668;1;0;0
1981;5;26;0.629;1;0;0
1981;5;27;0.565;1;0;0
1981;5;28;0.538;1;0;0
1981;5;29;0.505;1;0;0
1981;5;30;0.49;1;0;0
1981;5;31;0.457;1;0;0
1981;6;1;0.46;1;0;0
1981;6;2;0.437;1;0;0
1981;6;3;0.409;1;0;0
1981;6;4;0.377;1;0;0
1981;6;5;0.375;1;0;0
1981;6;6;0.352;1;0;0
1981;6;7;0.323;1;0;0
1981;6;8;0.299;1;0;0
1981;6;9;0.323;1;0;0
1981;6;10;0.369;1;0;0
1981;6;11;0.493;1;0;0
1981;6;12;0.518;1;0;0
1981;6;13;0.512;1;0;0
1981;6;14;0.425;1;0;0
1981;6;15;0.414;1;0;0
1981;6;16;0.417;1;0;0
1981;6;17;0.395;1;0;0
1981;6;18;0.407;1;0;0
1981;6;19;2.152;1;0;0
1981;6;20;0.803;1;0;0
1981;6;21;0.671;1;0;0
1981;6;22;0.804;1;0;0
1981;6;23;0.762;1;0;0
1981;6;24;0.727;1;0;0
1981;6;25;0.69;1;0;0
1981;6;26;0.603;1;0;0
1981;6;27;0.572;1;0;0
1981;6;28;0.524;1;0;0
1981;6;29;0.471;1;0;0
1981;6;30;0.436;1;0;0
1981;7;1;0.392;1;0;0
1981;7;2;0.36;1;0;0
1981;7;3;0.354;1;0;0
1981;7;4;0.412;1;0;0
1981;7;5;0.355;1;0;0
1981;7;6;0.333;1;0;0
1981;7;7;0.35;1;0;0
1981;7;8;0.344;1;0;0
