YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;30.133;1;0;0
1981;1;2;29.158;1;0;0
1981;1;3;29.142;1;0;0
1981;1;4;29.617;1;0;0
1981;1;5;29.196;1;0;0
1981;1;6;28.125;1;0;0
1981;1;7;28.742;1;0;0
1981;1;8;27.304;1;0;0
1981;1;9;25.096;1;0;0
1981;1;10;25.429;1;0;0
1981;1;11;27.375;1;0;0
1981;1;12;25.996;1;0;0
1981;1;13;26.617;1;0;0
1981;1;14;27.05;1;0;0
1981;1;15;26.929;1;0;0
1981;1;16;26.812;1;0;0
1981;1;17;26.588;1;0;0
1981;1;18;26.637;1;0;0
1981;1;19;26.692;1;0;0
1981;1;20;26.796;1;0;0
1981;1;21;26.296;1;0;0
1981;1;22;25.746;1;0;0
1981;1;23;25.113;1;0;0
1981;1;24;25.45;1;0;0
1981;1;25;25.692;1;0;0
1981;1;26;26.404;1;0;0
1981;1;27;25.879;1;0;0
1981;1;28;25.462;1;0;0
1981;1;29;25.079;1;0;0
1981;1;30;25.475;1;0;0
1981;1;31;25.488;1;0;0
1981;2;1;25.65;1;0;0
1981;2;2;25.808;1;0;0
1981;2;3;25.246;1;0;0
1981;2;4;24.038;1;0;0
1981;2;5;23.787;1;0;0
1981;2;6;23.533;1;0;0
1981;2;7;23.571;1;0;0
1981;2;8;24.071;1;0;0
1981;2;9;24.133;1;0;0
1981;2;10;24.067;1;0;0
1981;2;11;23.892;1;0;0
1981;2;12;23.3;1;0;0
1981;2;13;22.463;1;0;0
1981;2;14;22.004;1;0;0
1981;2;15;22.271;1;0;0
1981;2;16;22.571;1;0;0
1981;2;17;22.783;1;0;0
1981;2;18;23.117;1;0;0
1981;2;19;23.183;1;0;0
1981;2;20;23.188;1;0;0
1981;2;21;23.129;1;0;0
1981;2;22;23.062;1;0;0
1981;2;23;23.004;1;0;0
1981;2;24;23.112;1;0;0
1981;2;25;22.867;1;0;0
1981;2;26;22.821;1;0;0
1981;2;27;22.629;1;0;0
1981;2;28;22.475;1;0;0
1981;3;1;22.508;1;0;0
1981;3;2;22.192;1;0;0
1981;3;3;22.133;1;0;0
1981;3;4;22.296;1;0;0
1981;3;5;22.229;1;0;0
1981;3;6;22.113;1;0;0
1981;3;7;22.275;1;0;0
1981;3;8;22.812;1;0;0
1981;3;9;23.071;1;0;0
1981;3;10;24.7;1;0;0
1981;3;11;27.133;1;0;0
1981;3;12;30.921;1;0;0
1981;3;13;33.2;1;0;0
1981;3;14;30.967;1;0;0
1981;3;15;29.429;1;0;0
1981;3;16;30.467;1;0;0
1981;3;17;29.658;1;0;0
1981;3;18;29.588;1;0;0
1981;3;19;28.008;1;0;0
1981;3;20;27.646;1;0;0
1981;3;21;27.667;1;0;0
1981;3;22;27.558;1;0;0
1981;3;23;27.792;1;0;0
1981;3;24;28.067;1;0;0
1981;3;25;29.767;1;0;0
1981;3;26;33.171;1;0;0
1981;3;27;36.354;1;0;0
1981;3;28;35.8;1;0;0
1981;3;29;36.442;1;0;0
1981;3;30;38.538;1;0;0
1981;3;31;47.425;1;0;0
1981;4;1;51.363;1;0;0
1981;4;2;52.813;1;0;0
1981;4;3;50.312;1;0;0
1981;4;4;48.867;1;0;0
1981;4;5;47.196;1;0;0
1981;4;6;52.533;1;0;0
1981;4;7;49.625;1;0;0
1981;4;8;49.217;1;0;0
1981;4;9;48.417;1;0;0
1981;4;10;50.725;1;0;0
1981;4;11;53.129;1;0;0
1981;4;12;54.912;1;0;0
1981;4;13;58.158;1;0;0
1981;4;14;59.896;1;0;0
1981;4;15;60.896;1;0;0
1981;4;16;64.079;1;0;0
1981;4;17;62.658;1;0;0
1981;4;18;56.058;1;0;0
1981;4;19;49.225;1;0;0
1981;4;20;46.679;1;0;0
1981;4;21;44.408;1;0;0
1981;4;22;41.792;1;0;0
1981;4;23;41.042;1;0;0
1981;4;24;40.746;1;0;0
1981;4;25;40.45;1;0;0
1981;4;26;39.462;1;0;0
1981;4;27;43.854;1;0;0
1981;4;28;42.021;1;0;0
1981;4;29;39.467;1;0;0
1981;4;30;37.933;1;0;0
1981;5;1;36.975;1;0;0
1981;5;2;38.179;1;0;0
1981;5;3;38.421;1;0;0
1981;5;4;41.038;1;0;0
1981;5;5;41.337;1;0;0
1981;5;6;39.663;1;0;0
1981;5;7;39.233;1;0;0
1981;5;8;40.979;1;0;0
1981;5;9;44.504;1;0;0
1981;5;10;48.104;1;0;0
1981;5;11;59.608;1;0;0
1981;5;12;66.692;1;0;0
1981;5;13;64.963;1;0;0
1981;5;14;60.517;1;0;0
1981;5;15;58.779;1;0;0
1981;5;16;58.613;1;0;0
1981;5;17;62.121;1;0;0
1981;5;18;63.337;1;0;0
1981;5;19;62.525;1;0;0
1981;5;20;70.633;1;0;0
1981;5;21;88.988;1;0;0
1981;5;22;116.196;1;0;0
1981;5;23;160.708;1;0;0
1981;5;24;118.208;1;0;0
1981;5;25;105;1;0;0
1981;5;26;134.208;1;0;0
1981;5;27;400.417;1;0;0
1981;5;28;269.833;1;0;0
1981;5;29;199.708;1;0;0
1981;5;30;173.292;1;0;0
1981;5;31;168.625;1;0;0
1981;6;1;179.542;1;0;0
1981;6;2;193.833;1;0;0
1981;6;3;216.625;1;0;0
1981;6;4;236.458;1;0;0
1981;6;5;232.292;1;0;0
1981;6;6;175.333;1;0;0
1981;6;7;152.75;1;0;0
1981;6;8;158.333;1;0;0
1981;6;9;157.208;1;0;0
1981;6;10;217.167;1;0;0
1981;6;11;212.917;1;0;0
1981;6;12;178;1;0;0
1981;6;13;185.292;1;0;0
1981;6;14;194.042;1;0;0
1981;6;15;190.542;1;0;0
1981;6;16;186.542;1;0;0
1981;6;17;168.667;1;0;0
1981;6;18;143.292;1;0;0
1981;6;19;115.5;1;0;0
1981;6;20;102.221;1;0;0
1981;6;21;94.4;1;0;0
1981;6;22;94.917;1;0;0
1981;6;23;88.221;1;0;0
1981;6;24;82.054;1;0;0
1981;6;25;79.65;1;0;0
1981;6;26;78.279;1;0;0
1981;6;27;78.133;1;0;0
1981;6;28;93.35;1;0;0
1981;6;29;179.708;1;0;0
1981;6;30;167.292;1;0;0
1981;7;1;133.167;1;0;0
1981;7;2;128.125;1;0;0
1981;7;3;153;1;0;0
1981;7;4;173.667;1;0;0
1981;7;5;126.167;1;0;0
1981;7;6;112.375;1;0;0
1981;7;7;99.833;1;0;0
1981;7;8;100.121;1;0;0
1981;7;9;102.487;1;0;0
1981;7;10;108.008;1;0;0
1981;7;11;118.583;1;0;0
1981;7;12;115.292;1;0;0
1981;7;13;118.458;1;0;0
1981;7;14;139.583;1;0;0
1981;7;15;114.5;1;0;0
1981;7;16;99.171;1;0;0
1981;7;17;101.175;1;0;0
1981;7;18;174.417;1;0;0
1981;7;19;475.167;1;0;0
1981;7;20;289.708;1;0;0
1981;7;21;214.708;1;0;0
1981;7;22;181.208;1;0;0
1981;7;23;177.25;1;0;0
1981;7;24;182.083;1;0;0
1981;7;25;245.333;1;0;0
1981;7;26;185.917;1;0;0
1981;7;27;157.583;1;0;0
1981;7;28;145.75;1;0;0
1981;7;29;134.625;1;0;0
1981;7;30;126.958;1;0;0
1981;7;31;127.667;1;0;0
1981;8;1;127.75;1;0;0
1981;8;2;141.875;1;0;0
1981;8;3;147.875;1;0;0
1981;8;4;161.333;1;0;0
1981;8;5;152.5;1;0;0
1981;8;6;136.708;1;0;0
1981;8;7;143.167;1;0;0
1981;8;8;127.542;1;0;0
1981;8;9;133.5;1;0;0
1981;8;10;125.167;1;0;0
1981;8;11;116;1;0;0
1981;8;12;108.125;1;0;0
1981;8;13;104.671;1;0;0
1981;8;14;104.267;1;0;0
1981;8;15;103.433;1;0;0
1981;8;16;105.688;1;0;0
1981;8;17;150.208;1;0;0
1981;8;18;121.667;1;0;0
1981;8;19;104.25;1;0;0
1981;8;20;101.108;1;0;0
1981;8;21;130.458;1;0;0
1981;8;22;104.1;1;0;0
1981;8;23;91.496;1;0;0
1981;8;24;83.763;1;0;0
1981;8;25;76.046;1;0;0
1981;8;26;71.121;1;0;0
1981;8;27;72.125;1;0;0
1981;8;28;69.608;1;0;0
1981;8;29;66.521;1;0;0
1981;8;30;64.583;1;0;0
1981;8;31;64.733;1;0;0
1981;9;1;77.725;1;0;0
1981;9;2;75.146;1;0;0
1981;9;3;75.642;1;0;0
1981;9;4;77.212;1;0;0
1981;9;5;69.104;1;0;0
1981;9;6;66.321;1;0;0
1981;9;7;65.904;1;0;0
1981;9;8;67.583;1;0;0
1981;9;9;68.888;1;0;0
1981;9;10;74.871;1;0;0
1981;9;11;72.683;1;0;0
1981;9;12;67.725;1;0;0
1981;9;13;68.633;1;0;0
1981;9;14;102.237;1;0;0
1981;9;15;79.362;1;0;0
1981;9;16;68.325;1;0;0
1981;9;17;69.117;1;0;0
1981;9;18;65.7;1;0;0
1981;9;19;63.033;1;0;0
1981;9;20;60.846;1;0;0
1981;9;21;63.004;1;0;0
1981;9;22;67.208;1;0;0
1981;9;23;76.163;1;0;0
1981;9;24;102.462;1;0;0
1981;9;25;126.208;1;0;0
1981;9;26;93.308;1;0;0
1981;9;27;92.413;1;0;0
1981;9;28;139.667;1;0;0
1981;9;29;133.917;1;0;0
1981;9;30;108.833;1;0;0
1981;10;1;97.925;1;0;0
1981;10;2;90.479;1;0;0
1981;10;3;84.838;1;0;0
1981;10;4;79.362;1;0;0
1981;10;5;75.271;1;0;0
1981;10;6;71.483;1;0;0
1981;10;7;70.946;1;0;0
1981;10;8;70.325;1;0;0
1981;10;9;65.867;1;0;0
1981;10;10;64.658;1;0;0
1981;10;11;63.167;1;0;0
1981;10;12;62.6;1;0;0
1981;10;13;58.867;1;0;0
1981;10;14;55.438;1;0;0
1981;10;15;53.975;1;0;0
1981;10;16;53.375;1;0;0
1981;10;17;50.896;1;0;0
1981;10;18;49.5;1;0;0
1981;10;19;48.8;1;0;0
1981;10;20;47.983;1;0;0
1981;10;21;47.017;1;0;0
1981;10;22;62.729;1;0;0
1981;10;23;62.896;1;0;0
1981;10;24;53.425;1;0;0
1981;10;25;49.058;1;0;0
1981;10;26;48.929;1;0;0
1981;10;27;74.092;1;0;0
1981;10;28;66.667;1;0;0
1981;10;29;60.146;1;0;0
1981;10;30;56.613;1;0;0
1981;10;31;54.221;1;0;0
1981;11;1;58.554;1;0;0
1981;11;2;60.867;1;0;0
1981;11;3;70.05;1;0;0
1981;11;4;68.829;1;0;0
1981;11;5;66.938;1;0;0
1981;11;6;63.896;1;0;0
1981;11;7;58.463;1;0;0
1981;11;8;53.888;1;0;0
1981;11;9;49.971;1;0;0
1981;11;10;48.9;1;0;0
1981;11;11;46.317;1;0;0
1981;11;12;47.388;1;0;0
1981;11;13;46.212;1;0;0
1981;11;14;45.346;1;0;0
1981;11;15;43.892;1;0;0
1981;11;16;42.029;1;0;0
1981;11;17;40.287;1;0;0
1981;11;18;40.354;1;0;0
1981;11;19;40.187;1;0;0
1981;11;20;39.642;1;0;0
1981;11;21;39.046;1;0;0
1981;11;22;38.687;1;0;0
1981;11;23;38.733;1;0;0
1981;11;24;38.025;1;0;0
1981;11;25;37.45;1;0;0
1981;11;26;36.35;1;0;0
1981;11;27;36.237;1;0;0
1981;11;28;36.612;1;0;0
1981;11;29;35.825;1;0;0
1981;11;30;35.596;1;0;0
1981;12;1;35.388;1;0;0
1981;12;2;34.442;1;0;0
1981;12;3;34.279;1;0;0
1981;12;4;33.292;1;0;0
1981;12;5;33.608;1;0;0
1981;12;6;32.75;1;0;0
1981;12;7;32.358;1;0;0
1981;12;8;31.767;1;0;0
1981;12;9;31.975;1;0;0
1981;12;10;31.471;1;0;0
1981;12;11;31.25;1;0;0
1981;12;12;30.767;1;0;0
1981;12;13;30.346;1;0;0
1981;12;14;28.783;1;0;0
1981;12;15;29.837;1;0;0
1981;12;16;29.675;1;0;0
1981;12;17;29.15;1;0;0
1981;12;18;29.421;1;0;0
1981;12;19;29.696;1;0;0
1981;12;20;27.437;1;0;0
1981;12;21;25.679;1;0;0
1981;12;22;27.308;1;0;0
1981;12;23;28.067;1;0;0
1981;12;24;28.508;1;0;0
1981;12;25;27.821;1;0;0
