YYYY;MM;DD;qobs;ckhs;qceq;qcol
2012;1;1;0.209;1;0;0
2012;1;2;0.221;1;0;0
2012;1;3;0.221;1;0;0
2012;1;4;0.233;1;0;0
2012;1;5;0.252;1;0;0
2012;1;6;0.258;1;0;0
2012;1;7;0.249;1;0;0
2012;1;8;0.313;1;0;0
2012;1;9;0.359;1;0;0
2012;1;10;0.47;1;0;0
2012;1;11;0.495;1;0;0
2012;1;12;0.531;1;0;0
2012;1;13;0.533;1;0;0
2012;1;14;0.507;1;0;0
2012;1;15;0.473;1;0;0
2012;1;16;0.438;1;0;0
2012;1;17;0.428;1;0;0
2012;1;18;0.42;1;0;0
2012;1;19;0.557;1;0;0
2012;1;20;1.111;1;0;0
2012;1;21;0.854;1;0;0
2012;1;22;1.005;1;0;0
2012;1;23;1.124;1;0;0
2012;1;24;1.069;1;0;0
2012;1;25;0.928;1;0;0
2012;1;26;0.775;1;0;0
2012;1;27;0.663;1;0;0
2012;1;28;0.545;1;0;0
2012;1;29;0.413;1;0;0
2012;1;30;0.315;1;0;0
2012;1;31;0.253;1;0;0
2012;2;1;0.232;1;0;0
2012;2;2;0.222;1;0;0
2012;2;3;0.212;1;0;0
2012;2;4;0.207;1;0;0
2012;2;5;0.204;1;0;0
2012;2;6;0.203;1;0;0
2012;2;7;0.199;1;0;0
2012;2;8;0.196;1;0;0
2012;2;9;0.194;1;0;0
2012;2;10;0.193;1;0;0
2012;2;11;0.192;1;0;0
2012;2;12;0.192;1;0;0
2012;2;13;0.19;1;0;0
2012;2;14;0.189;1;0;0
2012;2;15;0.188;1;0;0
2012;2;16;0.188;1;0;0
2012;2;17;0.188;1;0;0
2012;2;18;0.188;1;0;0
2012;2;19;0.188;1;0;0
2012;2;20;0.188;1;0;0
2012;2;21;0.188;1;0;0
2012;2;22;0.188;1;0;0
2012;2;23;0.191;1;0;0
2012;2;24;0.768;1;0;0
2012;2;25;1.431;1;0;0
2012;2;26;0.763;1;0;0
2012;2;27;0.529;1;0;0
2012;2;28;0.702;1;0;0
2012;2;29;1.219;1;0;0
2012;3;1;1.1;1;0;0
2012;3;2;0.919;1;0;0
2012;3;3;0.803;1;0;0
2012;3;4;0.728;1;0;0
2012;3;5;0.643;1;0;0
2012;3;6;0.586;1;0;0
2012;3;7;0.555;1;0;0
2012;3;8;0.54;1;0;0
2012;3;9;0.514;1;0;0
2012;3;10;0.492;1;0;0
2012;3;11;0.498;1;0;0
2012;3;12;0.501;1;0;0
2012;3;13;0.502;1;0;0
