YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;0.6;1;0;0
1981;1;2;0.6;1;0;0
1981;1;3;0.51;1;0;0
1981;1;4;2.35;1;0;0
1981;1;5;0.91;1;0;0
1981;1;6;0.68;1;0;0
1981;1;7;0.6;1;0;0
1981;1;8;0.57;1;0;0
1981;1;9;0.54;1;0;0
1981;1;10;0.51;1;0;0
1981;1;11;0.48;1;0;0
1981;1;12;0.45;1;0;0
1981;1;13;0.42;1;0;0
1981;1;14;0.39;1;0;0
1981;1;15;0.36;1;0;0
1981;1;16;0.36;1;0;0
1981;1;17;0.36;1;0;0
1981;1;18;0.36;1;0;0
1981;1;19;0.36;1;0;0
1981;1;20;0.36;1;0;0
1981;1;21;0.33;1;1;0
1981;1;22;0.33;1;1;0
1981;1;23;0.33;1;1;0
1981;1;24;0.33;1;1;0
1981;1;25;0.33;1;1;0
1981;1;26;0.33;1;1;0
1981;1;27;0.33;1;1;0
1981;1;28;0.33;1;1;0
1981;1;29;0.33;1;1;0
1981;1;30;0.33;1;1;0
1981;1;31;0.33;1;1;0
1981;2;1;0.33;1;1;0
1981;2;2;0.33;1;1;0
1981;2;3;0.33;1;1;0
1981;2;4;0.36;1;0;0
1981;2;5;0.39;1;0;0
1981;2;6;0.38;1;0;0
1981;2;7;0.91;1;0;0
1981;2;8;2.08;1;0;0
1981;2;9;2.91;1;0;0
1981;2;10;2.38;1;0;0
1981;2;11;1.88;1;0;0
1981;2;12;1.54;1;0;0
1981;2;13;1.39;1;0;0
1981;2;14;1.19;1;0;0
1981;2;15;0.96;1;0;0
1981;2;16;0.82;1;0;0
1981;2;17;0.7;1;0;0
1981;2;18;0.58;1;0;0
1981;2;19;0.47;1;0;0
1981;2;20;0.46;1;0;0
1981;2;21;0.43;1;0;0
1981;2;22;0.4;1;0;0
1981;2;23;0.4;1;0;0
1981;2;24;0.4;1;0;0
1981;2;25;0.38;1;0;0
1981;2;26;0.38;1;0;0
1981;2;27;0.38;1;0;0
1981;2;28;0.38;1;0;0
1981;3;1;0.38;1;0;0
1981;3;2;0.38;1;0;0
1981;3;3;0.38;1;0;0
1981;3;4;0.36;1;0;0
1981;3;5;0.35;1;0;0
1981;3;6;0.33;1;0;0
1981;3;7;0.48;1;0;0
1981;3;8;0.44;1;0;0
1981;3;9;0.53;1;0;0
1981;3;10;0.95;1;0;0
1981;3;11;2.08;1;0;0
1981;3;12;2.17;1;0;0
1981;3;13;1.63;1;0;0
1981;3;14;1.36;1;0;0
1981;3;15;1.21;1;0;0
1981;3;16;1.37;1;0;0
1981;3;17;1.37;1;0;0
1981;3;18;1.26;1;0;0
1981;3;19;0.92;1;0;0
1981;3;20;0.96;1;0;0
1981;3;21;0.96;1;0;0
1981;3;22;0.85;1;0;0
1981;3;23;0.81;1;0;0
1981;3;24;0.83;1;0;0
1981;3;25;0.78;1;0;0
1981;3;26;0.71;1;0;0
1981;3;27;0.66;1;0;0
1981;3;28;0.61;1;0;0
1981;3;29;0.58;1;0;0
1981;3;30;0.38;1;0;0
1981;3;31;0.58;1;0;0
1981;4;1;0.8;1;0;0
1981;4;2;0.53;1;0;0
1981;4;3;0.35;1;0;0
1981;4;4;0.31;1;0;0
1981;4;5;0.4;1;0;0
1981;4;6;0.38;1;0;0
1981;4;7;0.36;1;0;0
1981;4;8;0.4;1;0;0
1981;4;9;0.33;1;0;0
1981;4;10;0.32;1;0;0
1981;4;11;0.31;1;0;0
1981;4;12;0.29;1;0;0
1981;4;13;0.27;1;0;0
1981;4;14;0.27;1;0;0
1981;4;15;0.27;1;0;0
1981;4;16;0.27;1;0;0
1981;4;17;0.25;1;0;0
1981;4;18;0.23;1;0;0
1981;4;19;0.25;1;0;0
1981;4;20;0.31;1;0;0
1981;4;21;0.29;1;0;0
1981;4;22;0.26;1;0;0
1981;4;23;0.24;1;0;0
1981;4;24;0.25;1;0;0
1981;4;25;0.28;1;0;0
1981;4;26;0.28;1;0;0
1981;4;27;0.28;1;0;0
1981;4;28;0.27;1;0;0
1981;4;29;0.27;1;0;0
1981;4;30;0.27;1;0;0
1981;5;1;0.297;1;0;0
1981;5;2;0.307;1;0;0
1981;5;3;0.307;1;0;0
1981;5;4;0.307;1;0;0
1981;5;5;0.339;1;0;0
1981;5;6;0.323;1;0;0
1981;5;7;0.296;1;0;0
1981;5;8;0.275;1;0;0
1981;5;9;0.261;1;0;0
1981;5;10;0.251;1;0;0
1981;5;11;0.24;1;0;0
1981;5;12;0.235;1;0;0
1981;5;13;0.235;1;0;0
1981;5;14;0.242;1;0;0
1981;5;15;0.25;1;0;0
1981;5;16;0.25;1;0;0
1981;5;17;0.25;1;0;0
1981;5;18;0.25;1;0;0
1981;5;19;0.25;1;0;0
1981;5;20;0.242;1;0;0
1981;5;21;0.235;1;0;0
1981;5;22;0.235;1;0;0
1981;5;23;0.282;1;0;0
1981;5;24;0.284;1;0;0
1981;5;25;0.257;1;0;0
1981;5;26;0.244;1;0;0
1981;5;27;0.231;1;0;0
1981;5;28;0.218;1;0;0
1981;5;29;0.207;1;0;0
1981;5;30;0.22;1;0;0
1981;5;31;0.197;1;0;0
1981;6;1;0.168;1;0;0
1981;6;2;0.168;1;0;0
1981;6;3;0.166;1;0;0
1981;6;4;0.15;1;0;0
1981;6;5;0.121;1;0;0
1981;6;6;0.093;1;0;0
1981;6;7;0.089;1;0;0
1981;6;8;0.136;1;0;0
1981;6;9;0.148;1;0;0
1981;6;10;0.326;1;0;0
1981;6;11;0.196;1;0;0
1981;6;12;0.152;1;0;0
1981;6;13;0.105;1;0;0
1981;6;14;0.095;1;0;0
1981;6;15;0.094;1;0;0
1981;6;16;0.094;1;0;0
1981;6;17;0.094;1;0;0
1981;6;18;0.09;1;0;0
1981;6;19;0.089;1;0;0
1981;6;20;0.089;1;0;0
1981;6;21;0.089;1;0;0
1981;6;22;0.092;1;0;0
1981;6;23;0.097;1;0;0
1981;6;24;0.135;1;0;0
1981;6;25;0.175;1;0;0
1981;6;26;0.136;1;0;0
1981;6;27;0.152;1;0;0
1981;6;28;0.121;1;0;0
1981;6;29;0.102;1;0;0
1981;6;30;0.1;1;0;0
1981;7;1;0.093;1;0;0
1981;7;2;0.09;1;0;0
1981;7;3;0.105;1;0;0
1981;7;4;0.178;1;0;0
1981;7;5;0.112;1;0;0
1981;7;6;0.095;1;0;0
1981;7;7;0.095;1;0;0
1981;7;8;0.093;1;0;0
1981;7;9;0.088;1;0;0
1981;7;10;0.086;1;0;0
1981;7;11;0.085;1;0;0
1981;7;12;0.08;1;0;0
1981;7;13;0.079;1;0;0
1981;7;14;0.087;1;0;0
1981;7;15;0.094;1;0;0
1981;7;16;0.095;1;0;0
