YYYY;MM;DD;qobs;ckhs;qceq;qcol
1988;1;1;58.3;1;0;0
1988;1;2;56.4;1;0;0
1988;1;3;55.5;1;0;0
1988;1;4;55.5;1;0;0
1988;1;5;55.9;1;0;0
1988;1;6;56.9;1;0;0
1988;1;7;57.8;1;0;0
1988;1;8;58.3;1;0;0
1988;1;9;59.9;1;0;0
1988;1;10;59.7;1;0;0
1988;1;11;45.7;1;0;0
1988;1;12;47.8;1;0;0
1988;1;13;46.9;1;0;0
1988;1;14;47.9;1;0;0
1988;1;15;50.6;1;0;0
1988;1;16;50.4;1;0;0
1988;1;17;48.1;1;0;0
1988;1;18;38.1;1;0;0
1988;1;19;26.2;1;0;0
1988;1;20;33.8;1;0;0
1988;1;21;40.4;1;0;0
1988;1;22;40.4;1;0;0
1988;1;23;32.8;1;0;0
1988;1;24;35.5;1;0;0
1988;1;25;35.3;1;0;0
1988;1;26;32.9;1;0;0
1988;1;27;34.2;1;0;0
1988;1;28;33;1;0;0
1988;1;29;32.7;1;0;0
1988;1;30;36.4;1;0;0
1988;1;31;38.7;1;0;0
1988;2;1;39.6;1;0;0
1988;2;2;42.9;1;0;0
1988;2;3;45.8;1;0;0
1988;2;4;39.9;1;0;0
1988;2;5;39.6;1;0;0
1988;2;6;39.6;1;0;0
1988;2;7;40;1;0;0
1988;2;8;39.8;1;0;0
1988;2;9;41.3;1;0;0
1988;2;10;42.4;1;0;0
1988;2;11;41.7;1;0;0
1988;2;12;39.7;1;0;0
1988;2;13;40;1;0;0
1988;2;14;40.7;1;0;0
1988;2;15;40.9;1;0;0
1988;2;16;40.7;1;0;0
1988;2;17;40.9;1;0;0
1988;2;18;41.5;1;0;0
1988;2;19;40.7;1;0;0
1988;2;20;42.5;1;0;0
1988;2;21;42.6;1;0;0
1988;2;22;43;1;0;0
1988;2;23;42.4;1;0;0
1988;2;24;41.3;1;0;0
1988;2;25;41.7;1;0;0
1988;2;26;41.5;1;0;0
1988;2;27;41.9;1;0;0
1988;2;28;43.4;1;0;0
1988;2;29;43.4;1;0;0
1988;3;1;44.2;1;0;0
1988;3;2;45.2;1;0;0
1988;3;3;45;1;0;0
1988;3;4;44.7;1;0;0
1988;3;5;44.7;1;0;0
1988;3;6;45.3;1;0;0
1988;3;7;43.1;1;0;0
1988;3;8;46.9;1;0;0
1988;3;9;46.1;1;0;0
1988;3;10;44.5;1;0;0
1988;3;11;44.9;1;0;0
1988;3;12;45.7;1;0;0
1988;3;13;45.7;1;0;0
1988;3;14;45.7;1;0;0
1988;3;15;45.2;1;0;0
1988;3;16;45.2;1;0;0
1988;3;17;43.7;1;0;0
1988;3;18;49.8;1;0;0
1988;3;19;60.6;1;0;0
1988;3;20;107;1;0;0
1988;3;21;130;1;0;0
1988;3;22;131;1;0;0
1988;3;23;135;1;0;0
1988;3;24;164;1;0;0
1988;3;25;210;1;0;0
1988;3;26;256;1;0;0
1988;3;27;286;1;0;0
1988;3;28;339;1;0;0
1988;3;29;332;1;0;0
1988;3;30;313;1;0;0
1988;3;31;286;1;0;0
1988;4;1;250;1;0;0
1988;4;2;236;1;0;0
1988;4;3;200;1;0;0
1988;4;4;186;1;0;0
1988;4;5;178;1;0;0
1988;4;6;152;1;0;0
1988;4;7;137;1;0;0
1988;4;8;131;1;0;0
1988;4;9;138;1;0;0
1988;4;10;134;1;0;0
1988;4;11;125;1;0;0
1988;4;12;124;1;0;0
1988;4;13;120;1;0;0
1988;4;14;107;1;0;0
1988;4;15;84.1;1;0;0
1988;4;16;65;1;0;0
1988;4;17;62;1;0;0
1988;4;18;61.7;1;0;0
1988;4;19;38;1;0;0
1988;4;20;52.1;1;0;0
1988;4;21;59.9;1;0;0
1988;4;22;58.3;1;0;0
1988;4;23;56.4;1;0;0
1988;4;24;55;1;0;0
1988;4;25;56.3;1;0;0
1988;4;26;55;1;0;0
1988;4;27;54.5;1;0;0
1988;4;28;54;1;0;0
1988;4;29;52.4;1;0;0
1988;4;30;55;1;0;0
1988;5;1;55;1;0;0
1988;5;2;53;1;0;0
1988;5;3;32.5;1;0;0
1988;5;4;29.2;1;0;0
1988;5;5;32.1;1;0;0
1988;5;6;37.5;1;0;0
1988;5;7;37;1;0;0
1988;5;8;32.5;1;0;0
1988;5;9;30.1;1;0;0
1988;5;10;24.5;1;0;0
1988;5;11;25.2;1;0;0
1988;5;12;25;1;0;0
1988;5;13;24.7;1;0;0
1988;5;14;24.3;1;0;0
1988;5;15;23.2;1;0;0
1988;5;16;22.7;1;0;0
1988;5;17;22.3;1;0;0
1988;5;18;22.3;1;0;0
1988;5;19;21.9;1;0;0
1988;5;20;23.5;1;0;0
1988;5;21;36;1;0;0
1988;5;22;42.8;1;0;0
1988;5;23;36.3;1;0;0
1988;5;24;25.1;1;0;0
1988;5;25;22;1;0;0
1988;5;26;22.7;1;0;0
1988;5;27;22.3;1;0;0
1988;5;28;22.3;1;0;0
1988;5;29;23.1;1;0;0
1988;5;30;23.1;1;0;0
1988;5;31;22.9;1;0;0
1988;6;1;24.1;1;0;0
1988;6;2;24.6;1;0;0
1988;6;3;25.5;1;0;0
1988;6;4;24.1;1;0;0
1988;6;5;20;1;0;0
1988;6;6;22.4;1;0;0
1988;6;7;42;1;0;0
1988;6;8;44.1;1;0;0
1988;6;9;43;1;0;0
1988;6;10;41.8;1;0;0
1988;6;11;40;1;0;0
1988;6;12;39.6;1;0;0
1988;6;13;38.3;1;0;0
1988;6;14;38;1;0;0
1988;6;15;38.3;1;0;0
1988;6;16;34.4;1;0;0
1988;6;17;30.9;1;0;0
1988;6;18;24.8;1;0;0
1988;6;19;24.2;1;0;0
1988;6;20;25.5;1;0;0
1988;6;21;25.5;1;0;0
1988;6;22;24;1;0;0
1988;6;23;21.5;1;0;0
1988;6;24;18.1;1;0;0
1988;6;25;18.3;1;0;0
1988;6;26;21;1;0;0
1988;6;27;21.8;1;0;0
1988;6;28;27;1;0;0
1988;6;29;26.1;1;0;0
1988;6;30;27;1;0;0
1988;7;1;27.4;1;0;0
1988;7;2;29.8;1;0;0
1988;7;3;31.6;1;0;0
1988;7;4;36;1;0;0
1988;7;5;33.2;1;0;0
1988;7;6;21.1;1;0;0
1988;7;7;17.2;1;0;0
1988;7;8;17.6;1;0;0
1988;7;9;17.4;1;0;0
1988;7;10;17.9;1;0;0
1988;7;11;21.5;1;0;0
1988;7;12;24.8;1;0;0
1988;7;13;20.2;1;0;0
1988;7;14;19.3;1;0;0
1988;7;15;19.1;1;0;0
1988;7;16;19.7;1;0;0
1988;7;17;21.4;1;0;0
1988;7;18;19.7;1;0;0
1988;7;19;25.4;1;0;0
1988;7;20;21.8;1;0;0
1988;7;21;20.7;1;0;0
1988;7;22;19;1;0;0
1988;7;23;19.1;1;0;0
1988;7;24;19.3;1;0;0
1988;7;25;18;1;0;0
1988;7;26;17.6;1;0;0
1988;7;27;17.6;1;0;0
1988;7;28;18.3;1;0;0
1988;7;29;20.4;1;0;0
1988;7;30;20;1;0;0
1988;7;31;20.9;1;0;0
1988;8;1;20.6;1;0;0
1988;8;2;22.4;1;0;0
1988;8;3;22.7;1;0;0
1988;8;4;20.2;1;0;0
1988;8;5;20.7;1;0;0
1988;8;6;18.1;1;0;0
1988;8;7;15.7;1;0;0
1988;8;8;18.3;1;0;0
1988;8;9;22.1;1;0;0
1988;8;10;22.1;1;0;0
1988;8;11;22.1;1;0;0
1988;8;12;16.5;1;0;0
1988;8;13;15.5;1;0;0
1988;8;14;16;1;0;0
1988;8;15;18.1;1;0;0
1988;8;16;20.7;1;0;0
1988;8;17;21;1;0;0
1988;8;18;23.9;1;0;0
1988;8;19;21.2;1;0;0
1988;8;20;20.2;1;0;0
1988;8;21;20.2;1;0;0
1988;8;22;19.8;1;0;0
1988;8;23;18.2;1;0;0
1988;8;24;19.8;1;0;0
1988;8;25;21;1;0;0
1988;8;26;24.1;1;0;0
1988;8;27;22;1;0;0
1988;8;28;23.2;1;0;0
1988;8;29;17.1;1;0;0
1988;8;30;18.8;1;0;0
1988;8;31;34.5;1;0;0
1988;9;1;32.3;1;0;0
1988;9;2;25.3;1;0;0
1988;9;3;27.2;1;0;0
1988;9;4;28.9;1;0;0
1988;9;5;32.9;1;0;0
1988;9;6;33.1;1;0;0
1988;9;7;33.2;1;0;0
1988;9;8;33.9;1;0;0
1988;9;9;33.4;1;0;0
1988;9;10;32.7;1;0;0
1988;9;11;32.5;1;0;0
1988;9;12;32.2;1;0;0
1988;9;13;33;1;0;0
1988;9;14;32.2;1;0;0
1988;9;15;31.5;1;0;0
1988;9;16;32.2;1;0;0
1988;9;17;31.1;1;0;0
1988;9;18;28.8;1;0;0
1988;9;19;27.6;1;0;0
1988;9;20;26.3;1;0;0
1988;9;21;23.7;1;0;0
1988;9;22;22.6;1;0;0
1988;9;23;21.9;1;0;0
1988;9;24;22.4;1;0;0
1988;9;25;22.8;1;0;0
1988;9;26;22.3;1;0;0
1988;9;27;22.1;1;0;0
1988;9;28;23.2;1;0;0
1988;9;29;17.6;1;0;0
1988;9;30;19.3;1;0;0
1988;10;1;20.8;1;0;0
1988;10;2;17.6;1;0;0
1988;10;3;15.9;1;0;0
1988;10;4;16.8;1;0;0
1988;10;5;18.7;1;0;0
1988;10;6;18.2;1;0;0
1988;10;7;19;1;0;0
1988;10;8;19.1;1;0;0
1988;10;9;18.3;1;0;0
1988;10;10;18;1;0;0
1988;10;11;18;1;0;0
1988;10;12;17.3;1;0;0
1988;10;13;16.6;1;0;0
1988;10;14;19.9;1;0;0
1988;10;15;20.2;1;0;0
1988;10;16;20.7;1;0;0
1988;10;17;25.6;1;0;0
1988;10;18;26.6;1;0;0
1988;10;19;23.6;1;0;0
1988;10;20;23.2;1;0;0
1988;10;21;21.5;1;0;0
1988;10;22;21;1;0;0
1988;10;23;22.8;1;0;0
1988;10;24;22.1;1;0;0
1988;10;25;20.2;1;0;0
1988;10;26;24.4;1;0;0
1988;10;27;24.2;1;0;0
1988;10;28;22.8;1;0;0
1988;10;29;20.8;1;0;0
1988;10;30;21;1;0;0
1988;10;31;20.6;1;0;0
1988;11;1;20.9;1;0;0
1988;11;2;20.5;1;0;0
1988;11;3;20.7;1;0;0
1988;11;4;19.6;1;0;0
1988;11;5;21.8;1;0;0
1988;11;6;19.8;1;0;0
1988;11;7;18.8;1;0;0
1988;11;8;19.4;1;0;0
1988;11;9;20.1;1;0;0
1988;11;10;21.1;1;0;0
1988;11;11;20.9;1;0;0
1988;11;12;20.9;1;0;0
1988;11;13;20.9;1;0;0
1988;11;14;20.9;1;0;0
1988;11;15;20.9;1;0;0
1988;11;16;20.9;1;0;0
1988;11;17;20.9;1;0;0
1988;11;18;20.9;1;0;0
1988;11;19;20.7;1;0;0
1988;11;20;18.7;1;0;0
1988;11;21;17.2;1;0;0
1988;11;22;15.9;1;0;0
1988;11;23;15.9;1;0;0
1988;11;24;16.6;1;0;0
1988;11;25;17.9;1;0;0
1988;11;26;19.3;1;0;0
1988;11;27;19.7;1;0;0
1988;11;28;21;1;0;0
1988;11;29;21.6;1;0;0
1988;11;30;22.2;1;0;0
1988;12;1;23.1;1;0;0
1988;12;2;24.2;1;0;0
1988;12;3;23.8;1;0;0
1988;12;4;23.6;1;0;0
1988;12;5;27.1;1;0;0
1988;12;6;35.1;1;0;0
1988;12;7;40.3;1;0;0
1988;12;8;43.1;1;0;0
1988;12;9;37.8;1;0;0
1988;12;10;30.6;1;0;0
1988;12;11;30.2;1;0;0
1988;12;12;31.9;1;0;0
1988;12;13;34.1;1;0;0
1988;12;14;42.2;1;0;0
1988;12;15;40.9;1;0;0
1988;12;16;40.5;1;0;0
1988;12;17;39.8;1;0;0
1988;12;18;37.7;1;0;0
1988;12;19;28.6;1;0;0
1988;12;20;29.3;1;0;0
1988;12;21;37.6;1;0;0
1988;12;22;42.3;1;0;0
1988;12;23;39.2;1;0;0
1988;12;24;36.9;1;0;0
1988;12;25;35.6;1;0;0
1988;12;26;37.3;1;0;0
1988;12;27;46;1;0;0
1988;12;28;50.6;1;0;0
1988;12;29;53.8;1;0;0
1988;12;30;63.5;1;0;0
1988;12;31;71.3;1;0;0
1989;1;1;60.3;1;0;0
1989;1;2;38.5;1;0;0
1989;1;3;31.7;1;0;0
1989;1;4;31;1;0;0
1989;1;5;31.6;1;0;0
1989;1;6;30.8;1;0;0
1989;1;7;38.6;1;0;0
1989;1;8;52.1;1;0;0
1989;1;9;60.3;1;0;0
1989;1;10;56.5;1;0;0
1989;1;11;50.5;1;0;0
1989;1;12;57.2;1;0;0
1989;1;13;69.7;1;0;0
1989;1;14;68.5;1;0;0
1989;1;15;59.1;1;0;0
1989;1;16;50.3;1;0;0
1989;1;17;51.2;1;0;0
1989;1;18;47.3;1;0;0
1989;1;19;41.4;1;0;0
1989;1;20;42.3;1;0;0
1989;1;21;48.6;1;0;0
1989;1;22;46.8;1;0;0
1989;1;23;38.8;1;0;0
1989;1;24;27.3;1;0;0
1989;1;25;26.5;1;0;0
1989;1;26;26.3;1;0;0
1989;1;27;26.7;1;0;0
