YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;0.594;0;0;0
1981;1;2;0.554;0;0;0
1981;1;3;0.918;0;0;0
1981;1;4;1.123;0;0;0
1981;1;5;0.995;0;0;0
1981;1;6;0.94;0;0;0
1981;1;7;0.807;0;0;0
1981;1;8;0.726;0;0;0
1981;1;9;0.661;0;0;0
1981;1;10;0.631;0;0;0
1981;1;11;0.583;0;0;0
1981;1;12;0.581;0;0;0
1981;1;13;0.528;0;0;0
1981;1;14;0.505;0;0;0
1981;1;15;0.461;0;0;0
1981;1;16;0.463;0;0;0
1981;1;17;0.4;0;0;0
1981;1;18;0.379;0;0;0
1981;1;19;0.37;0;0;0
1981;1;20;0.338;0;0;0
1981;1;21;0.309;0;0;0
1981;1;22;0.3;0;0;0
1981;1;23;0.261;0;0;0
1981;1;24;0.212;0;0;0
1981;1;25;0.227;0;0;0
1981;1;26;0.256;0;0;0
1981;1;27;0.271;0;0;0
1981;1;28;0.309;0;0;0
1981;1;29;0.258;0;0;0
1981;1;30;0.265;0;0;0
1981;1;31;0.265;0;0;0
1981;2;1;0.265;0;0;0
1981;2;2;0.265;0;0;0
1981;2;3;0.314;0;0;0
1981;2;4;0.648;0;0;0
1981;2;5;0.45;0;0;0
1981;2;6;0.388;0;0;0
1981;2;7;0.487;0;0;0
1981;2;8;0.642;0;0;0
1981;2;9;0.669;0;0;0
1981;2;10;0.743;0;0;0
1981;2;11;0.747;0;0;0
1981;2;12;0.709;0;0;0
1981;2;13;0.665;0;0;0
1981;2;14;0.616;0;0;0
1981;2;15;0.577;0;0;0
1981;2;16;0.532;0;0;0
1981;2;17;0.511;0;0;0
1981;2;18;0.473;0;0;0
1981;2;19;0.431;0;0;0
1981;2;20;0.422;0;0;0
1981;2;21;0.39;0;0;0
1981;2;22;0.379;0;0;0
1981;2;23;0.353;0;0;0
1981;2;24;0.379;0;0;0
1981;2;25;0.376;0;0;0
1981;2;26;0.338;0;0;0
1981;2;27;0.347;0;0;0
1981;2;28;0.338;0;0;0
1981;3;1;0.352;0;0;0
1981;3;2;0.31;0;0;0
1981;3;3;0.242;0;0;0
1981;3;4;0.233;0;0;0
1981;3;5;0.22;0;0;0
1981;3;6;0.215;0;0;0
1981;3;7;0.354;0;0;0
1981;3;8;0.654;0;0;0
1981;3;9;2.357;0;0;0
1981;3;10;5.561;0;0;0
1981;3;11;6.541;0;0;0
1981;3;12;7.793;0;0;0
1981;3;13;6.193;0;0;0
1981;3;14;4.6;0;0;0
1981;3;15;3.089;0;0;0
1981;3;16;2.238;0;0;0
1981;3;17;1.699;0;0;0
1981;3;18;1.359;0;0;0
1981;3;19;1.082;0;0;0
1981;3;20;0.914;0;0;0
1981;3;21;0.864;0;0;0
1981;3;22;0.882;0;0;0
1981;3;23;1.293;0;0;0
1981;3;24;3.055;0;0;0
1981;3;25;5.678;0;0;0
1981;3;26;5.306;0;0;0
