YYYY;MM;DD;qobs;ckhs;qceq;qcol
1981;1;1;5.715;1;0;0
1981;1;2;5.731;1;0;0
1981;1;3;12.569;1;0;0
1981;1;4;10.533;1;0;0
1981;1;5;7.209;1;0;0
1981;1;6;6.324;1;0;0
1981;1;7;5.889;1;0;0
1981;1;8;5.599;1;0;0
1981;1;9;7.251;1;0;0
1981;1;10;5.68;1;0;0
1981;1;11;5.121;1;0;0
1981;1;12;4.879;1;0;0
1981;1;13;4.842;1;0;0
1981;1;14;4.781;1;0;0
1981;1;15;5.01;1;0;0
1981;1;16;4.698;1;0;0
1981;1;17;4.58;1;0;0
1981;1;18;5.082;1;0;0
1981;1;19;4.857;1;0;0
1981;1;20;4.904;1;0;0
1981;1;21;4.574;1;0;0
1981;1;22;4.567;1;0;0
1981;1;23;5.775;1;0;0
1981;1;24;5.896;1;0;0
1981;1;25;4.895;1;0;0
1981;1;26;4.802;1;0;0
1981;1;27;4.576;1;0;0
1981;1;28;4.635;1;0;0
1981;1;29;4.023;1;0;0
1981;1;30;4.051;1;0;0
1981;1;31;4.171;1;0;0
1981;2;1;4.224;1;0;0
1981;2;2;4.111;1;0;0
1981;2;3;4.277;1;0;0
1981;2;4;6.888;1;0;0
1981;2;5;5.189;1;0;0
1981;2;6;4.548;1;0;0
1981;2;7;7.068;1;0;0
1981;2;8;13.386;1;0;0
1981;2;9;9.608;1;0;0
1981;2;10;7.746;1;0;0
1981;2;11;6.52;1;0;0
1981;2;12;5.527;1;0;0
1981;2;13;5.136;1;0;0
1981;2;14;4.764;1;0;0
1981;2;15;4.523;1;0;0
1981;2;16;4.498;1;0;0
1981;2;17;4.301;1;0;0
1981;2;18;4.18;1;0;0
1981;2;19;4.178;1;0;0
1981;2;20;4.043;1;0;0
1981;2;21;3.935;1;0;0
1981;2;22;3.908;1;0;0
1981;2;23;4.059;1;0;0
1981;2;24;3.899;1;0;0
1981;2;25;3.937;1;0;0
1981;2;26;3.831;1;0;0
1981;2;27;3.848;1;0;0
1981;2;28;4.121;1;0;0
1981;3;1;3.902;1;0;0
1981;3;2;3.803;1;0;0
1981;3;3;3.825;1;0;0
1981;3;4;3.656;1;0;0
1981;3;5;3.707;1;0;0
1981;3;6;3.756;1;0;0
1981;3;7;5.897;1;0;0
1981;3;8;7.691;1;0;0
1981;3;9;13.108;1;0;0
1981;3;10;24.514;1;0;0
1981;3;11;35.381;1;0;0
1981;3;12;32.081;1;0;0
1981;3;13;23.093;1;0;0
1981;3;14;17.229;1;0;0
1981;3;15;12.985;1;0;0
1981;3;16;10.873;1;0;0
1981;3;17;9.576;1;0;0
1981;3;18;8.92;1;0;0
1981;3;19;8.029;1;0;0
1981;3;20;7.273;1;0;0
1981;3;21;6.976;1;0;0
1981;3;22;6.684;1;0;0
1981;3;23;6.781;1;0;0
1981;3;24;12.17;1;0;0
1981;3;25;13.617;1;0;0
1981;3;26;14.338;1;0;0
1981;3;27;14.056;1;0;0
1981;3;28;10.549;1;0;0
1981;3;29;10.031;1;0;0
1981;3;30;10.413;1;0;0
1981;3;31;10.581;1;0;0
1981;4;1;10.466;1;0;0
1981;4;2;9.78;1;0;0
1981;4;3;8.931;1;0;0
1981;4;4;7.896;1;0;0
1981;4;5;7.611;1;0;0
1981;4;6;7.005;1;0;0
1981;4;7;6.764;1;0;0
1981;4;8;6.686;1;0;0
1981;4;9;6.556;1;0;0
1981;4;10;6.151;1;0;0
1981;4;11;5.787;1;0;0
1981;4;12;5.642;1;0;0
