YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-5.2;-8.7;-13.8;-10.4;-14.2;-16.7;0.8;-0.6;0.66;4.4;0.7;359.73;84;16;34;18;78648;-0.14;6.24;0.34;0.39
1981;1;2;2;-11;-13.1;-14.7;-12.8;-14.7;-16.3;0.9;-0.4;0.68;4.4;0.7;370.8;74;15;30;15;78562;-0.02;12.99;0.34;0.39
1981;1;3;3;-4.4;-7.6;-11.1;-7.5;-9.7;-12.5;0.7;0.7;0.68;4.4;0.7;381.6;77;17;52;5;77872;0;9.47;0.34;0.39
1981;1;4;4;-5.5;-7.9;-13.5;-7;-9.2;-16.1;0.6;-0.6;0.68;4.4;0.7;392.32;53;10;59;20;77271;-0.1;10;0.34;0.39
1981;1;5;5;-12.9;-14.6;-15.8;-15.1;-16.6;-17.8;1;-1.4;0.68;4.3;0.7;404.89;46;10;55;21;77554;0.08;17.27;0.34;0.39
1981;1;6;6;-13;-15.2;-16.7;-16.1;-17.3;-18.7;0.5;-0.1;0.68;4.3;0.7;419.73;68;13;33;18;77666;0;13.22;0.34;0.39
1981;1;7;7;-15.8;-18.2;-19.7;-17.6;-20.4;-22.2;0.5;-1.5;0.68;4.3;0.7;432.46;94;19;76;24;78174;0.01;9.97;0.34;0.39
1981;1;8;8;-20;-22.3;-25.9;-22.3;-24.9;-28.8;0.2;-1;0.68;4.3;0.7;440.88;96;21;66;40;79055;0;4.55;0.34;0.39
1981;1;9;9;-15.4;-20;-26.6;-19.2;-27.1;-31.2;0;0.2;0.68;4.3;0.7;442.27;119;26;55;43;79078;0;0;0.34;0.39
1981;1;10;10;-11.1;-13.8;-16.2;-14.1;-16.1;-18.2;-0.1;0.7;0.67;4.3;0.7;442.37;117;25;44;16;78244;-0.04;0.16;0.34;0.39
1981;1;11;11;-8.6;-12.6;-14.8;-13.9;-14.8;-16.4;-0.2;0.6;0.67;4.3;0.7;442.62;110;23;51;25;78531;-0.05;0.08;0.34;0.39
1981;1;12;12;-9.1;-13.9;-15.9;-14.4;-16.3;-17.6;0.1;1.1;0.66;4.3;0.7;442.73;128;28;68;43;78225;-0.05;0;0.34;0.39
1981;1;13;13;-11.4;-14.5;-16.1;-14.8;-16.4;-17.8;0.1;-0.2;0.66;4.3;0.7;443.4;81;17;34;9;77609;-0.05;2.67;0.34;0.39
1981;1;14;14;-12.9;-16.1;-17.6;-16.8;-19.7;-21.9;0.3;-0.1;0.66;4.3;0.7;445.84;133;28;82;41;77698;0;0.5;0.34;0.39
1981;1;15;15;-10.9;-14.1;-16.9;-12.8;-16.8;-20.4;0.6;-0.1;0.66;4.3;0.7;449;78;17;73;18;76376;-0.04;6.78;0.34;0.39
1981;1;16;16;-15;-17;-20.9;-17.2;-19;-23;0.6;-0.4;0.67;4.3;0.7;456.87;80;18;61;32;77245;0;6.71;0.34;0.39
1981;1;17;17;-8.4;-14.2;-20.5;-14.5;-17.5;-22.7;0.2;1.1;0.67;4.3;0.7;461.6;118;24;59;26;77521;0;3.47;0.33;0.39
1981;1;18;18;-8.4;-11.3;-13.3;-11.3;-13.3;-16.4;0.3;-0.2;0.67;4.3;0.7;464.89;115;24;48;18;77929;-0.07;5.02;0.33;0.39
1981;1;19;19;-10.4;-13.1;-16.3;-13.3;-15.1;-18.1;0.3;0.8;0.67;4.3;0.7;469.97;68;17;47;16;77985;0;8.99;0.33;0.39
1981;1;20;20;-11.9;-13.9;-16;-14.7;-16.5;-19;0.5;-1;0.68;4.3;0.7;481;107;23;62;25;77528;0;10.03;0.33;0.39
1981;1;21;21;-13.9;-15.6;-17.5;-16;-17.5;-19.5;0.4;-1.4;0.68;4.3;0.7;491.43;86;20;41;28;78707;0;6.84;0.33;0.39
1981;1;22;22;-12.2;-16.4;-18.9;-16.9;-19.1;-21.1;0;-0.3;0.68;4.3;0.7;494.09;135;31;77;61;79162;-0.01;0.01;0.33;0.39
1981;1;23;23;-8.9;-13.3;-17.3;-16.7;-19;-21.1;-0.2;0.4;0.67;4.3;0.7;494.11;139;32;63;46;79454;0;0;0.33;0.39
1981;1;24;24;-6.1;-9.7;-12.9;-17.6;-20.1;-22.6;0.1;0.2;0.67;4.3;0.7;494.11;142;33;62;41;79150;0;0;0.33;0.39
1981;1;25;25;-9.1;-11.6;-13.2;-14.4;-18;-20.4;0.3;0.1;0.66;4.3;0.7;494.16;132;31;60;31;78921;0;0.55;0.33;0.39
1981;1;26;26;-11.2;-13.1;-15.5;-12.3;-14.4;-17;0.6;-1.2;0.67;4.3;0.7;500.19;81;19;43;10;79110;-0.09;10.83;0.33;0.39
1981;1;27;27;-13.1;-15.1;-16.6;-16.6;-17.6;-18.8;0.3;-0.9;0.67;4.3;0.7;505.79;148;34;85;47;79743;0;0.26;0.33;0.39
1981;1;28;28;-13;-16.3;-19.2;-16.8;-19.4;-21.4;0;-0.2;0.67;4.3;0.7;505.98;114;24;59;41;79879;0;0.3;0.33;0.39
1981;1;29;29;-8.3;-13.7;-19.2;-19.9;-26.2;-33;-0.2;0.5;0.66;4.3;0.7;506.19;158;38;83;62;79826;0;0;0.33;0.39
1981;1;30;30;-5.9;-10.2;-14.3;-14.3;-20.5;-26.3;-0.1;0.5;0.66;4.3;0.7;506.27;157;37;67;43;79909;-0.04;0;0.33;0.39
1981;1;31;31;-4.9;-8.3;-11.7;-9.5;-15.8;-20.1;-0.1;0.4;0.65;4.3;0.7;506.27;157;38;54;33;80175;-0.05;0;0.33;0.39
1981;2;1;32;-1.9;-6.5;-9.8;-8.4;-9.5;-10.6;-0.1;0.5;0.65;4.3;0.7;506.32;162;39;61;35;80287;-0.05;0;0.33;0.39
1981;2;2;33;-1.8;-6.8;-9.4;-9.8;-11.7;-14.7;0;0.4;0.64;4.3;0.7;506.43;169;41;74;47;80223;-0.05;0;0.33;0.39
1981;2;3;34;-1.9;-6.9;-10.2;-11.9;-13.8;-15;0.2;1.1;0.64;4.3;0.7;506.44;169;39;69;33;78858;-0.02;0.02;0.33;0.39
1981;2;4;35;-6.5;-8.8;-11;-8.4;-11.2;-14.4;0.2;0.3;0.64;4.3;0.7;509.13;65;17;41;5;76983;-0.03;7.32;0.33;0.39
1981;2;5;36;-10.7;-13;-15.2;-12.9;-14.9;-16.9;0.5;-1.2;0.66;4.3;0.7;516.69;111;28;57;36;77287;0;6.98;0.33;0.39
1981;2;6;37;-9.7;-12.3;-15.2;-11;-14.2;-16.9;0.7;-0.6;0.68;4.3;0.7;525.49;127;27;53;13;78450;0;9.31;0.33;0.39
1981;2;7;38;-3.2;-5.1;-9.3;-4.1;-5.9;-10.4;0.6;-0.7;0.68;4.3;0.7;532.67;95;20;14;2;79372;-0.09;5.58;0.33;0.39
1981;2;8;39;-0.5;-3.1;-6.2;-3.9;-4.9;-7.1;0.4;0;0.68;4.3;0.7;536.2;145;36;71;39;79452;-0.08;0.55;0.33;0.39
1981;2;9;40;2.8;-3.5;-7.5;-7.1;-8.8;-11.8;0;1.1;0.67;4.3;0.7;536.35;168;42;77;55;78978;0;0;0.33;0.39
1981;2;10;41;-3.8;-7.4;-10.8;-6.4;-9.1;-11.9;0.2;0;0.67;4.3;0.7;537.8;94;22;50;20;78522;-0.02;5.51;0.33;0.39
1981;2;11;42;-9.3;-11.9;-14;-12.6;-14.3;-15.5;0.2;-1;0.67;4.3;0.7;542.26;148;36;71;51;78588;0.04;0.97;0.33;0.39
1981;2;12;43;-12.7;-15.2;-17.8;-16;-18.1;-19.9;0.2;-0.7;0.67;4.3;0.7;543.22;159;37;65;51;78031;0.05;0.84;0.33;0.39
1981;2;13;44;-13.4;-16.9;-19.4;-18.9;-20.5;-21.8;-0.1;-0.4;0.66;4.3;0.7;543.76;182;47;90;62;78269;0;0.12;0.33;0.39
1981;2;14;45;-13.4;-17.8;-21.4;-18;-20.7;-23.9;0.1;-0.3;0.66;4.3;0.7;543.8;188;47;81;54;78477;0;0.09;0.33;0.39
1981;2;15;46;-9;-13.8;-18.1;-17.3;-20.4;-24;0.2;0;0.65;4.3;0.7;543.94;195;50;79;56;78511;0;0;0.33;0.39
1981;2;16;47;-6.4;-12.6;-17;-16.5;-18.6;-20.8;-0.1;0.3;0.65;4.3;0.7;543.94;198;51;81;56;78606;0;0;0.33;0.39
1981;2;17;48;-9.7;-13.8;-17.2;-15.2;-17.4;-20;-0.3;0.1;0.64;4.3;0.7;543.94;197;50;70;45;78434;0;0.05;0.33;0.39
