YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;3.5;1.2;-1.5;0;-2.4;-4.4;6;-0.2;0.26;1.4;2;15.53;121;18;63;38;95550;1.13;6.48;0.41;0.41
1981;1;2;2;1.5;-0.1;-1.6;-0.4;-2.6;-5.1;5.4;0.2;0.34;1.4;2;21.96;54;11;51;21;95592;0.57;12.29;0.41;0.41
1981;1;3;3;5.9;4.1;1.7;2.6;0.7;-0.5;7.1;1.2;0.37;1.4;2;25.76;71;11;28;14;94302;0.66;15.87;0.42;0.41
1981;1;4;4;3.9;1.7;-0.4;2.2;-0.1;-2.2;4.9;0.1;0.3;1.4;2;18.4;88;17;55;31;93980;0.6;6.48;0.43;0.41
1981;1;5;5;-0.9;-2.1;-3;-2.4;-5.9;-7.9;5;-1.4;0.36;1.4;2;23.41;128;24;74;40;94712;0.9;7.27;0.42;0.42
1981;1;6;6;-2.6;-3.5;-5.2;-4.5;-5.6;-6.8;2.3;-0.5;0.39;1.3;2;30.51;77;15;46;28;94923;0.25;7.88;0.42;0.42
1981;1;7;7;-4.7;-7.6;-11;-6.5;-10.3;-12.9;2.3;-1.3;0.4;1.3;2;35.6;149;30;68;36;95946;0.29;2.62;0.41;0.42
1981;1;8;8;-8.7;-11.6;-15.8;-12.7;-13.9;-17.3;1;-0.2;0.4;1.3;2;37.48;165;30;82;43;97203;0.12;1.22;0.41;0.42
1981;1;9;9;-8.5;-15.7;-21.2;-14.5;-18.9;-23.3;-1;0.3;0.4;1.3;2;37.79;184;37;84;39;96817;0.09;0;0.41;0.42
1981;1;10;10;-2.8;-9.1;-17.1;-7.8;-12.6;-19.9;-1.4;-0.2;0.4;1.3;2;37.73;170;34;72;24;95387;0.17;0.07;0.41;0.42
1981;1;11;11;-1.7;-5.6;-8.7;-5.1;-7.8;-10.3;-1.7;-0.1;0.39;1.3;2;37.65;167;34;72;41;95873;0.14;0.03;0.4;0.42
1981;1;12;12;-2.5;-6.9;-10.5;-5.8;-8.7;-11.4;-0.7;0.4;0.39;1.2;2;37.63;147;30;82;43;95276;0.1;0;0.4;0.42
1981;1;13;13;-1.4;-5.2;-12.8;-3.4;-7.6;-14.3;1;0.3;0.39;1.2;2;37.83;70;17;44;21;94743;0.11;0.99;0.4;0.42
1981;1;14;14;-3.3;-5.1;-7.5;-5.8;-8.3;-11.4;2;0.9;0.39;1.2;2;38.73;129;26;79;34;94877;0.32;0.59;0.4;0.42
1981;1;15;15;1.2;-2.3;-5.7;-1.3;-5.5;-9.1;2.9;0.4;0.39;1.2;2;43.47;130;21;85;29;92909;0.53;8.9;0.39;0.42
1981;1;16;16;-1.8;-3.6;-6.9;-5.1;-6.4;-9.8;3.6;0.3;0.4;1.2;2;49.52;116;22;75;42;94348;0.39;5.35;0.39;0.42
1981;1;17;17;3.2;-1.6;-8;-0.6;-4.7;-11.2;1.1;1.7;0.4;1.2;2;54.35;170;34;74;38;94226;0.29;6.21;0.39;0.42
1981;1;18;18;1;-0.1;-1.6;-0.3;-1.3;-2.8;2.4;0.8;0.39;1.2;2;60.33;101;21;44;23;94908;0.2;9.22;0.39;0.42
1981;1;19;19;1.3;-0.6;-2.8;-0.3;-2.4;-5.2;2.1;1.1;0.39;1.2;2;66.93;67;15;40;21;94885;0.3;14.63;0.39;0.42
1981;1;20;20;0.4;-1.4;-3.3;-1.1;-3.6;-5.1;3.1;-0.5;0.39;1.2;2;80.15;153;32;67;38;94634;0.58;6.08;0.39;0.41
1981;1;21;21;-1.3;-3;-5.6;-3.7;-4.7;-6.5;2.2;-1;0.4;1.2;2;85.25;93;17;45;22;96274;0.19;4.08;0.39;0.41
1981;1;22;22;-2.1;-5.5;-8.3;-6.5;-7.6;-9.3;0;-0.2;0.4;1.2;2;86.96;152;33;68;42;96831;0.11;0.18;0.38;0.41
1981;1;23;23;-5.2;-10.4;-15.8;-8.1;-12.2;-17.6;-1;0.1;0.39;1.2;2;86.99;215;45;89;51;96946;0.04;0;0.38;0.41
1981;1;24;24;-2.3;-9.7;-14.8;-7.1;-12.2;-16.5;-0.1;0;0.39;1.2;2;87.05;201;46;86;49;96386;0.05;0.02;0.38;0.41
1981;1;25;25;0.2;-6;-13.6;-1.7;-9.3;-16;2.3;0.8;0.39;1.2;2;87.41;73;16;47;13;96084;0.04;2.99;0.38;0.41
1981;1;26;26;0.3;-1.5;-6.8;-1.2;-3.8;-8.8;3.3;-1.2;0.39;1.2;2;93.42;165;34;90;46;96542;0.38;5.44;0.38;0.41
1981;1;27;27;-2.4;-6.3;-10.5;-8.5;-9.8;-12.2;1;0;0.39;1.2;2;95.13;228;46;87;64;97502;0.12;0;0.38;0.41
1981;1;28;28;-3.3;-8.2;-13.8;-10.2;-12.4;-16.3;-0.5;0.4;0.39;1.2;2;95.14;143;37;77;48;97648;0.08;0;0.38;0.41
1981;1;29;29;-5.2;-11.9;-17.8;-10.3;-15.1;-19.6;-1.5;-0.2;0.39;1.2;2;95.15;249;57;102;68;97346;0.08;0;0.37;0.41
1981;1;30;30;-1.2;-9.9;-17.7;-8.5;-14.1;-19.9;-0.1;0;0.39;1.2;2;95.15;248;56;93;57;97242;0.07;0;0.37;0.41
1981;1;31;31;1.7;-5.4;-11.6;-7.4;-11.3;-14.6;0.8;0.3;0.38;1.2;2;95.12;217;53;84;48;97417;0.14;0;0.37;0.41
