YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;4;-1.7;-7.2;-1.8;-5.7;-9.4;2.7;-1;0.33;1.2;1.7;39.92;149;29;72;39;93317;0.48;1.03;0.39;0.4
1981;1;2;2;0.2;-1.9;-3.5;-4;-5.9;-8.3;3;-1.5;0.33;1.2;1.7;39.87;184;37;80;63;93390;0.53;1.19;0.39;0.4
1981;1;3;3;4.2;1.4;-1.8;-0.6;-1.9;-5;2;0.9;0.33;1.1;1.7;41.07;155;30;72;32;92201;0.3;3.82;0.39;0.4
1981;1;4;4;3.2;1.2;-1.6;0.1;-2.6;-4.3;2.5;-1.2;0.33;1.1;1.7;40.5;183;37;87;56;91895;0.47;0.82;0.39;0.4
1981;1;5;5;-2.1;-3.3;-5.4;-4.9;-7.5;-9.8;3;-3.4;0.33;1.1;1.7;40.86;112;24;89;58;92275;0.58;2.89;0.39;0.4
1981;1;6;6;-2.9;-5.3;-7.8;-7.3;-9;-11;1.2;-1;0.33;1.1;1.7;43.85;174;32;71;43;92883;0.28;3.09;0.39;0.4
1981;1;7;7;-6.9;-8.5;-10.6;-9.2;-11.8;-13.7;1.4;-2.9;0.34;1.1;1.7;47.01;172;37;78;49;93658;0.35;2.55;0.39;0.4
1981;1;8;8;-9;-11.2;-13.8;-13.6;-14.5;-16.5;1;-3.3;0.34;1.1;1.7;47.73;188;41;80;69;94959;0.21;0.31;0.39;0.4
1981;1;9;9;-7.7;-14.1;-19.3;-14.9;-18.7;-23.9;1.3;-1;0.34;1.1;1.7;47.71;221;48;111;77;94787;0.11;0;0.39;0.4
1981;1;10;10;-4.2;-11.9;-19.4;-11.2;-18.1;-24.4;1.2;0.7;0.34;1.1;1.7;47.54;215;47;103;54;93569;0.14;0;0.39;0.4
1981;1;11;11;-3.6;-8.6;-13.8;-8.2;-12.2;-17.3;0.8;-0.5;0.33;1.1;1.7;47.42;170;37;71;33;93999;0.12;0.24;0.39;0.4
1981;1;12;12;-2.7;-7.6;-11.3;-8;-10.7;-14;0.9;1.3;0.33;1.1;1.7;47.58;222;48;102;58;93499;0.17;0.06;0.38;0.4
1981;1;13;13;-2.6;-6.5;-12.5;-5.7;-9.7;-15.4;1.1;-0.8;0.33;1;1.7;47.93;94;20;52;26;92702;0.16;1.82;0.38;0.4
1981;1;14;14;-3.7;-6.7;-12.4;-6.3;-10.2;-15.1;1.4;-1.7;0.34;1;1.7;49.08;203;44;96;56;92813;0.28;0.14;0.38;0.4
1981;1;15;15;0.8;-4.2;-9.5;-3.1;-8.5;-13.4;2;0.5;0.34;1;1.7;49.58;109;23;85;34;91001;0.39;1.42;0.38;0.4
1981;1;16;16;-2.2;-5.2;-9.6;-8.1;-9.2;-12.6;2.4;-1.8;0.33;1;1.7;49.99;202;46;90;76;92216;0.31;0.09;0.38;0.4
1981;1;17;17;-0.4;-5.9;-13.5;-6.2;-9.8;-16.2;1.5;1.5;0.33;1;1.7;50.35;224;47;89;43;92554;0.28;1.18;0.38;0.4
1981;1;18;18;1.5;-3.2;-7;-2.6;-5.5;-9.2;1;-0.2;0.33;1;1.7;51.5;187;38;82;37;92947;0.12;1.62;0.38;0.4
1981;1;19;19;0;-4;-10.5;-3.2;-6.2;-12.2;1.1;1;0.33;1;1.7;52.52;215;42;85;43;93032;0.2;2.82;0.38;0.4
1981;1;20;20;-0.4;-3.9;-6.6;-5.5;-6.8;-8.8;1.3;-1.2;0.34;1;1.7;55.14;224;50;96;62;92537;0.17;1.02;0.38;0.4
1981;1;21;21;-1.9;-3.8;-5.6;-5.2;-6.5;-8;1.3;-4.6;0.34;1;1.7;55.76;165;37;62;48;93888;0.32;1.19;0.37;0.4
1981;1;22;22;-3.4;-5.2;-7.3;-6.9;-8.1;-9.6;0.8;-3.7;0.34;1;1.7;56.22;212;46;68;54;94628;0.29;0.23;0.37;0.4
1981;1;23;23;-0.5;-5.8;-9.5;-6;-9.3;-12.9;1.1;-2;0.34;1;1.7;56.07;245;56;101;72;94882;0.22;0;0.37;0.4
1981;1;24;24;-0.1;-5.7;-11.9;-5.3;-9.9;-15.4;1;-1;0.33;1;1.7;55.88;199;41;59;33;94376;0.2;0.11;0.37;0.4
1981;1;25;25;0.2;-3.8;-8.2;-4.8;-7.2;-10.8;1.3;0.4;0.33;1;1.7;55.73;144;34;45;28;94000;0.25;0.21;0.37;0.4
1981;1;26;26;-0.8;-3.4;-7.5;-3.6;-7.3;-11.9;2.1;-2.8;0.33;1;1.7;57.31;224;51;95;60;94219;0.5;2.94;0.37;0.39
1981;1;27;27;-4.8;-7.1;-8.6;-10.7;-11.2;-11.5;1.4;-3.4;0.33;1;1.7;58.04;254;59;101;77;95244;0.38;0;0.37;0.39
1981;1;28;28;-4.3;-8;-11;-10.2;-12.3;-14.8;1.2;-2.5;0.33;1;1.7;57.74;269;62;106;80;95527;0.27;0;0.37;0.39
1981;1;29;29;-0.3;-7.5;-13.4;-8.9;-13.2;-17.5;1.5;-1.9;0.33;1;1.7;57.49;272;64;110;72;95298;0.31;0;0.37;0.39
1981;1;30;30;2.1;-5.6;-11.6;-4.1;-10;-14.9;1.2;-0.8;0.33;1;1.7;57.11;269;63;112;66;95187;0.19;0;0.36;0.39
1981;1;31;31;4.8;-1.8;-7.9;-3.3;-7.6;-12.8;2.1;-1.1;0.33;1;1.7;56.47;232;50;89;50;95182;0.39;0;0.36;0.39
1981;2;1;32;6.2;0.6;-3.9;-1.1;-3.9;-6.8;2.1;-0.6;0.33;1;1.7;54.1;274;65;111;72;95179;0.17;0;0.36;0.39
1981;2;2;33;6.2;-0.1;-4.9;-1.5;-4.2;-7.3;2;-0.3;0.33;1;1.7;50.1;277;66;108;67;95114;0.11;0;0.37;0.39
1981;2;3;34;6.7;0.4;-5.6;-0.4;-3.5;-8.7;1.5;0.7;0.32;1;1.7;45.88;274;63;106;50;93538;0.14;0;0.37;0.39
1981;2;4;35;3.7;1;-1.5;-0.3;-1.7;-2.9;1;0.6;0.31;1;1.7;43.01;130;26;49;20;91659;0.13;1.2;0.37;0.39
1981;2;5;36;0.8;-1.2;-3.4;-2.4;-5;-7;2.1;-2.5;0.31;1;1.7;42.69;256;62;100;61;92159;0.6;0.23;0.37;0.39
1981;2;6;37;1;-2.5;-4.7;-5;-6.8;-7.6;1.4;-1.7;0.31;1;1.7;42.36;266;64;85;56;93564;0.5;0.46;0.37;0.39
1981;2;7;38;5.5;2.2;-2;1.6;-0.4;-5.1;1.7;-0.3;0.31;1;1.7;41.72;201;45;80;18;94062;-0.02;1.87;0.37;0.39
1981;2;8;39;7.4;3.8;0.7;3.1;1.2;-0.3;2.1;-0.6;0.31;1;1.7;35.85;195;41;58;28;94122;-0.14;0.27;0.38;0.39
1981;2;9;40;7.7;2.3;-2.3;2;-0.5;-3.3;0.9;0.9;0.29;0.9;1.7;28.96;316;76;106;69;93819;0.02;0;0.38;0.39
1981;2;10;41;7;1.6;-3.3;2.1;-1.4;-5.1;1.3;-0.2;0.27;0.9;1.7;24.44;227;50;72;34;93382;0.28;2.43;0.39;0.39
1981;2;11;42;1.9;-0.3;-2.8;-5.6;-6.9;-8.2;1.8;-1.3;0.25;0.9;1.7;22.25;286;67;83;52;93836;0.68;0.2;0.39;0.39
1981;2;12;43;-1.5;-4.4;-7.9;-7.2;-9.7;-12.5;1.1;-1.7;0.26;0.9;1.7;22.25;315;82;100;67;93434;0.38;0.7;0.39;0.39
1981;2;13;44;-2;-5;-8.3;-8.6;-10.6;-12.6;1.7;-2.7;0.26;0.9;1.7;22.4;237;61;76;54;93638;0.44;0.51;0.39;0.39
1981;2;14;45;-2.9;-5.1;-7.6;-7;-9.5;-11.8;0.4;-3.2;0.27;0.9;1.7;23.24;299;69;94;61;93834;0.39;1.4;0.39;0.39
1981;2;15;46;-1.3;-5;-8;-8.7;-10.2;-12.1;1.2;-1.7;0.28;0.9;1.7;23.47;249;65;78;50;93805;0.37;0.03;0.39;0.39
1981;2;16;47;-0.1;-4.2;-7.7;-5.4;-8.1;-11.6;0.6;-1.7;0.27;0.9;1.7;23.12;278;68;77;52;94067;0.28;0.4;0.39;0.39
1981;2;17;48;-1.3;-4.7;-8;-6.8;-8;-9.4;-0.1;-2.6;0.28;1;1.7;23.47;196;56;79;50;94028;0.29;0.89;0.39;0.39
1981;2;18;49;-3.3;-5.4;-7.3;-8.6;-9.3;-10.9;0.4;-2.5;0.29;1;1.7;24.06;242;56;63;37;93404;0.39;1.33;0.38;0.39
1981;2;19;50;-2.7;-5.5;-9.1;-7.2;-8.9;-11.8;-0.4;-1.1;0.3;1;1.7;24.79;267;57;57;32;93226;0.28;1.14;0.38;0.39
1981;2;20;51;-2.1;-4.8;-7.6;-7.7;-8.3;-10.8;-0.4;0.8;0.31;1;1.7;25.9;175;41;55;30;93399;0.28;0.71;0.38;0.39
1981;2;21;52;-1.3;-4.5;-8.6;-4.4;-7.6;-11.6;0;1.8;0.31;1;1.7;25.98;196;44;53;26;93744;0.27;0.67;0.38;0.39
