YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-0.2;-5.9;-11.4;-5.6;-9.4;-13.3;1.3;-1.3;0.38;1.9;2.8;105.01;140;31;78;47;88650;0.23;1.45;0.35;0.4
1981;1;2;2;-2.8;-6.1;-9.1;-6.8;-9.3;-11.8;1.2;-0.8;0.39;1.9;2.8;107.71;141;30;70;47;88693;0.22;3.13;0.35;0.4
1981;1;3;3;-1.4;-4.9;-8.6;-3.8;-6.6;-10.2;1.1;0.3;0.39;1.9;2.8;111.28;189;37;77;30;87810;0.07;3.98;0.35;0.4
1981;1;4;4;0.4;-3.6;-6.9;-2.9;-5.7;-8.6;0.7;-0.6;0.39;1.9;2.8;114.01;153;31;70;46;87237;0.04;1.95;0.35;0.4
1981;1;5;5;-5.1;-7.7;-10.6;-9.7;-12;-14.3;1.6;-1.5;0.39;1.9;2.8;117.08;140;30;93;57;87638;0.29;4.84;0.35;0.4
1981;1;6;6;-6.2;-10;-13.5;-9.7;-12.8;-15.4;0.5;-0.6;0.4;1.9;2.8;120.81;129;27;61;38;88007;0.04;1.98;0.35;0.4
1981;1;7;7;-10;-13.5;-17;-15.4;-17.1;-19.8;0.6;-1.6;0.4;1.9;2.8;122.74;198;40;100;59;88659;0.19;1.49;0.35;0.4
1981;1;8;8;-11.8;-17;-20.2;-18.6;-20.8;-22.9;0.2;-1.9;0.39;1.9;2.8;123.15;199;43;101;71;89767;0.11;0.07;0.34;0.4
1981;1;9;9;-10;-18.5;-23.2;-18.8;-23.1;-26.1;0.3;-1.4;0.39;1.9;2.8;123.12;213;47;100;72;89696;0.07;0;0.34;0.4
1981;1;10;10;-6.2;-15.4;-23.2;-13.2;-19.5;-25.8;0.3;-1.1;0.39;1.8;2.8;123.12;208;46;83;44;88626;0;0;0.34;0.4
1981;1;11;11;-4.2;-11.4;-19.2;-9.2;-14.3;-21.3;0.1;-0.9;0.39;1.8;2.8;123.16;208;45;97;48;88989;-0.04;0;0.34;0.4
1981;1;12;12;-6.5;-10.7;-15.4;-10.8;-13;-16.8;0.7;-0.3;0.39;1.8;2.8;123.24;217;47;96;61;88682;-0.04;0.04;0.34;0.4
1981;1;13;13;-6;-10;-16.3;-9.2;-12.4;-18.1;0.5;-1.2;0.39;1.8;2.8;124.04;141;26;52;23;87876;-0.03;2.45;0.34;0.4
1981;1;14;14;-5.7;-8.3;-11.8;-9.6;-13.1;-15.9;0.7;-1.1;0.39;1.8;2.8;125.74;222;49;112;64;87928;0.28;0.06;0.34;0.39
1981;1;15;15;-5.7;-10.1;-13.1;-9.1;-13.6;-17.2;1;-0.5;0.39;1.8;2.8;126.58;126;27;96;38;86470;0;1.85;0.34;0.39
1981;1;16;16;-6.1;-11.9;-16.8;-12.6;-15.6;-18.8;1.1;-1.2;0.39;1.8;2.8;127.78;194;45;93;64;87460;0.05;0.52;0.34;0.39
1981;1;17;17;-5.4;-10.7;-14.8;-11.6;-14.9;-17.6;0.7;-0.6;0.39;1.8;2.8;128.3;223;49;87;52;87850;0;0.4;0.34;0.39
1981;1;18;18;-0.8;-8.2;-13.3;-6.7;-11.3;-15.9;0.6;-1.1;0.39;1.8;2.8;128.87;161;36;81;34;88135;-0.03;0.68;0.34;0.39
1981;1;19;19;-4.1;-8.7;-13.7;-7.7;-11.2;-15.4;0.6;-0.5;0.39;1.8;2.8;129.64;137;33;66;39;88256;0;2.66;0.34;0.39
1981;1;20;20;-3.3;-9.4;-13.5;-10.9;-12.7;-15.5;0.6;-1.3;0.39;1.8;2.8;132.12;230;51;98;62;87705;0.05;0.62;0.33;0.39
1981;1;21;21;-3.9;-6.8;-10.1;-9.9;-11.1;-13;0.6;-2.4;0.39;1.8;2.8;132.65;200;44;74;47;88892;0.18;0.62;0.33;0.39
1981;1;22;22;-4.3;-7.7;-11.1;-10.4;-11.2;-13.3;0.4;-1.9;0.39;1.8;2.8;132.67;193;43;92;55;89541;0.31;0;0.33;0.39
1981;1;23;23;-3.7;-10;-13.9;-8.2;-12.9;-16.2;0.2;-1.5;0.39;1.8;2.8;132.51;243;56;99;76;89856;0.04;0;0.33;0.39
1981;1;24;24;-0.5;-9.5;-15.9;-9.6;-14;-18.1;0.2;-1.1;0.39;1.8;2.8;132.44;243;56;98;67;89419;0.06;0;0.33;0.39
1981;1;25;25;-3.4;-10.1;-15.7;-10.2;-14;-18.2;0.7;-1;0.38;1.8;2.8;132.39;191;46;67;50;89157;0.04;0.04;0.33;0.39
1981;1;26;26;-2.4;-6.2;-10;-8.2;-10.2;-13.8;0.9;-1.8;0.39;1.8;2.8;133.33;239;50;93;49;89347;0.3;1.67;0.33;0.39
1981;1;27;27;-5.4;-10.6;-14.1;-13.4;-14.8;-16.7;0.5;-1.5;0.39;1.8;2.8;133.74;259;58;109;78;90169;0.18;0;0.33;0.39
1981;1;28;28;-5.4;-12.3;-16.8;-12.2;-16;-19.4;0.2;-1.7;0.38;1.7;2.8;133.57;255;60;104;80;90408;0.13;0;0.33;0.39
1981;1;29;29;-3.7;-11.4;-17.2;-10.5;-15.5;-20.1;0.4;-1.7;0.38;1.7;2.8;133.44;271;64;113;82;90273;0.1;0;0.33;0.39
1981;1;30;30;2;-8.2;-15.3;-7;-12.6;-17.4;0.4;-1.2;0.38;1.7;2.8;133.3;265;63;103;67;90251;0.09;0;0.33;0.39
