YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-1.3;-7.1;-12.3;-6.2;-10.4;-14.4;1.1;-1.1;0.39;2;2.5;122.05;146;32;78;41;87338;0.03;1.5;0.33;0.39
1981;1;2;2;-3.7;-7.8;-11.8;-8.1;-11.2;-14.2;1.2;-0.5;0.4;2;2.5;125.2;152;33;62;46;87392;0.04;3.03;0.33;0.39
1981;1;3;3;-2.4;-5.7;-9.5;-4.6;-7.6;-11.5;1.3;0.3;0.4;2;2.5;127.92;183;36;74;27;86556;0.03;2.61;0.33;0.39
1981;1;4;4;-0.9;-4.4;-7.4;-3.4;-6.4;-9.7;0.8;-0.5;0.4;1.9;2.5;130.05;135;27;69;40;85968;0.02;2.55;0.33;0.39
1981;1;5;5;-5.7;-8.7;-11.6;-10.7;-13.7;-15.9;1.5;-1.1;0.4;1.9;2.5;133.54;147;31;87;57;86362;0.27;4.11;0.33;0.39
1981;1;6;6;-7;-11.1;-15.2;-11.3;-14.4;-17.5;0.8;-0.6;0.4;1.9;2.5;136.3;125;28;62;39;86685;0.03;1.57;0.33;0.38
1981;1;7;7;-10.9;-14.6;-17.8;-17;-19.1;-21.3;0.8;-1.3;0.4;1.9;2.5;137.87;198;40;97;59;87310;0.15;1.26;0.33;0.38
1981;1;8;8;-12.2;-17.9;-21.9;-20.1;-22.5;-25.2;0.5;-1.6;0.4;1.9;2.5;138.24;206;44;99;70;88360;0.1;0.01;0.32;0.38
1981;1;9;9;-10.3;-19;-25.1;-19.1;-23.7;-27.8;0.6;-1.2;0.4;1.9;2.5;138.23;211;47;96;64;88284;0.02;0;0.32;0.38
1981;1;10;10;-6.4;-15.5;-23.4;-12.7;-19.4;-26.1;0.7;-0.9;0.4;1.9;2.5;138.25;208;45;81;40;87251;0;0;0.32;0.38
1981;1;11;11;-4.7;-11.7;-19.4;-9.2;-14.5;-21.7;0.4;-0.7;0.4;1.9;2.5;138.29;205;45;91;45;87628;-0.04;0;0.32;0.38
1981;1;12;12;-8.1;-11;-16;-11;-13.4;-17.7;0.9;-0.2;0.4;1.9;2.5;138.37;213;46;90;53;87356;-0.05;0.06;0.32;0.38
1981;1;13;13;-5.7;-9.6;-15.2;-8.7;-11.9;-17.1;0.6;-1;0.4;1.9;2.5;139.38;140;26;43;20;86553;0;2.79;0.32;0.38
1981;1;14;14;-5.3;-8.6;-12.6;-9.6;-13.3;-16.4;0.8;-0.8;0.4;1.9;2.5;141.28;201;47;111;60;86619;0.15;0.06;0.32;0.38
1981;1;15;15;-5.9;-10.2;-13.4;-9;-13.5;-17.3;1.1;-0.3;0.4;1.9;2.5;141.9;119;26;91;37;85191;0;1.33;0.32;0.38
1981;1;16;16;-7.5;-12.9;-17.8;-13.8;-17.1;-20.2;1.2;-0.9;0.4;1.9;2.5;142.81;201;46;89;64;86145;0.02;0.45;0.32;0.38
1981;1;17;17;-5.3;-11.5;-16.4;-11.7;-15.8;-19.7;1;-0.5;0.4;1.9;2.5;143.18;221;48;87;51;86530;0;0.23;0.32;0.38
1981;1;18;18;-2.1;-9.4;-14.3;-7.7;-12.5;-16.7;0.8;-0.9;0.4;1.9;2.5;143.56;170;38;81;34;86813;-0.04;0.44;0.32;0.38
1981;1;19;19;-4.8;-9.5;-14.3;-8;-12.1;-16.4;0.8;-0.4;0.39;1.8;2.5;144.06;153;35;74;41;86938;0;1.87;0.32;0.38
1981;1;20;20;-4.2;-10;-13.9;-11.5;-13.8;-16.4;0.7;-1.1;0.4;1.8;2.5;145.89;230;51;97;61;86390;0.04;0.41;0.32;0.38
1981;1;21;21;-4.6;-8.5;-12;-11.2;-13.2;-15.6;0.8;-1.9;0.4;1.8;2.5;146.16;213;48;82;53;87565;0.1;0.34;0.32;0.38
1981;1;22;22;-4.3;-9.3;-13.1;-10.6;-12.8;-15.4;0.6;-1.5;0.39;1.8;2.5;146.18;211;47;98;57;88190;0.08;0;0.31;0.38
1981;1;23;23;-2.4;-10.7;-16.2;-8.5;-14.2;-18.6;0.4;-1.3;0.39;1.8;2.5;146.09;243;56;96;68;88482;0;0;0.31;0.38
1981;1;24;24;-0.9;-10;-17;-9.7;-14.6;-19.4;0.5;-0.9;0.39;1.8;2.5;146.09;245;56;97;63;88056;0;0;0.31;0.38
1981;1;25;25;-3.1;-10.6;-16.7;-11.2;-14.9;-19.5;0.9;-0.9;0.39;1.8;2.5;146.08;198;48;69;50;87814;0;0.02;0.31;0.38
1981;1;26;26;-2.9;-7;-11.3;-8.6;-11.5;-15.6;0.9;-1.6;0.39;1.8;2.5;146.82;237;50;91;46;88024;0.26;1.33;0.31;0.38
1981;1;27;27;-5.5;-10.3;-15;-12.9;-15.5;-17.9;0.7;-1.2;0.39;1.8;2.5;147.18;257;58;108;73;88809;0.09;0;0.31;0.38
1981;1;28;28;-5.8;-13.1;-18.1;-12.2;-16.8;-20.6;0.4;-1.4;0.39;1.8;2.5;147.1;250;58;103;71;89018;0.03;0;0.31;0.38
1981;1;29;29;-2.1;-12.9;-19.7;-10.7;-17.1;-22.3;0.7;-1.4;0.39;1.8;2.5;147.06;271;64;110;74;88883;0;0;0.31;0.38
1981;1;30;30;1.2;-9.3;-16.8;-7.7;-13.8;-19.1;0.7;-1.1;0.38;1.8;2.5;147.05;265;63;99;61;88880;0;0;0.31;0.38
1981;1;31;31;0.7;-7.7;-13.6;-5.1;-10.9;-15.9;1;-1.3;0.38;1.8;2.5;147.01;266;61;83;59;89047;0;0;0.31;0.38
1981;2;1;32;4.8;-4.5;-10.1;-1.9;-7.4;-11.8;1;-1.1;0.38;1.8;2.5;146.99;270;64;101;65;89132;-0.03;0;0.31;0.38
1981;2;2;33;3.5;-4.5;-9.8;-2.3;-7.1;-11.3;1;-1.1;0.38;1.8;2.5;146.97;281;67;111;76;89072;0.05;0;0.31;0.38
1981;2;3;34;2.5;-3.9;-10.2;-2.9;-7.2;-12.2;1;-0.1;0.38;1.8;2.5;146.9;282;66;109;65;87677;0.08;0;0.31;0.38
1981;2;4;35;0.1;-2.5;-4.7;-2.1;-3.9;-6;0.6;0.1;0.38;1.8;2.5;148.28;111;26;33;18;85789;0.03;4.57;0.31;0.38
1981;2;5;36;-2.1;-5.3;-8.7;-5;-9.8;-12.9;0.8;-1.1;0.39;1.8;2.5;151.39;267;65;98;65;86108;0.36;0.35;0.31;0.38
1981;2;6;37;-2;-7.5;-14.4;-8.6;-12;-16.7;0.8;-0.7;0.39;1.8;2.5;151.49;257;62;85;51;87393;0.08;0.42;0.31;0.38
1981;2;7;38;2.5;-2.1;-7.1;-0.8;-4.4;-9;1;-0.4;0.39;1.8;2.5;152.05;186;42;43;18;88062;-0.02;0.51;0.31;0.38
1981;2;8;39;6.4;0.8;-2.8;0.5;-1.7;-3.9;0.9;-0.8;0.38;1.8;2.5;151.63;252;61;85;46;88171;0.01;0.04;0.31;0.37
1981;2;9;40;4;-0.7;-5.9;0.3;-2.9;-6.9;0.7;0;0.37;1.8;2.5;150.14;302;74;112;72;87832;0;0;0.31;0.37
1981;2;10;41;1.8;-1.1;-3.7;-1.1;-2.8;-5.9;0.8;0.2;0.37;1.8;2.5;149.75;168;37;48;26;87419;0.12;1.89;0.31;0.37
1981;2;11;42;-1.4;-3.9;-7.1;-6.4;-9.1;-11;0.1;-0.6;0.37;1.8;2.5;151;250;61;92;57;87624;0.49;0.58;0.31;0.37
1981;2;12;43;-4.3;-8.7;-15.7;-9.2;-13.6;-18.3;0.3;-1;0.37;1.8;2.5;151.32;281;67;101;64;87149;0.42;0.35;0.31;0.37
1981;2;13;44;-5.2;-11.8;-16.4;-13.5;-16.7;-18.9;0.7;-1.2;0.37;1.8;2.5;151.13;320;81;102;72;87389;0.22;0;0.31;0.37
1981;2;14;45;-4.7;-11.3;-16.6;-13.4;-16.5;-19.3;0.6;-1.3;0.37;1.8;2.5;150.99;279;75;105;67;87514;0.18;0.1;0.31;0.37
1981;2;15;46;-2.1;-10.4;-18.7;-9.5;-14.9;-21.1;0.6;-0.7;0.37;1.8;2.5;150.89;341;85;115;76;87508;0.05;0;0.31;0.37
1981;2;16;47;-2.4;-9.5;-17.3;-8.3;-13.7;-19.6;0.2;-0.5;0.37;1.8;2.5;150.84;340;87;112;76;87721;0.06;0;0.31;0.37
1981;2;17;48;-3.2;-9.7;-16;-9.5;-13.6;-18.1;-0.1;-0.8;0.36;1.8;2.5;150.79;330;77;102;62;87626;0.16;0.1;0.31;0.37
1981;2;18;49;-3.4;-9;-15.7;-8.6;-12.5;-17.9;-0.2;-0.5;0.36;1.8;2.5;150.92;316;77;87;45;87022;0.13;1.55;0.3;0.37
1981;2;19;50;-4.2;-7.2;-9.1;-8.9;-10.1;-10.9;-0.6;0.1;0.38;1.8;2.5;153.72;243;59;49;31;86857;0.22;2.33;0.3;0.37
1981;2;20;51;-4;-7.8;-13.1;-8.9;-10.6;-14.4;-0.1;0.2;0.38;1.8;2.5;154.37;282;68;87;51;87070;0.13;0.24;0.3;0.37
1981;2;21;52;-4.1;-7.5;-11.9;-8.1;-10;-13.1;-0.3;-0.1;0.38;1.8;2.5;154.53;266;69;74;42;87393;0.08;0.42;0.3;0.37
1981;2;22;53;-1;-5;-8.8;-5.1;-7.6;-10.3;0;-0.1;0.38;1.8;2.5;155.43;226;55;76;32;87168;0.09;1.07;0.3;0.37
1981;2;23;54;-1.5;-3.7;-6.7;-2.6;-4.9;-8.2;-0.3;-0.4;0.39;1.8;2.5;160.84;87;22;25;8;87084;-0.06;13.88;0.3;0.37
1981;2;24;55;-0.7;-2.5;-4.1;-2.8;-3.7;-4.5;-0.6;-0.1;0.41;1.8;2.5;174.01;120;29;27;12;87426;0.07;7.97;0.3;0.37
1981;2;25;56;-0.8;-3.4;-5.8;-4.7;-5.8;-7.7;-0.9;-0.4;0.41;1.8;2.5;179.14;198;50;68;34;88005;0.23;2.64;0.3;0.37
1981;2;26;57;-2.3;-6.5;-11;-8.1;-11;-13;-0.4;-0.8;0.4;1.8;2.5;179.88;359;95;113;79;88028;0.22;0;0.3;0.37
1981;2;27;58;-4.6;-9.3;-15.4;-11.3;-14;-18.2;-0.5;-0.5;0.4;1.9;2.5;179.74;312;90;106;75;87793;0.13;0.11;0.3;0.37
