YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;3.9;1.6;-0.9;0.7;-1.9;-4.6;6.1;-0.5;0.16;1.2;0.7;3.72;121;22;58;40;96662;1.08;4.66;0.4;0.4
1981;1;2;2;1.7;0.4;-1.1;0.4;-2.4;-5.6;5.3;-0.1;0.22;1.2;0.7;7.74;88;18;59;28;96722;0.36;10.28;0.4;0.4
1981;1;3;3;5.8;4;1.9;3.3;1.8;0.6;6.9;0.8;0.29;1.2;0.7;13.03;65;10;21;12;95390;0.7;17.36;0.41;0.4
1981;1;4;4;3.5;2;0.2;2.7;0.3;-1.7;4.8;-0.2;0.22;1.2;0.7;8.16;112;21;54;34;95098;0.72;4.97;0.42;0.4
1981;1;5;5;-0.3;-1.5;-2.4;-2.2;-5.5;-7.2;5;-1.8;0.27;1.2;0.7;11.89;153;30;85;47;95837;0.76;4.01;0.42;0.4
1981;1;6;6;-2.1;-3.4;-6.6;-5.1;-5.9;-8.3;2.4;-0.8;0.33;1.1;0.7;15.14;84;17;44;34;96113;0.24;3.77;0.41;0.4
1981;1;7;7;-4.4;-7.3;-10.7;-6.5;-10.6;-12.8;2.3;-1.5;0.36;1.1;0.7;17.35;157;30;80;43;97165;0.36;0.96;0.41;0.4
1981;1;8;8;-7.4;-10.4;-14.3;-12.4;-13.4;-15.9;0.9;-0.3;0.37;1.1;0.7;17.8;172;32;93;48;98468;0.15;0.37;0.41;0.41
1981;1;9;9;-8.2;-13.3;-18.6;-14.3;-16.7;-20.6;-0.5;0.1;0.38;1.1;0.7;17.83;184;36;90;40;98123;0.14;0;0.4;0.41
1981;1;10;10;-2.4;-7.1;-12.5;-6.5;-11.6;-17.6;-1;0;0.38;1.1;0.7;17.81;154;31;67;23;96650;0.21;0.27;0.4;0.41
1981;1;11;11;-0.4;-3.5;-5.3;-3.5;-5.5;-6.8;-1.3;-0.1;0.37;1.1;0.7;17.81;145;29;60;32;97124;0.16;0.32;0.4;0.41
1981;1;12;12;-2;-4.7;-7.4;-5.3;-6.9;-8.7;-0.6;0.4;0.37;1;0.7;17.62;151;29;74;36;96514;0.15;0.03;0.4;0.41
