YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-1.4;-3.2;-5.7;-5.8;-8;-10.5;0.3;-0.2;0.44;2;2.5;176.58;146;32;73;37;89097;0;0.24;0.34;0.4
1981;1;2;2;-2.5;-6.2;-10;-8.6;-9.9;-11.9;0.3;0.1;0.44;2;2.5;177.34;185;40;84;56;89180;0.04;0.95;0.34;0.4
1981;1;3;3;-3.9;-5.6;-7.4;-4.9;-6.8;-9.6;0.7;0.7;0.44;2;2.5;178.52;172;33;63;20;88395;-0.1;1.32;0.34;0.4
1981;1;4;4;-1.6;-3.5;-5.3;-3.3;-4.5;-6.1;0;-0.2;0.44;2;2.5;180.59;92;18;63;26;87670;-0.02;3.5;0.34;0.4
1981;1;5;5;-4.9;-6.5;-8.7;-6.5;-13.7;-17.6;0.7;-0.7;0.45;2;2.5;183.65;155;34;91;61;88129;0.16;1.86;0.34;0.4
1981;1;6;6;-5.7;-9.3;-12.2;-11.6;-13.9;-16.3;0;-0.3;0.45;2;2.5;184.77;135;29;62;46;88438;0.03;0.39;0.34;0.4
1981;1;7;7;-8.1;-12.4;-14.8;-14.4;-17.6;-20.2;-0.1;-1.1;0.45;2;2.5;185.13;197;42;106;66;89061;0.11;0.29;0.34;0.4
1981;1;8;8;-13.3;-15.6;-18;-18.5;-20.4;-22.1;-0.3;-1.3;0.45;2;2.5;185.28;205;45;99;74;90098;0.05;0.01;0.33;0.4
1981;1;9;9;-12.7;-16.7;-21.2;-19.8;-21.9;-24.3;-0.5;-0.9;0.44;2;2.5;185.28;204;45;89;62;90037;0.04;0;0.33;0.4
1981;1;10;10;-7.5;-13;-18;-15;-18.9;-23.7;-0.3;-0.6;0.44;2;2.5;185.28;201;44;75;39;89006;0.02;0;0.33;0.4
1981;1;11;11;-5.4;-9.8;-13.6;-10.6;-13.1;-15.5;-0.4;-0.6;0.44;2;2.5;185.33;203;45;84;44;89367;-0.01;0;0.33;0.4
1981;1;12;12;-6.8;-9.8;-13.8;-8.9;-11.9;-15.3;0.4;0.2;0.44;2;2.5;185.41;202;42;80;39;89173;-0.03;0.15;0.33;0.4
1981;1;13;13;-4.4;-7.3;-11.3;-7;-9.2;-12.4;-0.2;-0.9;0.44;2;2.5;187.23;131;22;39;9;88236;-0.01;4.67;0.33;0.4
1981;1;14;14;-4.8;-7.3;-9;-8.9;-12.2;-14.1;-0.2;-0.7;0.45;2;2.5;190.3;184;42;103;56;88318;0.25;0.09;0.33;0.4
1981;1;15;15;-5.6;-8.6;-10.4;-8.6;-11;-14;0.5;0.2;0.45;2;2.5;190.96;85;22;72;33;86971;0;1.33;0.33;0.4
1981;1;16;16;-4.4;-9;-12.8;-12.4;-13.8;-15.6;0.2;-0.5;0.45;2;2.5;191.7;217;49;100;69;87902;0.04;0.11;0.33;0.4
1981;1;17;17;-4.6;-8.5;-11.3;-10.9;-13.7;-16.8;0.3;0.2;0.44;2;2.5;191.83;213;48;86;51;88330;0;0.06;0.33;0.4
1981;1;18;18;-1.1;-6.9;-11.1;-8;-11;-13.9;0;-0.6;0.44;2;2.5;192.06;187;42;87;37;88541;-0.01;0.24;0.33;0.4
