YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;2.5;0.9;-1.6;-0.5;-2.5;-4;6.2;0.4;0.36;1.5;2.7;25.05;112;20;70;45;94595;0.82;5.56;0.39;0.39
1981;1;2;2;2;-0.1;-2;-0.4;-2.6;-4.4;5.4;1.5;0.39;1.5;2.7;31.33;60;12;49;19;94579;0.57;12.16;0.39;0.4
1981;1;3;3;5.3;3.8;2.1;1.8;0;-1.2;7.5;2.6;0.39;1.5;2.7;35.57;85;18;44;21;93318;0.67;9.06;0.4;0.4
1981;1;4;4;3.5;1.2;-1.6;1.8;-0.3;-4.3;4.5;0.1;0.38;1.5;2.7;28.99;51;10;70;31;92928;0.25;8.82;0.41;0.4
1981;1;5;5;-1.6;-2.9;-4.1;-4.8;-6.2;-7.3;5.1;-1.3;0.4;1.5;2.7;34.75;150;28;77;43;93861;0.88;7.01;0.41;0.4
1981;1;6;6;-1.8;-3.6;-4.9;-3.4;-5.5;-6.8;2.4;-0.3;0.41;1.4;2.7;44.93;42;8;41;25;93753;0.36;14.29;0.41;0.4
1981;1;7;7;-5;-6.9;-8.8;-6.2;-9.1;-11.7;2.4;-1.6;0.42;1.4;2.7;55.01;147;28;71;38;94831;0.31;4.61;0.4;0.4
1981;1;8;8;-8;-10.5;-17.5;-10.7;-13;-18.7;0.8;-0.2;0.43;1.4;2.7;58.35;131;27;92;49;95907;0.12;1.26;0.4;0.4
1981;1;9;9;-5.7;-13.6;-20.6;-13.2;-17.3;-23;0.3;1.8;0.43;1.4;2.7;58.73;186;39;87;48;95442;0.09;0.01;0.4;0.4
1981;1;10;10;-0.3;-5.8;-9.7;-5.4;-8.6;-13;-0.2;1.2;0.42;1.4;2.7;59;145;30;56;27;94053;0.15;0.61;0.4;0.4
1981;1;11;11;-1.9;-5.5;-7.8;-4.3;-6.7;-8.8;-1.5;-0.5;0.43;1.4;2.7;59.35;129;26;65;33;94536;0.06;0.16;0.39;0.4
1981;1;12;12;-3.4;-7.8;-12.4;-6.7;-9.9;-13.7;0.6;1.3;0.43;1.3;2.7;59.41;148;32;80;45;93978;0.08;0.19;0.39;0.4
1981;1;13;13;-1.7;-5.2;-9.5;-4;-6.9;-11.2;1.2;-0.1;0.42;1.3;2.7;60.94;96;19;44;20;93556;0.07;3.02;0.39;0.4
1981;1;14;14;0.4;-4;-6.8;-5.5;-8;-10.6;2.4;1.3;0.42;1.3;2.7;62.66;184;37;90;42;93638;0.56;0.3;0.39;0.4
1981;1;15;15;2.1;-0.3;-3.7;0;-3.7;-6.2;5.1;0.8;0.41;1.3;2.7;66.97;146;27;90;41;91859;0.8;9.88;0.39;0.4
1981;1;16;16;-2.7;-4.1;-5.7;-5.6;-7;-9.8;3.6;0.6;0.42;1.3;2.7;71.19;136;31;84;49;93231;0.43;2.26;0.39;0.4
1981;1;17;17;3;0.2;-5.2;-1;-2.8;-9.9;2.8;1.9;0.41;1.3;2.7;74.56;160;36;77;43;92978;0.3;7.34;0.39;0.4
1981;1;18;18;1.1;-0.1;-1.7;-1;-1.9;-3.1;3.2;0.4;0.41;1.3;2.7;80.96;95;20;69;32;93763;0.33;5.89;0.38;0.4
1981;1;19;19;2.5;0.1;-2.7;-0.2;-2.4;-4.8;3.6;1.2;0.4;1.3;2.7;85.56;88;16;44;27;93690;0.4;7.9;0.38;0.4
