YYYY;MM;DD;DOY;2m_temp_max;2m_temp_mean;2m_temp_min;2m_dp_temp_max;2m_dp_temp_mean;2m_dp_temp_min;10m_wind_u;10m_wind_v;fcst_alb;lai_high_veg;lai_low_veg;swe;surf_net_solar_rad_max;surf_net_solar_rad_mean;surf_net_therm_rad_max;surf_net_therm_rad_mean;surf_press;total_et;prec;volsw_123;volsw_4
1981;1;1;1;-2.3;-6;-9.8;-4.9;-9;-13.2;2.4;-0.2;0.46;2.6;1.8;198.22;104;20;50;26;86634;0.01;11.32;0.34;0.4
1981;1;2;2;-4.6;-6;-7.5;-6.3;-7.8;-9.5;1.9;-0.2;0.48;2.6;1.8;215.29;67;13;37;12;86631;0.11;17.3;0.34;0.4
1981;1;3;3;0.6;-1.2;-4.3;-1.3;-3.4;-6;1.8;0.7;0.48;2.6;1.8;232.25;108;21;36;11;85655;0.18;19.38;0.34;0.4
1981;1;4;4;-0.8;-2.9;-5.2;-1.5;-4.4;-7.2;2;-0.4;0.47;2.5;1.8;249.55;114;23;66;35;85250;0.43;13.65;0.34;0.4
1981;1;5;5;-5.3;-8.2;-9.8;-7;-10.3;-11.8;2.2;-1.2;0.48;2.5;1.8;265.62;69;14;59;23;85682;0.42;18.94;0.34;0.4
1981;1;6;6;-7.4;-9.3;-10.6;-10.2;-11.4;-12.3;0.9;-0.3;0.48;2.5;1.8;281.06;88;18;40;17;85913;0.16;12.14;0.34;0.4
1981;1;7;7;-10.2;-12.9;-15;-11.6;-15;-17.1;1.1;-1;0.48;2.5;1.8;293.04;128;27;62;28;86656;0.19;9.37;0.33;0.4
1981;1;8;8;-14;-15.9;-20.4;-16.6;-18.3;-22.6;0.7;-0.3;0.48;2.5;1.8;298.5;114;24;70;37;87767;0.06;2.44;0.33;0.4
1981;1;9;9;-10.2;-17.3;-22.7;-19.9;-22.6;-25.3;0.3;1.1;0.47;2.5;1.8;299.23;173;37;80;52;87524;0.06;0;0.33;0.4
1981;1;10;10;-5.5;-13.4;-19.3;-12.2;-17.6;-23.5;0.1;1.3;0.47;2.5;1.8;299.24;167;35;62;26;86415;-0.01;0;0.33;0.4
1981;1;11;11;-5.6;-11.3;-16.2;-10.4;-13.7;-18;-0.1;0.9;0.47;2.5;1.8;299.3;162;33;60;37;86814;-0.02;0.01;0.33;0.4
1981;1;12;12;-5.2;-13.3;-18.3;-11.6;-16.5;-20.3;0.1;1.4;0.47;2.5;1.8;299.38;152;33;64;47;86323;0;0;0.33;0.4
1981;1;13;13;-6.2;-11.8;-18;-10.3;-14.4;-20.2;0.5;0.6;0.46;2.5;1.8;299.81;102;21;58;18;85792;0;2.8;0.33;0.39
1981;1;14;14;-8.8;-11.4;-13.8;-11.5;-14.3;-17.5;1;0.4;0.47;2.5;1.8;303.08;167;34;79;36;85908;0.09;1.14;0.33;0.39
1981;1;15;15;-5.1;-8.5;-11.5;-7.6;-11.6;-15;1.2;0.7;0.47;2.5;1.8;307.51;99;19;69;23;84244;0;10.52;0.33;0.39
1981;1;16;16;-7.9;-10.2;-14.2;-10.3;-12.5;-16.2;1.5;-0.1;0.48;2.5;1.8;318.35;102;24;70;36;85417;0.09;8.34;0.33;0.39
1981;1;17;17;-4.7;-9.6;-15.2;-8.3;-12.4;-17.3;0.4;1.5;0.48;2.5;1.8;324.25;168;34;65;36;85540;0.04;3.98;0.33;0.39
1981;1;18;18;-3.7;-6.9;-10.1;-6.2;-8.7;-11.4;0.8;0.5;0.48;2.5;1.8;330.04;124;24;32;15;86062;-0.03;10.14;0.33;0.39
1981;1;19;19;-4.3;-6.4;-8.8;-6.8;-8.5;-10.3;0.6;0.9;0.48;2.5;1.8;339.69;100;19;29;15;86072;0.06;15.26;0.33;0.39
1981;1;20;20;-5.7;-7.5;-9.3;-7.7;-9.8;-11;1.4;-0.4;0.48;2.5;1.8;357.52;169;35;69;38;85715;0.19;12.37;0.33;0.39
1981;1;21;21;-7;-8.1;-8.9;-8.6;-9.5;-10.3;1.3;-1.1;0.48;2.5;1.8;370.02;84;17;23;9;87099;0.08;11.97;0.32;0.39
1981;1;22;22;-7;-8.7;-10.1;-9.7;-10.6;-11.8;0.4;-0.4;0.48;2.5;1.8;376.69;119;26;55;29;87644;0.1;1.43;0.32;0.39
1981;1;23;23;-2.9;-9;-13.4;-8.7;-12.2;-15.7;0.1;0.8;0.47;2.5;1.8;377.15;199;45;87;63;87804;0.02;0;0.32;0.39
1981;1;24;24;-2.8;-9.4;-13.8;-11.4;-15.1;-18.1;0.3;1;0.47;2.5;1.8;377.17;193;45;83;56;87318;0.08;0;0.32;0.39
1981;1;25;25;-7;-9.8;-13;-9.1;-14.1;-18.6;0.8;1;0.47;2.5;1.8;377.34;107;24;56;23;87061;0.03;2.09;0.32;0.39
1981;1;26;26;-5.7;-7.8;-11.7;-7.6;-9.5;-13;1.5;-0.9;0.48;2.5;1.8;387.01;152;30;78;26;87393;0.01;13.1;0.32;0.39
1981;1;27;27;-8.6;-10.7;-12.3;-12.3;-13;-14.1;1;-0.2;0.48;2.5;1.8;392.53;196;43;85;59;88232;0.09;0.12;0.32;0.39
1981;1;28;28;-8.1;-12.3;-17.2;-12.9;-15.3;-19.2;0.3;0.6;0.47;2.5;1.8;392.58;180;42;84;58;88378;0;0.06;0.32;0.39
1981;1;29;29;-3.3;-11.9;-19.3;-13.3;-18.1;-22.1;0;1.1;0.47;2.5;1.8;392.59;225;52;99;69;88167;0;0;0.32;0.39
1981;1;30;30;-1.2;-9.2;-15.9;-9.5;-15.4;-20.6;0.3;1.1;0.47;2.5;1.8;392.65;222;52;86;56;88132;-0.05;0;0.32;0.39
1981;1;31;31;-0.3;-7.3;-11.8;-10.5;-14.2;-18;0.5;1.1;0.46;2.5;1.8;392.73;184;45;73;44;88369;0;0;0.32;0.39
