YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;10.58;10.58;-2.5;-2.5;0;0;0;0;83.32;83.32;446.49;446.49;10.58;10.58;0.33;0.33;0.37
1981;1;2;9.38;9.38;-3.9;-3.9;0;0;0;0;82.78;82.78;446.07;446.07;19.96;19.96;0.35;0.35;0.4
1981;1;3;11.81;11.81;1.2;1.2;0.23;0.23;0.07;0.07;86.88;86.88;445.64;445.64;23.36;23.36;0.36;0.36;0.73
1981;1;4;7.75;7.75;-0.9;-0.9;0;0;0;0;87.45;87.45;445.2;445.2;29.82;29.82;0.37;0.37;0.93
1981;1;5;13.53;13.53;-5.7;-5.7;0;0;0;0;87.45;87.45;444.11;444.11;43.35;43.35;0.35;0.35;0.67
1981;1;6;8.66;8.66;-7.2;-7.2;0;0;0;0;87.45;87.45;443.02;443.02;52.02;52.02;0.35;0.35;0.6
1981;1;7;7.5;7.5;-10.6;-10.6;0;0;0;0;87.45;87.45;441.93;441.93;59.52;59.52;0.34;0.34;0.5
1981;1;8;1.89;1.89;-13.3;-13.3;0;0;0;0;87.45;87.45;440.85;440.85;61.41;61.41;0.34;0.34;0.41
1981;1;9;0;0;-15.2;-15.2;0;0;0;0;87.45;87.45;439.76;439.76;61.41;61.41;0.34;0.34;0.34
1981;1;10;0;0;-12.7;-12.7;0;0;0;0;87.45;87.45;438.68;438.68;61.41;61.41;0.34;0.34;0.35
1981;1;11;0.2;0.2;-10;-10;0;0;0;0;87.45;87.45;437.61;437.61;61.6;61.6;0.34;0.34;0.36
1981;1;12;0;0;-9.9;-9.9;0;0;0;0;87.45;87.45;436.53;436.53;61.6;61.6;0.34;0.34;0.35
1981;1;13;2.47;2.47;-8.4;-8.4;0;0;0;0;87.45;87.45;435.46;435.46;64.08;64.08;0.34;0.34;0.37
1981;1;14;0.91;0.91;-7.9;-7.9;0;0;0;0;87.45;87.45;434.39;434.39;64.98;64.98;0.34;0.34;0.36
1981;1;15;4.33;4.33;-5.3;-5.3;0;0;0;0;87.45;87.45;433.32;433.32;69.31;69.31;0.34;0.34;0.39
1981;1;16;2.95;2.95;-6.8;-6.8;0;0;0;0;87.45;87.45;432.26;432.26;72.27;72.27;0.34;0.34;0.42
1981;1;17;1.77;1.77;-5.6;-5.6;0;0;0;0;87.45;87.45;431.2;431.2;74.03;74.03;0.34;0.34;0.4
1981;1;18;5.22;5.22;-3.8;-3.8;0;0;0;0;87.45;87.45;430.14;430.14;79.25;79.25;0.34;0.34;0.39
1981;1;19;6.99;6.99;-3.7;-3.7;0;0;0;0;87.45;87.45;429.08;429.08;86.25;86.25;0.33;0.33;0.46
1981;1;20;5.54;5.54;-4.7;-4.7;0;0;0;0;87.45;87.45;428.03;428.03;91.78;91.78;0.33;0.33;0.48
1981;1;21;8.13;8.13;-5.9;-5.9;0;0;0;0;87.45;87.45;426.98;426.98;99.92;99.92;0.33;0.33;0.49
1981;1;22;1.44;1.44;-7.1;-7.1;0;0;0;0;87.45;87.45;425.93;425.93;101.36;101.36;0.33;0.33;0.39
1981;1;23;0;0;-8.5;-8.5;0;0;0;0;87.45;87.45;424.88;424.88;101.36;101.36;0.33;0.33;0.32
1981;1;24;0.03;0.03;-8.1;-8.1;0;0;0;0;87.45;87.45;423.84;423.84;101.39;101.39;0.33;0.33;0.35
1981;1;25;1.92;1.92;-7.5;-7.5;0;0;0;0;87.45;87.45;422.8;422.8;103.31;103.31;0.33;0.33;0.37
1981;1;26;9.32;9.32;-5.3;-5.3;0;0;0;0;87.45;87.45;421.76;421.76;112.62;112.62;0.33;0.33;0.41
1981;1;27;0.07;0.07;-9.9;-9.9;0;0;0;0;87.45;87.45;420.72;420.72;112.69;112.69;0.33;0.33;0.41
1981;1;28;0.04;0.04;-10.9;-10.9;0;0;0;0;87.45;87.45;419.69;419.69;112.73;112.73;0.33;0.33;0.36
1981;1;29;0;0;-9.3;-9.3;0;0;0;0;87.45;87.45;418.66;418.66;112.73;112.73;0.33;0.33;0.32
1981;1;30;0;0;-7.8;-7.8;0;0;0;0;87.45;87.45;417.63;417.63;112.73;112.73;0.33;0.33;0.33
1981;1;31;0;0;-6.6;-6.6;0;0;0;0;87.45;87.45;416.61;416.61;112.73;112.73;0.32;0.32;0.33
1981;2;1;0;0;-4.1;-4.1;0;0;0;0;87.45;87.45;415.58;415.58;112.73;112.73;0.32;0.32;0.33
1981;2;2;0;0;-2.9;-2.9;0;0;0;0;87.45;87.45;414.56;414.56;112.73;112.73;0.32;0.32;0.37
1981;2;3;0.11;0.11;-1.3;-1.3;0;0;0;0;87.45;87.45;413.54;413.54;112.84;112.84;0.32;0.32;0.41
1981;2;4;3.23;3.23;-0.2;-0.2;0;0;0;0;87.45;87.45;412.53;412.53;116.08;116.08;0.32;0.32;0.42
1981;2;5;4.44;4.44;-3.8;-3.8;0;0;0;0;87.45;87.45;411.51;411.51;120.52;120.52;0.32;0.32;0.42
1981;2;6;3.68;3.68;-4.2;-4.2;0;0;0;0;87.45;87.45;410.5;410.5;124.19;124.19;0.32;0.32;0.46
1981;2;7;8.92;8.92;1;1;0.2;0.2;0.09;0.09;89.25;89.25;409.5;409.5;131.15;131.15;0.32;0.32;0.53
1981;2;8;2.27;2.27;2.6;2.6;0.48;0.48;0.41;0.41;94.13;94.13;408.49;408.49;127.94;127.94;0.32;0.32;0.81
1981;2;9;0.01;0.01;0.8;0.8;0.16;0.16;0.16;0.16;94.68;94.68;408.36;408.36;126.62;126.62;0.32;0.32;0.83
1981;2;10;4.09;4.09;0.3;0.3;0.07;0.07;0.05;0.05;95.33;95.33;408.16;408.16;128.72;128.72;0.32;0.32;0.75
1981;2;11;0.75;0.75;-3.6;-3.6;0;0;0;0;95.33;95.33;407.15;407.15;129.47;129.47;0.32;0.32;0.67
1981;2;12;1.18;1.18;-7.6;-7.6;0;0;0;0;95.33;95.33;406.15;406.15;130.65;130.65;0.32;0.32;0.6
1981;2;13;2.71;2.71;-8.5;-8.5;0;0;0;0;95.33;95.33;405.16;405.16;133.35;133.35;0.32;0.32;0.52
1981;2;14;4;4;-7.9;-7.9;0;0;0;0;95.33;95.33;404.16;404.16;137.35;137.35;0.32;0.32;0.47
1981;2;15;0.17;0.17;-8.2;-8.2;0;0;0;0;95.33;95.33;403.17;403.17;137.53;137.53;0.31;0.31;0.45
1981;2;16;0.3;0.3;-6.5;-6.5;0;0;0;0;95.33;95.33;402.18;402.18;137.82;137.82;0.31;0.31;0.45
1981;2;17;0.97;0.97;-6.9;-6.9;0;0;0;0;95.33;95.33;401.19;401.19;138.79;138.79;0.31;0.31;0.44
1981;2;18;2.3;2.3;-7.8;-7.8;0;0;0;0;95.33;95.33;400.21;400.21;141.09;141.09;0.31;0.31;0.43
1981;2;19;0.28;0.28;-7.8;-7.8;0;0;0;0;95.33;95.33;399.22;399.22;141.38;141.38;0.31;0.31;0.42
1981;2;20;0.34;0.34;-7.3;-7.3;0;0;0;0;95.33;95.33;398.24;398.24;141.72;141.72;0.31;0.31;0.41
1981;2;21;0.08;0.08;-7.3;-7.3;0;0;0;0;95.33;95.33;397.26;397.26;141.79;141.79;0.31;0.31;0.41
1981;2;22;1.53;1.53;-5.1;-5.1;0;0;0;0;95.33;95.33;396.29;396.29;143.32;143.32;0.31;0.31;0.41
1981;2;23;1.56;1.56;-1.6;-1.6;0;0;0;0;95.33;95.33;395.32;395.32;144.84;144.84;0.31;0.31;0.39
1981;2;24;2.28;2.28;-1.5;-1.5;0;0;0;0;95.33;95.33;394.35;394.35;147.12;147.12;0.31;0.31;0.37
1981;2;25;0.2;0.2;-2.6;-2.6;0;0;0;0;95.33;95.33;393.38;393.38;147.32;147.32;0.31;0.31;0.35
1981;2;26;0;0;-5.8;-5.8;0;0;0;0;95.33;95.33;392.41;392.41;147.32;147.32;0.31;0.31;0.32
1981;2;27;0.1;0.1;-7.4;-7.4;0;0;0;0;95.33;95.33;391.45;391.45;147.42;147.42;0.31;0.31;0.32
1981;2;28;0.22;0.22;-5.9;-5.9;0;0;0;0;95.33;95.33;390.49;390.49;147.64;147.64;0.3;0.3;0.33
1981;3;1;0.85;0.85;-3.6;-3.6;0;0;0;0;95.33;95.33;389.53;389.53;148.49;148.49;0.3;0.3;0.36
1981;3;2;0;0;-1.9;-1.9;0;0;0;0;95.33;95.33;388.57;388.57;148.49;148.49;0.3;0.3;0.37
1981;3;3;0.71;0.71;-1.4;-1.4;0;0;0;0;95.33;95.33;387.62;387.62;149.2;149.2;0.3;0.3;0.38
1981;3;4;6.72;6.72;-1.7;-1.7;0;0;0;0;95.33;95.33;386.67;386.67;155.92;155.92;0.3;0.3;0.39
1981;3;5;0.81;0.81;-2.2;-2.2;0;0;0;0;95.33;95.33;385.72;385.72;156.73;156.73;0.3;0.3;0.39
1981;3;6;0.08;0.08;-1.3;-1.3;0;0;0;0;95.33;95.33;384.77;384.77;156.81;156.81;0.3;0.3;0.39
1981;3;7;0.06;0.06;2;2;0.48;0.48;0.47;0.47;95.85;95.85;383.82;383.82;156.24;156.24;0.3;0.3;0.37
1981;3;8;1.37;1.37;4.4;4.4;0.99;0.99;0.89;0.89;101.23;101.23;383.8;383.8;150.12;150.12;0.3;0.3;0.39
1981;3;9;0.09;0.09;4.7;4.7;1.05;1.05;1.02;1.02;108.41;108.41;383.73;383.73;140.27;140.27;0.37;0.37;0.48
1981;3;10;12.46;12.46;4.9;4.9;1.09;1.09;0.27;0.27;123.05;123.05;383.7;383.7;128.53;128.53;0.76;0.76;1.26
1981;3;11;2.86;2.86;7.8;7.8;1.67;1.67;1.33;1.33;127.71;127.71;383.9;383.9;112.02;112.02;1.49;1.49;4.17
