YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;7.57;7.57;-1.6;-1.6;0;0;0;0;92.23;92.23;165.19;165.19;6.42;6.42;0.57;0.57;1.8
1981;1;2;13.95;13.95;-1.2;-1.2;0;0;0;0;95.1;95.1;164.99;164.99;15.66;15.66;0.61;0.61;1.75
1981;1;3;14.85;14.85;3;3;0.45;0.45;0.01;0.01;111.38;111.38;164.86;164.86;3.9;3.9;0.97;0.97;4
1981;1;4;9.16;9.16;0.5;0.5;0.08;0.08;0;0;114.81;114.81;164.86;164.86;2.73;2.73;1.24;1.24;3.88
1981;1;5;9.74;9.74;-3.6;-3.6;0;0;0;0;114.53;114.53;164.92;164.92;12.47;12.47;1.05;1.05;2.72
1981;1;6;10.57;10.57;-4.7;-4.7;0;0;0;0;114.53;114.53;163.81;163.81;23.04;23.04;0.99;0.99;2.41
1981;1;7;6.52;6.52;-8.5;-8.5;0;0;0;0;114.53;114.53;162.7;162.7;29.56;29.56;0.95;0.95;2.26
1981;1;8;2.27;2.27;-11.9;-11.9;0;0;0;0;114.53;114.53;161.59;161.59;31.83;31.83;0.91;0.91;2.07
1981;1;9;0;0;-13.9;-13.9;0;0;0;0;114.53;114.53;160.5;160.5;31.83;31.83;0.87;0.87;1.92
1981;1;10;0.05;0.05;-8.5;-8.5;0;0;0;0;114.53;114.53;159.41;159.41;31.88;31.88;0.83;0.83;1.78
1981;1;11;0.03;0.03;-8.9;-8.9;0;0;0;0;114.53;114.53;158.34;158.34;31.91;31.91;0.8;0.8;1.68
1981;1;12;0;0;-9.9;-9.9;0;0;0;0;114.53;114.53;157.26;157.26;31.91;31.91;0.77;0.77;1.55
1981;1;13;3.01;3.01;-8.4;-8.4;0;0;0;0;114.53;114.53;156.2;156.2;34.92;34.92;0.74;0.74;1.42
1981;1;14;0.6;0.6;-6.9;-6.9;0;0;0;0;114.53;114.53;155.14;155.14;35.52;35.52;0.71;0.71;1.35
1981;1;15;9.29;9.29;-4;-4;0;0;0;0;114.53;114.53;154.09;154.09;44.81;44.81;0.69;0.69;1.39
1981;1;16;5.44;5.44;-5.2;-5.2;0;0;0;0;114.53;114.53;153.05;153.05;50.25;50.25;0.67;0.67;1.34
1981;1;17;5.14;5.14;-3.8;-3.8;0;0;0;0;114.53;114.53;152.01;152.01;55.39;55.39;0.65;0.65;1.28
1981;1;18;11.44;11.44;-1.9;-1.9;0;0;0;0;114.53;114.53;150.98;150.98;66.83;66.83;0.63;0.63;1.37
1981;1;19;13.13;13.13;-1.7;-1.7;0;0;0;0;114.54;114.54;149.96;149.96;79.94;79.94;0.61;0.61;1.47
1981;1;20;9.8;9.8;-2.7;-2.7;0;0;0;0;114.54;114.54;148.95;148.95;89.74;89.74;0.59;0.59;1.66
1981;1;21;11.15;11.15;-4.3;-4.3;0;0;0;0;114.54;114.54;147.94;147.94;100.89;100.89;0.58;0.58;1.43
1981;1;22;0.16;0.16;-6.5;-6.5;0;0;0;0;114.54;114.54;146.94;146.94;101.05;101.05;0.56;0.56;1.32
1981;1;23;0;0;-9.6;-9.6;0;0;0;0;114.54;114.54;145.94;145.94;101.05;101.05;0.55;0.55;1.21
1981;1;24;0;0;-10;-10;0;0;0;0;114.54;114.54;144.95;144.95;101.05;101.05;0.54;0.54;1.17
1981;1;25;2.42;2.42;-8.5;-8.5;0;0;0;0;114.54;114.54;143.97;143.97;103.47;103.47;0.52;0.52;1.13
1981;1;26;9.53;9.53;-2.7;-2.7;0;0;0;0;114.54;114.54;143;143;113;113;0.51;0.51;1.13
1981;1;27;0.05;0.05;-8.1;-8.1;0;0;0;0;114.54;114.54;142.03;142.03;113.05;113.05;0.5;0.5;1.03
1981;1;28;0.05;0.05;-10.5;-10.5;0;0;0;0;114.54;114.54;141.07;141.07;113.1;113.1;0.49;0.49;0.97
1981;1;29;0;0;-11.6;-11.6;0;0;0;0;114.54;114.54;140.11;140.11;113.1;113.1;0.48;0.48;0.97
1981;1;30;0;0;-11.1;-11.1;0;0;0;0;114.54;114.54;139.16;139.16;113.1;113.1;0.48;0.48;0.99
1981;1;31;0;0;-8.1;-8.1;0;0;0;0;114.54;114.54;138.22;138.22;113.1;113.1;0.47;0.47;0.99
1981;2;1;0;0;-6.1;-6.1;0;0;0;0;114.54;114.54;137.29;137.29;113.1;113.1;0.46;0.46;0.98
1981;2;2;0;0;-5;-5;0;0;0;0;114.54;114.54;136.36;136.36;113.1;113.1;0.45;0.45;0.94
1981;2;3;1.67;1.67;-2.4;-2.4;0;0;0;0;114.54;114.54;135.44;135.44;114.77;114.77;0.45;0.45;0.97
1981;2;4;13.47;13.47;-0.1;-0.1;0;0;0;0;116.33;116.33;134.52;134.52;122.19;122.19;0.48;0.48;0.98
1981;2;5;6.33;6.33;-2.5;-2.5;0;0;0;0;116.33;116.33;133.61;133.61;128.52;128.52;0.54;0.54;0.99
1981;2;6;7.6;7.6;-1.9;-1.9;0;0;0;0;116.33;116.33;132.7;132.7;136.12;136.12;0.56;0.56;0.95
1981;2;7;12.4;12.4;2.8;2.8;0.44;0.44;0.04;0.04;122.15;122.15;131.81;131.81;125.93;125.93;1.39;1.39;4.9
1981;2;8;1.34;1.34;3.2;3.2;0.5;0.5;0.15;0.15;124.41;124.41;132.22;132.22;107.08;107.08;2.5;2.5;5.08
1981;2;9;0;0;0.8;0.8;0.13;0.13;0.04;0.04;124.46;124.46;132.8;132.8;102.15;102.15;2.01;2.01;3.26
1981;2;10;4.96;4.96;0.6;0.6;0.1;0.1;0.02;0.02;124.79;124.79;133.47;133.47;98.29;98.29;1.83;1.83;3.26
1981;2;11;0.88;0.88;-2.6;-2.6;0;0;0;0;124.79;124.79;132.57;132.57;99.17;99.17;1.61;1.61;2.97
1981;2;12;1.88;1.88;-5.9;-5.9;0;0;0;0;124.79;124.79;131.67;131.67;101.05;101.05;1.51;1.51;2.69
1981;2;13;0.4;0.4;-7.4;-7.4;0;0;0;0;124.79;124.79;130.78;130.78;101.45;101.45;1.42;1.42;2.42
1981;2;14;1.17;1.17;-6.6;-6.6;0;0;0;0;124.79;124.79;129.9;129.9;102.62;102.62;1.33;1.33;2.25
1981;2;15;0;0;-7.4;-7.4;0;0;0;0;124.79;124.79;129.02;129.02;102.62;102.62;1.25;1.25;2.11
1981;2;16;0;0;-7.3;-7.3;0;0;0;0;124.79;124.79;128.15;128.15;102.62;102.62;1.18;1.18;1.97
1981;2;17;0.01;0.01;-6.1;-6.1;0;0;0;0;124.79;124.79;127.28;127.28;102.63;102.63;1.11;1.11;1.8
1981;2;18;1.47;1.47;-6.1;-6.1;0;0;0;0;124.79;124.79;126.42;126.42;104.1;104.1;1.04;1.04;1.68
1981;2;19;0.12;0.12;-5.2;-5.2;0;0;0;0;124.79;124.79;125.56;125.56;104.22;104.22;0.98;0.98;1.58
1981;2;20;0.1;0.1;-4;-4;0;0;0;0;124.79;124.79;124.71;124.71;104.32;104.32;0.93;0.93;1.5
1981;2;21;0.11;0.11;-3.8;-3.8;0;0;0;0;124.79;124.79;123.87;123.87;104.43;104.43;0.88;0.88;1.41
1981;2;22;0.07;0.07;-3.8;-3.8;0;0;0;0;124.79;124.79;123.03;123.03;104.5;104.5;0.84;0.84;1.32
1981;2;23;1.77;1.77;-3.1;-3.1;0;0;0;0;124.79;124.79;122.2;122.2;106.27;106.27;0.79;0.79;1.21
1981;2;24;1.36;1.36;-1.9;-1.9;0;0;0;0;124.79;124.79;121.37;121.37;107.63;107.63;0.75;0.75;1.14
1981;2;25;0.87;0.87;-1.4;-1.4;0;0;0;0;124.79;124.79;120.55;120.55;108.5;108.5;0.72;0.72;1.05
1981;2;26;0;0;-3.9;-3.9;0;0;0;0;124.79;124.79;119.74;119.74;108.5;108.5;0.69;0.69;0.99
