YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;3.88;3.88;-6.7;-6.7;0;0;0;0;121.46;121.46;376.67;376.67;3.88;3.88;4.31;4.31;3.89
1981;1;2;7.07;7.07;-6.6;-6.6;0;0;0;0;121.17;121.17;375.91;375.91;10.95;10.95;4.28;4.28;4.07
1981;1;3;10.01;10.01;-2.5;-2.5;0;0;0;0;121.17;121.17;374.59;374.59;20.96;20.96;4.26;4.26;4.37
1981;1;4;5.01;5.01;-3;-3;0;0;0;0;121.17;121.17;373.28;373.28;25.97;25.97;4.25;4.25;5.08
1981;1;5;9.48;9.48;-8.2;-8.2;0;0;0;0;121.17;121.17;371.96;371.96;35.45;35.45;4.23;4.23;4.4
1981;1;6;5.35;5.35;-9.8;-9.8;0;0;0;0;121.17;121.17;370.66;370.66;40.8;40.8;4.21;4.21;4.26
1981;1;7;4.24;4.24;-13.4;-13.4;0;0;0;0;121.17;121.17;369.35;369.35;45.04;45.04;4.19;4.19;4.12
1981;1;8;1.31;1.31;-16.7;-16.7;0;0;0;0;121.17;121.17;368.06;368.06;46.35;46.35;4.17;4.17;3.9
1981;1;9;0;0;-17.6;-17.6;0;0;0;0;121.17;121.17;366.76;366.76;46.35;46.35;4.15;4.15;3.47
1981;1;10;0;0;-15;-15;0;0;0;0;121.17;121.17;365.47;365.47;46.35;46.35;4.13;4.13;3.46
1981;1;11;0;0;-11.8;-11.8;0;0;0;0;121.17;121.17;364.19;364.19;46.35;46.35;4.11;4.11;3.47
1981;1;12;0;0;-13.2;-13.2;0;0;0;0;121.17;121.17;362.91;362.91;46.35;46.35;4.09;4.09;3.36
1981;1;13;2.33;2.33;-12.1;-12.1;0;0;0;0;121.17;121.17;361.63;361.63;48.68;48.68;4.07;4.07;3.24
1981;1;14;0.43;0.43;-10.3;-10.3;0;0;0;0;121.17;121.17;360.36;360.36;49.11;49.11;4.05;4.05;3.49
1981;1;15;3.72;3.72;-9.4;-9.4;0;0;0;0;121.17;121.17;359.09;359.09;52.83;52.83;4.03;4.03;3.78
1981;1;16;2.46;2.46;-10.9;-10.9;0;0;0;0;121.17;121.17;357.83;357.83;55.29;55.29;4.01;4.01;3.93
1981;1;17;1.28;1.28;-11;-11;0;0;0;0;121.17;121.17;356.57;356.57;56.57;56.57;3.99;3.99;3.97
1981;1;18;2.36;2.36;-8.3;-8.3;0;0;0;0;121.17;121.17;355.32;355.32;58.93;58.93;3.97;3.97;3.99
1981;1;19;7.2;7.2;-8.1;-8.1;0;0;0;0;121.17;121.17;354.07;354.07;66.13;66.13;3.96;3.96;4.03
1981;1;20;3.58;3.58;-9.1;-9.1;0;0;0;0;121.17;121.17;352.83;352.83;69.71;69.71;3.94;3.94;3.96
1981;1;21;5.02;5.02;-8;-8;0;0;0;0;121.17;121.17;351.59;351.59;74.73;74.73;3.92;3.92;3.87
1981;1;22;0.93;0.93;-8.6;-8.6;0;0;0;0;121.17;121.17;350.35;350.35;75.66;75.66;3.9;3.9;3.84
1981;1;23;0;0;-10.1;-10.1;0;0;0;0;121.17;121.17;349.12;349.12;75.66;75.66;3.89;3.89;3.71
1981;1;24;0;0;-8.9;-8.9;0;0;0;0;121.17;121.17;347.89;347.89;75.66;75.66;3.87;3.87;3.64
1981;1;25;0.63;0.63;-10.2;-10.2;0;0;0;0;121.17;121.17;346.67;346.67;76.29;76.29;3.85;3.85;3.56
1981;1;26;6.07;6.07;-8.3;-8.3;0;0;0;0;121.17;121.17;345.45;345.45;82.36;82.36;3.84;3.84;3.71
1981;1;27;0.02;0.02;-11.6;-11.6;0;0;0;0;121.17;121.17;344.24;344.24;82.38;82.38;3.82;3.82;3.55
1981;1;28;0.02;0.02;-13.5;-13.5;0;0;0;0;121.17;121.17;343.02;343.02;82.4;82.4;3.8;3.8;3.56
1981;1;29;0;0;-11.4;-11.4;0;0;0;0;121.17;121.17;341.82;341.82;82.4;82.4;3.79;3.79;3.4
1981;1;30;0;0;-8.6;-8.6;0;0;0;0;121.17;121.17;340.62;340.62;82.4;82.4;3.77;3.77;3.43
1981;1;31;0;0;-7;-7;0;0;0;0;121.17;121.17;339.42;339.42;82.4;82.4;3.76;3.76;3.55
1981;2;1;0;0;-4.6;-4.6;0;0;0;0;121.17;121.17;338.23;338.23;82.4;82.4;3.74;3.74;3.63
1981;2;2;0;0;-4.1;-4.1;0;0;0;0;121.17;121.17;337.04;337.04;82.4;82.4;3.73;3.73;3.63
1981;2;3;0;0;-4.6;-4.6;0;0;0;0;121.17;121.17;335.85;335.85;82.4;82.4;3.71;3.71;3.64
1981;2;4;4.31;4.31;-3;-3;0;0;0;0;121.17;121.17;334.67;334.67;86.71;86.71;3.7;3.7;3.62
1981;2;5;2.36;2.36;-6.1;-6.1;0;0;0;0;121.17;121.17;333.5;333.5;89.07;89.07;3.68;3.68;3.6
1981;2;6;2.12;2.12;-7.4;-7.4;0;0;0;0;121.17;121.17;332.32;332.32;91.19;91.19;3.67;3.67;3.58
1981;2;7;3.94;3.94;-1.8;-1.8;0;0;0;0;121.17;121.17;331.16;331.16;95.09;95.09;3.65;3.65;3.72
1981;2;8;1.09;1.09;1;1;0.29;0.29;0.37;0.37;122.08;122.08;329.99;329.99;94.46;94.46;3.66;3.66;4.08
1981;2;9;0;0;-0.3;-0.3;0;0;0;0;122.08;122.08;328.83;328.83;94.46;94.46;3.67;3.67;3.86
1981;2;10;4.45;4.45;-1.5;-1.5;0;0;0;0;122.08;122.08;327.68;327.68;98.74;98.74;3.67;3.67;3.68
1981;2;11;1.12;1.12;-5.6;-5.6;0;0;0;0;122.08;122.08;326.52;326.52;99.86;99.86;3.66;3.66;3.53
1981;2;12;1.18;1.18;-10.1;-10.1;0;0;0;0;122.08;122.08;325.38;325.38;101.04;101.04;3.65;3.65;3.4
1981;2;13;1.05;1.05;-11.8;-11.8;0;0;0;0;122.08;122.08;324.23;324.23;102.09;102.09;3.63;3.63;3.25
1981;2;14;2.35;2.35;-11.2;-11.2;0;0;0;0;122.08;122.08;323.09;323.09;104.44;104.44;3.61;3.61;3.34
1981;2;15;0;0;-11.1;-11.1;0;0;0;0;122.08;122.08;321.96;321.96;104.44;104.44;3.6;3.6;3.2
1981;2;16;0.04;0.04;-9.5;-9.5;0;0;0;0;122.08;122.08;320.83;320.83;104.48;104.48;3.58;3.58;3.13
1981;2;17;0.56;0.56;-10;-10;0;0;0;0;122.08;122.08;319.7;319.7;105.04;105.04;3.57;3.57;3.19
1981;2;18;1.41;1.41;-9.6;-9.6;0;0;0;0;122.08;122.08;318.57;318.57;106.45;106.45;3.55;3.55;3.16
1981;2;19;0.35;0.35;-8.7;-8.7;0;0;0;0;122.08;122.08;317.45;317.45;106.8;106.8;3.53;3.53;3.16
1981;2;20;0.3;0.3;-8.6;-8.6;0;0;0;0;122.08;122.08;316.34;316.34;107.1;107.1;3.52;3.52;3.17
1981;2;21;0.19;0.19;-8.4;-8.4;0;0;0;0;122.08;122.08;315.23;315.23;107.29;107.29;3.5;3.5;3.17
1981;2;22;1.23;1.23;-6.2;-6.2;0;0;0;0;122.08;122.08;314.12;314.12;108.52;108.52;3.49;3.49;3.24
1981;2;23;5.9;5.9;-4;-4;0;0;0;0;122.08;122.08;313.01;313.01;114.42;114.42;3.47;3.47;3.16
1981;2;24;5.79;5.79;-3.3;-3.3;0;0;0;0;122.08;122.08;311.91;311.91;120.21;120.21;3.46;3.46;3.14
1981;2;25;0.99;0.99;-4.1;-4.1;0;0;0;0;122.08;122.08;310.82;310.82;121.2;121.2;3.45;3.45;3.17
1981;2;26;0;0;-6.8;-6.8;0;0;0;0;122.08;122.08;309.73;309.73;121.2;121.2;3.43;3.43;3.11
1981;2;27;0.06;0.06;-9.4;-9.4;0;0;0;0;122.08;122.08;308.64;308.64;121.26;121.26;3.42;3.42;3.04
1981;2;28;0.28;0.28;-9.8;-9.8;0;0;0;0;122.08;122.08;307.55;307.55;121.54;121.54;3.4;3.4;3.1
1981;3;1;1.55;1.55;-6.1;-6.1;0;0;0;0;122.08;122.08;306.47;306.47;123.09;123.09;3.39;3.39;3.13
1981;3;2;0;0;-4.2;-4.2;0;0;0;0;122.08;122.08;305.39;305.39;123.09;123.09;3.38;3.38;3.16
1981;3;3;0.75;0.75;-2.8;-2.8;0;0;0;0;122.08;122.08;304.32;304.32;123.84;123.84;3.36;3.36;3.12
1981;3;4;3.81;3.81;-3.1;-3.1;0;0;0;0;122.08;122.08;303.25;303.25;127.65;127.65;3.35;3.35;3.13
1981;3;5;0.31;0.31;-3.8;-3.8;0;0;0;0;122.08;122.08;302.18;302.18;127.96;127.96;3.34;3.34;3.14
1981;3;6;0.19;0.19;-3.2;-3.2;0;0;0;0;122.08;122.08;301.12;301.12;128.15;128.15;3.32;3.32;3.15
1981;3;7;0.12;0.12;-0.3;-0.3;0;0;0;0;122.08;122.08;300.06;300.06;128.25;128.25;3.31;3.31;3.22
1981;3;8;0.87;0.87;0.9;0.9;0.34;0.34;0.45;0.45;122.67;122.67;299.01;299.01;127.97;127.97;3.31;3.31;3.37
1981;3;9;0.07;0.07;2;2;0.64;0.64;0.33;0.33;126.56;126.56;297.96;297.96;121.77;121.77;3.38;3.38;3.98
1981;3;10;5.04;5.04;2;2;0.64;0.64;0.66;0.66;132.17;132.17;297.55;297.55;115.78;115.78;3.81;3.81;4.4
1981;3;11;4.36;4.36;3.3;3.3;0.96;0.96;1.03;1.03;140.87;140.87;297.32;297.32;103.67;103.67;4.65;4.65;5.89
1981;3;12;4.76;4.76;3.6;3.6;1.03;1.03;1.06;1.06;151.08;151.08;297.33;297.33;89.85;89.85;5.69;5.69;9.68
1981;3;13;5.01;5.01;0.6;0.6;0.24;0.24;0.25;0.25;152.77;152.77;297.58;297.58;90.3;90.3;5.81;5.81;9.56
1981;3;14;0.98;0.98;-0.4;-0.4;0;0;0;0;152.43;152.43;297.91;297.91;91.09;91.09;5.31;5.31;8.06
