YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;5.04;5.83;-7.8;-6.7;0;0;0;0;130.97;138.68;683.11;768.66;5.04;5.83;25.07;5.38;10.55
1981;1;2;11.39;12.05;-10.4;-9;0;0;0;0;130.97;138.68;681.05;766.81;16.43;17.88;23.66;4.91;10.4
1981;1;3;9.62;9.92;-6.5;-5.5;0;0;0;0;130.97;138.68;679;764.97;26.05;27.8;22.36;3.99;10.78
1981;1;4;17.21;19.18;-6;-5;0;0;0;0;130.97;138.68;676.96;763.14;43.26;46.98;21.27;3.28;11.36
1981;1;5;15.39;16.18;-12.4;-11.2;0;0;0;0;130.97;138.68;674.92;761.31;58.65;63.16;20.37;2.73;10.51
1981;1;6;14.96;16.12;-13.2;-12;0;0;0;0;130.97;138.68;672.89;759.48;73.61;79.28;19.63;2.3;10.56
1981;1;7;8.67;9.53;-15.8;-14.5;0;0;0;0;130.97;138.68;670.86;757.66;82.27;88.81;19.02;1.96;10.5
1981;1;8;2.59;2.72;-19.4;-18.4;0;0;0;0;130.97;138.68;668.85;755.84;84.87;91.53;18.51;1.7;10.1
1981;1;9;0;0;-17;-16.9;0;0;0;0;130.97;138.68;666.84;754.03;84.87;91.53;18.06;1.5;10.19
1981;1;10;0.43;0.46;-13.7;-13.7;0;0;0;0;130.97;138.68;664.84;752.22;85.3;91.99;17.68;1.36;10.37
1981;1;11;0.22;0.26;-12.1;-11.7;0;0;0;0;130.97;138.68;662.84;750.41;85.52;92.25;17.35;1.25;10.02
1981;1;12;0.02;0.01;-13.3;-13.2;0;0;0;0;130.97;138.68;660.85;748.62;85.54;92.26;17.06;1.17;9.83
1981;1;13;2.39;2.62;-12.7;-12;0;0;0;0;130.97;138.68;658.87;746.82;87.94;94.88;16.79;1.11;9.83
1981;1;14;0.44;0.47;-14;-13.2;0;0;0;0;130.97;138.68;656.9;745.03;88.37;95.35;16.56;1.08;9.81
1981;1;15;10.79;12.03;-11.2;-10.3;0;0;0;0;130.97;138.68;654.93;743.24;99.16;107.38;16.34;1.05;9.98
1981;1;16;5.67;6.06;-14.6;-13.3;0;0;0;0;130.97;138.68;652.97;741.46;104.83;113.44;16.15;1.04;9.79
1981;1;17;4.74;5.38;-10.9;-9.9;0;0;0;0;130.97;138.68;651.01;739.68;109.57;118.82;15.98;1.05;9.91
1981;1;18;5.07;5.76;-9.8;-8.4;0;0;0;0;130.97;138.68;649.07;737.91;114.64;124.58;15.85;1.08;9.67
