YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;8.36;8.36;-0.5;-0.5;0;0;0;0;128.47;128.47;391.54;391.54;5.8;5.8;1.05;1.05;3.16
1981;1;2;6.78;6.78;-2.7;-2.7;0;0;0;0;128.16;128.16;391.37;391.37;12.58;12.58;1.3;1.3;3.2
1981;1;3;11.21;11.21;2.4;2.4;0.38;0.38;0.09;0.09;139.85;139.85;391.22;391.22;4.31;4.31;1.31;1.31;8.3
1981;1;4;5.55;5.55;-0.2;-0.2;0;0;0;0;140.81;140.81;391.1;391.1;7.36;7.36;1.38;1.38;9.74
1981;1;5;9.88;9.88;-4.8;-4.8;0;0;0;0;140.48;140.48;391.01;391.01;17.24;17.24;1.46;1.46;6.21
1981;1;6;6.62;6.62;-6.1;-6.1;0;0;0;0;140.48;140.48;390.07;390.07;23.86;23.86;1.49;1.49;4.94
1981;1;7;7.52;7.52;-9.7;-9.7;0;0;0;0;140.48;140.48;389.13;389.13;31.38;31.38;1.5;1.5;4.05
1981;1;8;2.09;2.09;-12.7;-12.7;0;0;0;0;140.48;140.48;388.19;388.19;33.47;33.47;1.5;1.5;3.19
1981;1;9;0;0;-16.2;-16.2;0;0;0;0;140.48;140.48;387.26;387.26;33.47;33.47;1.48;1.48;2.95
1981;1;10;0;0;-12.4;-12.4;0;0;0;0;140.48;140.48;386.32;386.32;33.47;33.47;1.47;1.47;2.88
1981;1;11;0.38;0.38;-9.3;-9.3;0;0;0;0;140.48;140.48;385.39;385.39;33.85;33.85;1.45;1.45;2.77
1981;1;12;0.01;0.01;-8.2;-8.2;0;0;0;0;140.48;140.48;384.46;384.46;33.86;33.86;1.43;1.43;2.47
1981;1;13;2.17;2.17;-7.3;-7.3;0;0;0;0;140.48;140.48;383.54;383.54;36.03;36.03;1.41;1.41;2.35
1981;1;14;0.73;0.73;-6.9;-6.9;0;0;0;0;140.48;140.48;382.61;382.61;36.76;36.76;1.39;1.39;2.28
1981;1;15;3.67;3.67;-4.1;-4.1;0;0;0;0;140.48;140.48;381.69;381.69;40.43;40.43;1.37;1.37;2.19
1981;1;16;1.93;1.93;-5.8;-5.8;0;0;0;0;140.48;140.48;380.77;380.77;42.36;42.36;1.36;1.36;2.07
1981;1;17;1.44;1.44;-4.2;-4.2;0;0;0;0;140.48;140.48;379.85;379.85;43.8;43.8;1.34;1.34;2.01
1981;1;18;4.62;4.62;-2.6;-2.6;0;0;0;0;140.48;140.48;378.93;378.93;48.42;48.42;1.33;1.33;2
1981;1;19;5.89;5.89;-2.4;-2.4;0;0;0;0;140.48;140.48;378.02;378.02;54.31;54.31;1.31;1.31;1.97
1981;1;20;4.19;4.19;-3.6;-3.6;0;0;0;0;140.48;140.48;377.11;377.11;58.5;58.5;1.3;1.3;1.99
1981;1;21;7.64;7.64;-5;-5;0;0;0;0;140.48;140.48;376.2;376.2;66.14;66.14;1.29;1.29;1.89
1981;1;22;1.44;1.44;-6.5;-6.5;0;0;0;0;140.48;140.48;375.29;375.29;67.58;67.58;1.27;1.27;1.78
1981;1;23;0;0;-9.3;-9.3;0;0;0;0;140.48;140.48;374.39;374.39;67.58;67.58;1.26;1.26;1.76
1981;1;24;0.04;0.04;-8.2;-8.2;0;0;0;0;140.48;140.48;373.49;373.49;67.62;67.62;1.25;1.25;1.7
1981;1;25;1.6;1.6;-5.4;-5.4;0;0;0;0;140.48;140.48;372.58;372.58;69.22;69.22;1.24;1.24;1.74
1981;1;26;8.09;8.09;-4.3;-4.3;0;0;0;0;140.48;140.48;371.69;371.69;77.31;77.31;1.23;1.23;1.78
1981;1;27;0.02;0.02;-9.2;-9.2;0;0;0;0;140.48;140.48;370.79;370.79;77.33;77.33;1.22;1.22;1.9
1981;1;28;0.04;0.04;-11.7;-11.7;0;0;0;0;140.48;140.48;369.89;369.89;77.37;77.37;1.21;1.21;1.88
1981;1;29;0;0;-10.5;-10.5;0;0;0;0;140.48;140.48;369;369;77.37;77.37;1.2;1.2;1.9
1981;1;30;0;0;-8.7;-8.7;0;0;0;0;140.48;140.48;368.11;368.11;77.37;77.37;1.19;1.19;1.98
1981;1;31;0;0;-5.1;-5.1;0;0;0;0;140.48;140.48;367.23;367.23;77.37;77.37;1.18;1.18;1.93
1981;2;1;0;0;-1.9;-1.9;0;0;0;0;140.48;140.48;366.34;366.34;77.37;77.37;1.17;1.17;1.83
1981;2;2;0;0;-0.3;-0.3;0;0;0;0;140.48;140.48;365.46;365.46;77.37;77.37;1.16;1.16;1.76
1981;2;3;0.15;0.15;0.5;0.5;0.09;0.09;0.07;0.07;140.8;140.8;364.57;364.57;76.91;76.91;1.16;1.16;1.92
1981;2;4;3.07;3.07;0.8;0.8;0.14;0.14;0.09;0.09;143.68;143.68;363.7;363.7;74.42;74.42;1.17;1.17;2.35
1981;2;5;3.4;3.4;-2.9;-2.9;0;0;0;0;143.68;143.68;362.82;362.82;77.82;77.82;1.22;1.22;2.25
1981;2;6;2.63;2.63;-3;-3;0;0;0;0;143.68;143.68;361.94;361.94;80.45;80.45;1.26;1.26;1.95
1981;2;7;7.03;7.03;2;2;0.33;0.33;0.15;0.15;149.86;149.86;361.07;361.07;74.44;74.44;1.32;1.32;4.47
1981;2;8;1.17;1.17;3.3;3.3;0.54;0.54;0.38;0.38;155.3;155.3;361.12;361.12;59.43;59.43;3.01;3.01;9.62
1981;2;9;0;0;1.6;1.6;0.27;0.27;0.2;0.2;156.62;156.62;361.28;361.28;52.52;52.52;3.76;3.76;7
1981;2;10;3.48;3.48;1.3;1.3;0.22;0.22;0.13;0.13;157.88;157.88;361.54;361.54;47.77;47.77;3.43;3.43;5.65
1981;2;11;0.34;0.34;-2.7;-2.7;0;0;0;0;157.88;157.88;360.66;360.66;48.12;48.12;2.64;2.64;5
1981;2;12;0.95;0.95;-6.6;-6.6;0;0;0;0;157.88;157.88;359.8;359.8;49.06;49.06;2.29;2.29;4.02
1981;2;13;2.6;2.6;-7.2;-7.2;0;0;0;0;157.88;157.88;358.93;358.93;51.66;51.66;2.27;2.27;3.27
1981;2;14;3.62;3.62;-6.6;-6.6;0;0;0;0;157.88;157.88;358.06;358.06;55.28;55.28;2.23;2.23;2.95
1981;2;15;0.18;0.18;-6.9;-6.9;0;0;0;0;157.88;157.88;357.2;357.2;55.47;55.47;2.18;2.18;2.76
1981;2;16;0.63;0.63;-5.3;-5.3;0;0;0;0;157.88;157.88;356.34;356.34;56.09;56.09;2.13;2.13;2.49
1981;2;17;1.27;1.27;-6;-6;0;0;0;0;157.88;157.88;355.48;355.48;57.37;57.37;2.07;2.07;2.34
1981;2;18;3.13;3.13;-7.3;-7.3;0;0;0;0;157.88;157.88;354.62;354.62;60.49;60.49;2.02;2.02;2.26
1981;2;19;0.48;0.48;-6.9;-6.9;0;0;0;0;157.88;157.88;353.77;353.77;60.98;60.98;1.97;1.97;2.24
1981;2;20;0.43;0.43;-6.3;-6.3;0;0;0;0;157.88;157.88;352.92;352.92;61.41;61.41;1.92;1.92;2.23
1981;2;21;0.05;0.05;-6.4;-6.4;0;0;0;0;157.88;157.88;352.06;352.06;61.45;61.45;1.87;1.87;2.12
1981;2;22;1.85;1.85;-4.1;-4.1;0;0;0;0;157.88;157.88;351.22;351.22;63.3;63.3;1.83;1.83;2.02
1981;2;23;1.18;1.18;-0.9;-0.9;0;0;0;0;157.88;157.88;350.37;350.37;64.42;64.42;1.78;1.78;1.88
1981;2;24;1.35;1.35;-1;-1;0;0;0;0;157.88;157.88;349.52;349.52;65.72;65.72;1.74;1.74;1.94
1981;2;25;0.07;0.07;-2;-2;0;0;0;0;157.88;157.88;348.68;348.68;65.79;65.79;1.7;1.7;1.9
1981;2;26;0;0;-5.2;-5.2;0;0;0;0;157.88;157.88;347.84;347.84;65.79;65.79;1.67;1.67;1.8
1981;2;27;0.02;0.02;-6.7;-6.7;0;0;0;0;157.88;157.88;347;347;65.81;65.81;1.63;1.63;1.78
1981;2;28;0.1;0.1;-4.7;-4.7;0;0;0;0;157.88;157.88;346.17;346.17;65.91;65.91;1.6;1.6;1.82
1981;3;1;0.75;0.75;-2.2;-2.2;0;0;0;0;157.88;157.88;345.33;345.33;66.66;66.66;1.57;1.57;1.81
1981;3;2;0;0;-1.1;-1.1;0;0;0;0;157.88;157.88;344.5;344.5;66.66;66.66;1.54;1.54;1.72
1981;3;3;0.82;0.82;-1.1;-1.1;0;0;0;0;157.88;157.88;343.67;343.67;67.47;67.47;1.51;1.51;1.73
1981;3;4;6.83;6.83;-1.1;-1.1;0;0;0;0;157.88;157.88;342.84;342.84;74.3;74.3;1.48;1.48;1.78
1981;3;5;0.75;0.75;-1.5;-1.5;0;0;0;0;157.88;157.88;342.01;342.01;75.05;75.05;1.45;1.45;1.79
1981;3;6;0.06;0.06;-0.4;-0.4;0;0;0;0;157.88;157.88;341.19;341.19;75.11;75.11;1.43;1.43;1.84
1981;3;7;0.04;0.04;2.9;2.9;0.61;0.61;0.46;0.46;159.14;159.14;341.27;341.27;66.21;66.21;1.48;1.48;1.95
1981;3;8;1.8;1.8;5.4;5.4;1.1;1.1;0.74;0.74;161.54;161.54;341.45;341.45;49.3;49.3;4.56;4.56;2.56
1981;3;9;0.01;0.01;6.4;6.4;1.3;1.3;0.96;0.96;162.4;162.4;341.78;341.78;35.43;35.43;7.27;7.27;6.59
1981;3;10;8.95;8.95;6.4;6.4;1.3;1.3;0.45;0.45;163.26;163.26;342.29;342.29;24.06;24.06;9.07;9.07;14.35
1981;3;11;1.95;1.95;9.8;9.8;1.96;1.96;1.27;1.27;163.43;163.43;342.96;342.96;12.75;12.75;9.4;9.4;19.77
1981;3;12;3.84;3.84;6.9;6.9;1.4;1.4;0.79;0.79;163.45;163.45;343.76;343.76;4.6;4.6;8.32;8.32;19.78
1981;3;13;4.61;4.61;3.2;3.2;0.67;0.67;0.36;0.36;163.35;163.35;344.65;344.65;0.75;0.75;6.91;6.91;14.18
1981;3;14;0.31;0.31;3.1;3.1;0.65;0.65;0.46;0.46;163;163;345.58;345.58;0;0;4.77;4.77;10.48
1981;3;15;2.24;2.24;1.7;1.7;0.36;0.36;0.25;0.25;162.67;162.67;346.49;346.49;0;0;3.64;3.64;7.86
1981;3;16;12.21;12.21;0.6;0.6;0.13;0.13;0.03;0.03;162.98;162.98;347.4;347.4;0.29;0.29;4.58;4.58;6.48
1981;3;17;0.63;0.63;1.9;1.9;0.4;0.4;0.28;0.28;162.63;162.63;348.34;348.34;0;0;4.56;4.56;5.81
1981;3;18;4.02;4.02;0.1;0.1;0.02;0.02;0.01;0.01;162.4;162.4;349.27;349.27;1.17;1.17;3.8;3.8;5.29
1981;3;19;0.74;0.74;-0.3;-0.3;0;0;0;0;162.02;162.02;350.16;350.16;1.67;1.67;3.5;3.5;4.62
1981;3;20;0;0;1.3;1.3;0.28;0.28;0.2;0.2;161.76;161.76;351.01;351.01;0;0;3.4;3.4;4.12
1981;3;21;0;0;3.1;3.1;0.65;0.65;0.51;0.51;161.33;161.33;351.8;351.8;0;0;3.28;3.28;4.18
1981;3;22;0;0;3.9;3.9;0.81;0.81;0.68;0.68;160.86;160.86;352.52;352.52;0;0;3.14;3.14;4.43
1981;3;23;0.35;0.35;5.5;5.5;1.12;1.12;0.92;0.92;160.37;160.37;353.18;353.18;0;0;2.99;2.99;4.69
1981;3;24;8.02;8.02;7.2;7.2;1.45;1.45;0.64;0.64;160.64;160.64;353.8;353.8;0;0;2.88;2.88;6.03
1981;3;25;5.3;5.3;7.4;7.4;1.49;1.49;0.86;0.86;160.68;160.68;354.43;354.43;0;0;2.86;2.86;7.76
1981;3;26;1.14;1.14;10.1;10.1;2.01;2.01;1.57;1.57;160.15;160.15;355.06;355.06;0;0;2.89;2.89;7.85
1981;3;27;0.17;0.17;6.2;6.2;1.26;1.26;1.04;1.04;159.64;159.64;355.68;355.68;0;0;2.87;2.87;6.08
1981;3;28;0;0;6.3;6.3;1.28;1.28;1.07;1.07;159.11;159.11;356.25;356.25;0;0;2.79;2.79;4.54
1981;3;29;0;0;9;9;1.8;1.8;1.29;1.29;157.65;157.65;356.76;356.76;0;0;2.67;2.67;4.44
1981;3;30;0.02;0.02;11;11;2.19;2.19;1.51;1.51;155.77;155.77;357.23;357.23;0;0;2.54;2.54;5.32
1981;3;31;0;0;12.9;12.9;2.55;2.55;1.76;1.76;153.64;153.64;357.63;357.63;0;0;2.42;2.42;5.36
1981;4;1;0;0;12.7;12.7;2.8;2.8;1.94;1.94;151.33;151.33;358;358;0;0;2.3;2.3;5.03
1981;4;2;0;0;10.4;10.4;2.31;2.31;1.6;1.6;149.36;149.36;358.31;358.31;0;0;2.19;2.19;4.57
1981;4;3;0;0;6.6;6.6;1.5;1.5;1.03;1.03;147.97;147.97;358.58;358.58;0;0;2.09;2.09;4.12
1981;4;4;0;0;7.2;7.2;1.63;1.63;1.12;1.12;146.49;146.49;358.81;358.81;0;0;1.99;1.99;3.75
1981;4;5;2.28;2.28;6.9;6.9;1.56;1.56;1.13;1.13;146.48;146.48;359.01;359.01;0;0;1.91;1.91;3.7
1981;4;6;1.43;1.43;6.8;6.8;1.54;1.54;1.15;1.15;146.15;146.15;359.18;359.18;0;0;1.84;1.84;3.41
1981;4;7;0;0;8.1;8.1;1.82;1.82;1.26;1.26;144.54;144.54;359.32;359.32;0;0;1.78;1.78;3.48
1981;4;8;0.41;0.41;10.2;10.2;2.27;2.27;1.57;1.57;142.92;142.92;359.44;359.44;0;0;1.72;1.72;3.31
1981;4;9;8.22;8.22;9.2;9.2;2.06;2.06;0.88;0.88;144.68;144.68;359.54;359.54;0;0;1.67;1.67;3.22
1981;4;10;0;0;8.4;8.4;1.88;1.88;1.58;1.58;144.13;144.13;359.64;359.64;0;0;1.65;1.65;3.11
1981;4;11;0;0;7.7;7.7;1.73;1.73;1.45;1.45;143.6;143.6;359.72;359.72;0;0;1.63;1.63;2.99
1981;4;12;0;0;10.7;10.7;2.38;2.38;1.7;1.7;141.83;141.83;359.79;359.79;0;0;1.59;1.59;2.72
1981;4;13;0;0;13.1;13.1;2.89;2.89;2;2;139.49;139.49;359.83;359.83;0;0;1.53;1.53;2.47
