YYYY;MM;DD;P_A;P_B;T_A;T_B;PET_A;PET_B;ETA_A;ETA_B;BW0_A;BW0_B;BW3_A;BW3_B;SWW_A;SWW_B;Qsim_A;Qsim_B;Qobs
1981;1;1;1.74;1.74;2.7;2.7;0.31;0.31;0;0;32.45;32.45;124.38;124.38;0;0;0.3;0.3;-999
1981;1;2;3.15;3.15;0.5;0.5;0.05;0.05;0;0;34.67;34.67;123.91;123.91;0.85;0.85;0.35;0.35;-999
1981;1;3;9.27;9.27;4.7;4.7;0.57;0.57;0;0;44.7;44.7;123.44;123.44;0;0;0.35;0.35;-999
1981;1;4;1.58;1.58;2.8;2.8;0.32;0.32;0;0;46.16;46.16;122.97;122.97;0;0;0.35;0.35;-999
1981;1;5;3.46;3.46;-1.3;-1.3;0;0;0;0;46.05;46.05;122.5;122.5;3.46;3.46;0.35;0.35;-999
1981;1;6;3.1;3.1;-2.7;-2.7;0;0;0;0;45.94;45.94;122.04;122.04;6.56;6.56;0.34;0.34;-999
1981;1;7;4.58;4.58;-6.9;-6.9;0;0;0;0;45.94;45.94;121.5;121.5;11.14;11.14;0.34;0.34;-999
1981;1;8;1.01;1.01;-9.9;-9.9;0;0;0;0;45.94;45.94;120.95;120.95;12.15;12.15;0.34;0.34;-999
1981;1;9;0;0;-14.6;-14.6;0;0;0;0;45.94;45.94;120.41;120.41;12.15;12.15;0.34;0.34;-999
1981;1;10;0;0;-10.6;-10.6;0;0;0;0;45.94;45.94;119.86;119.86;12.15;12.15;0.34;0.34;-999
1981;1;11;0.46;0.46;-6.1;-6.1;0;0;0;0;45.94;45.94;119.33;119.33;12.61;12.61;0.34;0.34;-999
1981;1;12;0.04;0.04;-5.8;-5.8;0;0;0;0;45.94;45.94;118.79;118.79;12.65;12.65;0.33;0.33;-999
1981;1;13;0.61;0.61;-6.2;-6.2;0;0;0;0;45.94;45.94;118.26;118.26;13.26;13.26;0.33;0.33;-999
1981;1;14;0.15;0.15;-4.6;-4.6;0;0;0;0;45.94;45.94;117.72;117.72;13.41;13.41;0.33;0.33;-999
1981;1;15;1.51;1.51;-1.9;-1.9;0;0;0;0;45.94;45.94;117.2;117.2;14.92;14.92;0.33;0.33;-999
1981;1;16;0.52;0.52;-3.1;-3.1;0;0;0;0;45.94;45.94;116.67;116.67;15.44;15.44;0.33;0.33;-999
1981;1;17;1;1;-1.9;-1.9;0;0;0;0;45.94;45.94;116.15;116.15;16.44;16.44;0.33;0.33;-999
1981;1;18;3.78;3.78;-0.4;-0.4;0;0;0;0;45.98;45.98;115.62;115.62;20.18;20.18;0.33;0.33;-999
1981;1;19;4.56;4.56;-0.3;-0.3;0;0;0;0;46.06;46.06;115.11;115.11;24.66;24.66;0.32;0.32;-999
1981;1;20;1.37;1.37;-1.2;-1.2;0;0;0;0;46.06;46.06;114.59;114.59;26.03;26.03;0.32;0.32;-999
1981;1;21;2.62;2.62;-2.3;-2.3;0;0;0;0;46.06;46.06;114.07;114.07;28.65;28.65;0.32;0.32;-999
